,Back_9_Round_3_Scoring_Average_RANK THIS WEEK,Back_9_Round_3_Scoring_Average_RANK LAST WEEK,Back_9_Round_3_Scoring_Average_PLAYER NAME,Back_9_Round_3_Scoring_Average_AVG,Back_9_Round_3_Scoring_Average_TOTAL STROKES,Back_9_Round_3_Scoring_Average_TOTAL ROUNDS
100,T100,T100,Scott Hoch,35.58,854,24
101,T100,T100,Greg Kraft,35.58,854,24
102,T100,T100,Andrew Magee,35.58,427,12
103,T100,T100,Mike Sposa,35.58,427,12
104,105,105,Joe Ogilvie,35.59,605,17
105,T106,T106,Doug Barron,35.6,534,15
106,T106,T106,Olin Browne,35.6,712,20
107,T106,T106,Steve Stricker,35.6,356,10
108,109,109,Tom Byrum,35.61,641,18
109,T110,T110,Barry Cheesman,35.62,463,13
110,T110,T110,Brad Elder,35.62,748,21
111,T112,T112,Doug Dunakey,35.64,499,14
112,T112,T112,Peter Jacobsen,35.64,392,11
113,T112,T112,Mark O'Meara,35.64,392,11
114,115,115,Jerry Smith,35.65,713,20
115,T116,T116,John Huston,35.67,642,18
116,T116,T116,Pete Jordan,35.67,749,21
117,T116,T116,Skip Kendall,35.67,856,24
118,T116,T116,Tom Pernice Jr.,35.67,642,18
119,T116,T116,Chris Riley,35.67,749,21
120,T116,T116,Bob Tway,35.67,535,15
121,T122,T122,Ben Bates,35.68,678,19
122,T122,T122,Chris DiMarco,35.68,892,25
123,T122,T122,Vijay Singh,35.68,785,22
124,125,125,Rich Beem,35.69,464,13
125,T126,T126,Bob Burns,35.71,607,17
126,T126,T126,Dudley Hart,35.71,500,14
127,T126,T126,Mike Springer,35.71,500,14
128,T129,T129,Joe Ozaki,35.73,393,11
129,T129,T129,Omar Uresti,35.73,536,15
130,T131,T131,Fred Funk,35.74,822,23
131,T131,T131,Len Mattiace,35.74,822,23
132,T133,T133,Bart Bryant,35.75,429,12
133,T133,T133,Glen Hnatiuk,35.75,572,16
134,T133,T133,Jay Williamson,35.75,715,20
135,136,136,Steve Elkington,35.77,465,13
136,T137,T137,Robert Damron,35.79,680,19
137,T137,T137,Glen Day,35.79,680,19
138,139,139,Dennis Paulson,35.8,537,15
139,140,140,Rocco Mediate,35.81,573,16
140,141,141,Esteban Toledo,35.82,788,22
141,T142,T142,Jeff Gove,35.83,430,12
142,T142,T142,Charles Raulerson,35.83,645,18
143,T142,T142,Brian Watts,35.83,645,18
144,T145,T145,Brandel Chamblee,35.86,502,14
145,T145,T145,Hal Sutton,35.86,753,21
146,147,147,Cameron Beckman,35.87,538,15
147,148,148,Kirk Triplett,35.9,754,21
148,149,149,Harrison Frazar,35.92,467,13
149,T150,T150,Jay Haas,35.93,539,15
150,T150,T150,Dicky Pride,35.93,503,14
151,152,152,Sean Murphy,35.94,575,16
152,T153,T153,Rick Fehr,36.0,504,14
153,T153,T153,Carlos Franco,36.0,684,19
154,T153,T153,David Frost,36.0,288,8
155,T153,T153,Kelly Gibson,36.0,432,12
156,T153,T153,Scott Gump,36.0,648,18
157,T153,T153,David Morland IV,36.0,504,14
158,T153,T153,Perry Moss,36.0,252,7
159,T153,T153,David Sutherland,36.0,828,23
160,T161,T161,Paul Goydos,36.05,721,20
161,T161,T161,Steve Pate,36.05,721,20
162,163,163,Steve Jones,36.06,577,16
163,T164,T164,Steve Hart,36.13,289,8
164,T164,T164,Nolan Henke,36.13,289,8
165,T164,T164,"Dave Stockton, Jr.",36.13,542,15
166,167,167,Michael Clark II,36.15,470,13
167,168,168,Sergio Garcia,36.17,434,12
168,169,169,K.J. Choi,36.18,615,17
169,170,170,Bob Friend,36.19,579,16
170,T171,T171,Scott McCarron,36.2,724,20
171,T171,T171,John Rollins,36.2,362,10
172,173,173,Mike Brisky,36.21,507,14
173,174,174,Neal Lancaster,36.22,652,18
174,175,175,Woody Austin,36.25,725,20
175,176,176,Trevor Dodds,36.29,508,14
176,177,177,Duffy Waldorf,36.31,581,16
177,178,178,Nick Faldo,36.36,400,11
178,179,179,Craig Bowden,36.4,182,5
179,180,180,Dan Forsman,36.41,619,17
180,T181,T181,Fulton Allem,36.43,510,14
181,T181,T181,Nick Price,36.43,510,14
182,183,183,Brett Quigley,36.45,401,11
183,T184,T184,Eric Booker,36.5,511,14
184,T184,T184,Bob Heintz,36.5,365,10
185,186,186,Jim Carter,36.58,695,19
186,187,187,Mike Hulbert,36.63,293,8
187,188,188,John Daly,36.64,403,11
188,189,189,Ted Tryba,36.71,771,21
189,190,190,P.H. Horgan III,36.75,294,8
190,191,191,Jason Caron,36.9,369,10
191,192,192,Keith Nolan,37.0,222,6
192,193,193,Ryan Howison,37.08,445,12
193,194,194,Aaron Bengoechea,37.11,334,9
194,195,195,Emlyn Aubrey,37.13,297,8
