,Front_9_Round_3_Scoring_Average_RANK THIS WEEK,Front_9_Round_3_Scoring_Average_RANK LAST WEEK,Front_9_Round_3_Scoring_Average_PLAYER NAME,Front_9_Round_3_Scoring_Average_AVG,Front_9_Round_3_Scoring_Average_TOTAL STROKES,Front_9_Round_3_Scoring_Average_TOTAL ROUNDS
100,T101,T101,Peter Jacobsen,35.36,389,11
101,T101,T101,Mike Springer,35.36,495,14
102,T103,T103,Steve Elkington,35.38,460,13
103,T103,T103,Corey Pavin,35.38,460,13
104,T103,T103,Kevin Sutherland,35.38,743,21
105,106,106,Paul Azinger,35.39,637,18
106,T107,T107,Brent Geiberger,35.4,531,15
107,T107,T107,Franklin Langham,35.4,708,20
108,T107,T107,Justin Leonard,35.4,708,20
109,T110,T110,Jeff Gove,35.42,425,12
110,T110,T110,Skip Kendall,35.42,850,24
111,112,112,Fred Funk,35.43,815,23
112,113,113,Sean Murphy,35.44,567,16
113,T114,T114,Olin Browne,35.45,709,20
114,T114,T114,Mark O'Meara,35.45,390,11
115,T114,T114,Brett Quigley,35.45,390,11
116,117,117,Joe Durant,35.47,674,19
117,T118,T118,Michael Bradley,35.5,426,12
118,T118,T118,Nolan Henke,35.5,284,8
119,T118,T118,Keith Nolan,35.5,213,6
120,T118,T118,Grant Waite,35.5,639,18
121,T122,T122,Gabriel Hjertstedt,35.53,533,15
122,T122,T122,Dennis Paulson,35.53,533,15
123,T122,T122,Joey Sindelar,35.53,533,15
124,125,125,Greg Kraft,35.54,853,24
125,126,126,Doug Dunakey,35.57,498,14
126,127,127,Ben Bates,35.58,676,19
127,T128,T128,John Rollins,35.6,356,10
128,T128,T128,Steve Stricker,35.6,356,10
129,T130,T130,Russ Cochran,35.62,463,13
130,T130,T130,Bob Estes,35.62,463,13
131,T132,T132,Robin Freeman,35.63,677,19
132,T132,T132,P.H. Horgan III,35.63,285,8
133,134,134,Craig Parry,35.64,499,14
134,T135,T135,Craig Barlow,35.65,713,20
135,T135,T135,K.J. Choi,35.65,606,17
136,T135,T135,Edward Fryatt,35.65,606,17
137,T135,T135,John Maginnes,35.65,606,17
138,T135,T135,Bob May,35.65,713,20
139,T140,T140,Bobby Cochran,35.67,321,9
140,T140,T140,David Peoples,35.67,749,21
141,T140,T140,Ted Tryba,35.67,749,21
142,143,143,Lee Janzen,35.68,678,19
143,144,144,Tom Scherrer,35.7,714,20
144,T145,T145,Rick Fehr,35.71,500,14
145,T145,T145,Craig Perks,35.71,500,14
146,T145,T145,Jean Van de Velde,35.71,500,14
147,T148,T148,Sergio Garcia,35.75,429,12
148,T148,T148,Mike Sposa,35.75,429,12
149,150,150,Bradley Hughes,35.79,501,14
150,151,151,Mark Wiebe,35.8,716,20
151,152,152,Robert Allenby,35.81,752,21
152,153,153,Brad Faxon,35.85,717,20
153,T154,T154,Pete Jordan,35.86,753,21
154,T154,T154,Perry Moss,35.86,251,7
155,T154,T154,Frank Nobilo,35.86,753,21
156,T154,T154,Esteban Toledo,35.86,789,22
157,T158,T158,David Frost,35.88,287,8
158,T158,T158,Glen Hnatiuk,35.88,574,16
159,T158,T158,Tom Lehman,35.88,574,16
160,161,161,Carl Paulson,35.9,718,20
161,162,162,Kevin Wentworth,35.91,395,11
162,163,163,Craig Stadler,35.92,467,13
163,164,164,Mike Brisky,35.93,503,14
164,T165,T165,Bob Burns,35.94,611,17
165,T165,T165,Charles Raulerson,35.94,647,18
166,T167,T167,Jay Don Blake,35.95,683,19
167,T167,T167,Bill Glasson,35.95,755,21
168,T169,T169,Bob Heintz,36.0,360,10
169,T169,T169,Billy Mayfair,36.0,612,17
170,T171,T171,Steve Jones,36.06,577,16
171,T171,T171,Neal Lancaster,36.06,649,18
172,T173,T173,Fulton Allem,36.07,505,14
173,T173,T173,Brandt Jobe,36.07,541,15
174,T173,T173,David Morland IV,36.07,505,14
175,176,176,Jason Caron,36.1,361,10
176,177,177,Brian Henninger,36.12,614,17
177,178,178,Jason Buha,36.15,470,13
178,179,179,Jimmy Green,36.19,579,16
179,T180,T180,Matt Gogel,36.25,435,12
180,T180,T180,Mike Hulbert,36.25,290,8
181,182,182,Jay Delsing,36.27,544,15
182,183,183,Steve Gotsche,36.29,508,14
183,T184,T184,Steve Hart,36.38,291,8
184,T184,T184,Tom Purtzer,36.38,291,8
185,T184,T184,Craig Spence,36.38,473,13
186,187,187,Omar Uresti,36.4,546,15
187,188,188,Scott Gump,36.44,656,18
188,189,189,Nick Faldo,36.45,401,11
189,190,190,Ryan Howison,36.5,438,12
190,191,191,Eric Booker,36.64,513,14
191,192,192,Aaron Bengoechea,36.67,330,9
192,193,193,Brad Fabel,36.79,515,14
193,194,194,Craig Bowden,36.8,184,5
194,195,195,Bart Bryant,37.0,444,12
