,2-Putts_per_Round_RANK THIS WEEK,2-Putts_per_Round_RANK LAST WEEK,2-Putts_per_Round_PLAYER NAME,2-Putts_per_Round_ROUNDS,2-Putts_per_Round_AVG,2-Putts_per_Round_TOTAL 2 PUTTS,2-Putts_per_Round_TOTAL ROUNDS
139,140,140,Fred Couples,64,9.8,588,60
140,T141,T141,Jonathan Byrd,96,9.79,920,94
141,T141,T141,Kaname Yokoo,74,9.79,705,72
142,143,143,Brian Watts,58,9.78,528,54
143,144,144,Robert Damron,85,9.77,801,82
144,145,145,Jesper Parnevik,85,9.76,820,84
145,146,146,Stewart Cink,92,9.74,857,88
146,T147,T147,Dudley Hart,88,9.73,817,84
147,T147,T147,Brett Quigley,93,9.73,895,92
148,149,149,Jonathan Kaye,83,9.72,787,81
149,150,150,Olin Browne,107,9.71,1010,104
150,151,151,Jeff Maggert,83,9.7,805,83
151,T152,T152,Jerry Kelly,99,9.68,949,98
152,T152,T152,Matt Kuchar,82,9.68,794,82
153,T154,T154,Brian Gay,117,9.67,1112,115
154,T154,T154,Scott McCarron,106,9.67,948,98
155,T156,T156,Tripp Isenhour,68,9.66,657,68
156,T156,T156,Neal Lancaster,101,9.66,976,101
157,158,158,Jim Carter,98,9.65,946,98
158,T159,T159,Brad Faxon,93,9.64,819,85
159,T159,T159,Stephen Gangluff,75,9.64,723,75
160,T159,T159,Miguel Angel Jiménez,60,9.64,559,58
161,T162,T162,Tim Clark,76,9.62,702,73
162,T162,T162,Skip Kendall,103,9.62,972,101
163,164,164,Mark O'Meara,68,9.61,634,66
164,165,165,Peter Lonard,93,9.6,893,93
165,T166,T166,Justin Leonard,97,9.59,901,94
166,T166,T166,David Toms,106,9.59,978,102
167,168,168,Scott Verplank,93,9.58,872,91
168,T169,T169,J.P. Hayes,78,9.57,727,76
169,T169,T169,Rod Pampling,98,9.57,900,94
170,T171,T171,Billy Andrade,100,9.56,918,96
171,T171,T171,Chris DiMarco,111,9.56,1013,106
172,T171,T171,Ernie Els,68,9.56,593,62
173,174,174,Rocco Mediate,79,9.55,716,75
174,175,175,Len Mattiace,106,9.54,1011,106
175,T176,T176,Sergio Garcia,79,9.53,686,72
176,T176,T176,Shigeki Maruyama,87,9.53,829,87
177,178,178,Bryce Molder,65,9.52,600,63
178,179,179,Stephen Ames,89,9.48,825,87
179,180,180,Ben Crane,91,9.47,843,89
180,T181,T181,K.J. Choi,93,9.45,841,89
181,T181,T181,José Coceres,51,9.45,482,51
182,T181,T181,Corey Pavin,78,9.45,718,76
183,T184,T184,Scott Hoch,71,9.44,661,70
184,T184,T184,José María Olazábal,71,9.44,604,64
185,T186,T186,Steve Elkington,82,9.43,745,79
186,T186,T186,Duffy Waldorf,90,9.43,820,87
187,188,188,Esteban Toledo,106,9.42,961,102
188,T189,T189,Stuart Appleby,97,9.41,885,94
189,T189,T189,John Daly,62,9.41,574,61
190,T189,T189,David Duval,78,9.41,706,75
191,192,192,Retief Goosen,56,9.31,503,54
192,193,193,Davis Love III,92,9.24,804,87
193,194,194,Bernhard Langer,55,9.22,498,54
194,T195,T195,Mark Calcavecchia,84,9.2,727,79
195,T195,T195,Chris Riley,104,9.2,920,100
196,197,197,Pat Perez,89,9.16,797,87
197,198,198,Nick Price,69,9.15,604,66
198,199,199,Phil Mickelson,97,9.13,858,94
199,200,200,Craig Perks,91,9.09,791,87
200,201,201,Bob Heintz,68,9.0,612,68
201,202,202,Steve Stricker,68,8.68,547,63
