,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
71,T70,T70,Loren Roberts,28.75,575,20
72,73,73,Brian Bateman,28.76,489,17
73,T74,T74,Edward Fryatt,28.77,374,13
74,T74,T74,Peter Lonard,28.77,633,22
75,T76,T76,Carlos Franco,28.78,662,23
76,T76,T76,Mike Sposa,28.78,662,23
77,T76,T76,Grant Waite,28.78,518,18
78,T79,T79,J.P. Hayes,28.79,403,14
79,T79,T79,Brian Henninger,28.79,403,14
80,T81,T81,Robert Allenby,28.81,605,21
81,T81,T81,Woody Austin,28.81,461,16
82,83,83,Kirk Triplett,28.82,490,17
83,84,84,Scott Simpson,28.86,202,7
84,85,85,Tim Clark,28.87,433,15
85,T86,T86,Paul Claxton,28.92,376,13
86,T86,T86,Stephen Gangluff,28.92,347,12
87,T86,T86,Bo Van Pelt,28.92,347,12
88,T89,T89,Michael Clark II,28.93,434,15
89,T89,T89,Robert Damron,28.93,434,15
90,T91,T91,Steve Allan,28.94,492,17
91,T91,T91,Jim Furyk,28.94,521,18
92,T91,T91,Tom Scherrer,28.94,463,16
93,T94,T94,Paul Stankowski,28.95,550,19
94,T94,T94,Hidemichi Tanaka,28.95,608,21
95,T94,T94,Scott Verplank,28.95,550,19
96,T97,T97,Stephen Ames,29.0,464,16
97,T97,T97,Billy Andrade,29.0,551,19
98,T97,T97,Steve Lowery,29.0,551,19
99,T97,T97,Steve Pate,29.0,290,10
100,T97,T97,Jay Williamson,29.0,493,17
101,102,102,Phil Mickelson,29.05,639,22
102,T103,T103,Heath Slocum,29.07,436,15
103,T103,T103,Jeff Sluman,29.07,785,27
104,T105,T105,Paul Azinger,29.08,378,13
105,T105,T105,Russ Cochran,29.08,378,13
106,T105,T105,Deane Pappas,29.08,378,13
107,T105,T105,Craig Stadler,29.08,378,13
108,109,109,José Coceres,29.1,291,10
109,110,110,Glen Hnatiuk,29.11,553,19
110,T111,T111,Steve Elkington,29.12,495,17
111,T111,T111,Per-Ulrik Johansson,29.12,495,17
112,113,113,Fulton Allem,29.13,233,8
113,T114,T114,David Duval,29.14,408,14
114,T114,T114,Kenny Perry,29.14,641,22
115,116,116,Mike Weir,29.15,583,20
116,T117,T117,Brent Geiberger,29.17,525,18
117,T117,T117,Frank Nobilo,29.17,525,18
118,T119,T119,Glen Day,29.18,642,22
119,T119,T119,John Huston,29.18,642,22
120,T119,T119,Bob May,29.18,496,17
121,T122,T122,Rocco Mediate,29.19,467,16
122,T122,T122,Craig Perks,29.19,467,16
123,124,124,Ian Leggatt,29.2,584,20
124,T125,T125,Notah Begay III,29.25,351,12
125,T125,T125,Jess Daley,29.25,351,12
126,127,127,Cameron Beckman,29.26,556,19
127,128,128,Jeff Maggert,29.27,439,15
128,T129,T129,Luke Donald,29.29,703,24
129,T129,T129,Scott McCarron,29.29,615,21
130,T129,T129,Tim Petrovic,29.29,410,14
131,T129,T129,Joey Sindelar,29.29,615,21
132,133,133,Chad Campbell,29.3,674,23
133,134,134,Vijay Singh,29.32,645,22
134,T135,T135,Chris DiMarco,29.33,704,24
135,T135,T135,Retief Goosen,29.33,352,12
136,137,137,Shigeki Maruyama,29.37,558,19
137,138,138,Peter Jacobsen,29.38,382,13
138,139,139,Tom Pernice Jr.,29.4,588,20
139,140,140,Fred Funk,29.42,706,24
140,141,141,Brian Watts,29.43,206,7
141,T142,T142,Tom Byrum,29.44,471,16
142,T142,T142,John Riegger,29.44,530,18
143,T142,T142,Kenneth Staton,29.44,471,16
144,T142,T142,Kevin Sutherland,29.44,530,18
145,T146,T146,Robert Gamez,29.46,383,13
146,T146,T146,Tommy Tolles,29.46,383,13
147,T146,T146,Brett Wetterich,29.46,383,13
148,149,149,Michael Long,29.5,295,10
149,150,150,Jay Haas,29.53,502,17
150,T151,T151,Mark Brooks,29.56,532,18
151,T151,T151,Stewart Cink,29.56,532,18
152,T151,T151,Jesper Parnevik,29.56,473,16
153,154,154,David Gossett,29.58,562,19
154,155,155,Michael Allen,29.6,296,10
155,T156,T156,Frank Lickliter II,29.61,533,18
156,T156,T156,Phil Tataurangi,29.61,533,18
157,158,158,Donnie Hammond,29.62,385,13
158,T159,T159,Billy Mayfair,29.67,534,18
159,T159,T159,Blaine McCallister,29.67,356,12
160,T159,T159,Joe Ogilvie,29.67,178,6
161,162,162,Brandel Chamblee,29.71,416,14
162,163,163,Paul Gow,29.73,446,15
163,164,164,Rich Beem,29.74,565,19
164,T165,T165,John Daly,29.75,357,12
165,T165,T165,Harrison Frazar,29.75,476,16
166,T165,T165,Lee Janzen,29.75,595,20
167,T165,T165,Chris Smith,29.75,595,20
168,T169,T169,John Cook,29.76,506,17
169,T169,T169,Dudley Hart,29.76,506,17
170,T171,T171,Tommy Armour III,29.79,417,14
171,T171,T171,Bob Estes,29.79,566,19
172,T171,T171,Matt Peterson,29.79,417,14
173,T174,T174,Lee Porter,29.8,447,15
174,T174,T174,Dicky Pride,29.8,298,10
175,T176,T176,Mathew Goggin,29.83,358,12
176,T176,T176,John Senden,29.83,537,18
177,178,178,"David Berganio, Jr.",29.85,388,13
178,T179,T179,Jeff Brehaut,29.86,418,14
179,T179,T179,Carl Paulson,29.86,418,14
180,T181,T181,Bradley Hughes,29.88,239,8
181,T181,T181,Tiger Woods,29.88,478,16
182,183,183,Hal Sutton,29.92,359,12
183,184,184,Bart Bryant,29.93,419,14
184,185,185,Shaun Micheel,29.95,599,20
185,T186,T186,Brad Elder,30.0,390,13
186,T186,T186,Franklin Langham,30.0,330,11
187,T186,T186,Rory Sabbatini,30.0,330,11
188,T186,T186,Richard Zokol,30.0,210,7
189,190,190,Robin Freeman,30.17,362,12
190,191,191,Tom Lehman,30.2,453,15
191,192,192,Mike Hulbert,30.25,242,8
192,193,193,J.J. Henry,30.35,607,20
193,194,194,Gary Nicklaus,30.38,243,8
194,195,195,Joe Durant,30.6,459,15
195,196,196,Jerry Smith,30.67,368,12
196,197,197,Brenden Pappas,30.86,216,7
197,T198,T198,Scott Dunlap,31.0,248,8
198,T198,T198,Jason Hill,31.0,217,7
199,T198,T198,Brad Lardon,31.0,279,9
200,T198,T198,Spike McRoy,31.0,341,11
201,202,202,Boo Weekley,32.67,196,6
