,Putting_from_-__10_RANK THIS WEEK,Putting_from_-__10_RANK LAST WEEK,Putting_from_-__10_PLAYER NAME,Putting_from_-__10_ROUNDS,Putting_from_-__10_% MADE,Putting_from_-__10_ATTEMPTS,Putting_from_-__10_PUTTS MADE
180,181,181,Kevin Sutherland,96,14.44,277,40
181,182,182,Charles Howell III,118,14.21,359,51
182,183,183,Bo Van Pelt,78,14.2,317,45
183,184,184,Nick Price,69,14.16,219,31
184,185,185,Andrew Magee,91,14.13,269,38
185,186,186,Boo Weekley,57,14.08,206,29
186,T187,T187,Pete Jordan,78,14.07,270,38
187,T187,T187,Matt Peterson,80,14.07,334,47
188,189,189,Eduardo Herrera,59,13.82,246,34
189,190,190,Jim Furyk,88,13.76,298,41
190,191,191,Jeff Maggert,83,13.65,249,34
191,192,192,Michael Allen,76,13.3,233,31
192,193,193,Brian Bateman,94,13.07,329,43
193,194,194,Tommy Armour III,82,13.06,268,35
194,195,195,Sergio Garcia,79,12.87,202,26
195,196,196,Brian Henninger,66,12.84,218,28
196,197,197,Mike Hulbert,55,12.58,151,19
197,198,198,Bradley Hughes,60,12.45,249,31
198,199,199,Kenneth Staton,104,12.2,377,46
199,200,200,"David Berganio, Jr.",80,11.97,309,37
200,201,201,Miguel Angel Jiménez,60,11.9,168,20
201,202,202,Scott Dunlap,74,11.55,251,29
