,One-Putt_Percentage_-_Round_3_RANK THIS WEEK,One-Putt_Percentage_-_Round_3_RANK LAST WEEK,One-Putt_Percentage_-_Round_3_PLAYER NAME,One-Putt_Percentage_-_Round_3_%,One-Putt_Percentage_-_Round_3_# OF 1 PUTTS,One-Putt_Percentage_-_Round_3_# OF HOLES
64,65,65,Jay Don Blake,40.35,138,342
65,66,66,Edward Fryatt,40.17,94,234
66,67,67,Craig Barlow,40.12,65,162
67,68,68,Cameron Beckman,40.06,137,342
68,T69,T69,Michael Clark II,40.0,108,270
69,T69,T69,Steve Pate,40.0,72,180
70,71,71,Jerry Kelly,39.95,151,378
71,72,72,Tom Byrum,39.93,115,288
72,T73,T73,Glen Day,39.9,158,396
73,T73,T73,Bob Tway,39.9,158,396
74,75,75,Per-Ulrik Johansson,39.87,122,306
75,76,76,Mike Sposa,39.86,165,414
76,T77,T77,Charles Howell III,39.78,179,450
77,T77,T77,David Toms,39.78,179,450
78,79,79,Billy Andrade,39.77,136,342
79,80,80,Ian Leggatt,39.72,143,360
80,T81,T81,J.P. Hayes,39.68,100,252
81,T81,T81,Tim Petrovic,39.68,100,252
82,83,83,David Frost,39.58,114,288
83,84,84,Jess Daley,39.35,85,216
84,T85,T85,Paul Claxton,39.32,92,234
85,T85,T85,Craig Stadler,39.32,92,234
86,T87,T87,Robert Damron,39.26,106,270
87,T87,T87,Jeff Gove,39.26,106,270
88,89,89,Geoff Ogilvy,39.22,120,306
89,90,90,Brent Geiberger,39.2,127,324
90,91,91,Loren Roberts,39.15,148,378
91,92,92,John Huston,39.14,155,396
92,93,93,Len Mattiace,39.11,176,450
93,T94,T94,Fulton Allem,38.89,56,144
94,T94,T94,Paul Azinger,38.89,91,234
95,T94,T94,José Coceres,38.89,70,180
96,T94,T94,Brandt Jobe,38.89,133,342
97,T94,T94,Steve Jones,38.89,77,198
98,T94,T94,Matt Kuchar,38.89,105,270
99,T94,T94,Rory Sabbatini,38.89,77,198
100,T94,T94,Tom Scherrer,38.89,112,288
101,T94,T94,Esteban Toledo,38.89,140,360
102,T103,T103,Kenny Perry,38.64,153,396
103,T103,T103,Vijay Singh,38.64,153,396
104,T105,T105,Mark Brooks,38.58,125,324
105,T105,T105,Phil Tataurangi,38.58,125,324
106,T107,T107,Robert Gamez,38.46,90,234
107,T107,T107,Brett Wetterich,38.46,90,234
108,109,109,Stephen Gangluff,38.43,83,216
109,T110,T110,Peter Lonard,38.41,159,414
110,T110,T110,Phil Mickelson,38.41,159,414
111,T112,T112,Jim Carter,38.36,145,378
112,T112,T112,Hidemichi Tanaka,38.36,145,378
113,T114,T114,Stuart Appleby,38.33,138,360
114,T114,T114,Davis Love III,38.33,138,360
115,T114,T114,Tom Pernice Jr.,38.33,138,360
116,117,117,Jim Furyk,38.27,124,324
117,118,118,Bradley Hughes,38.19,55,144
118,119,119,Ernie Els,38.15,103,270
119,120,120,Joey Sindelar,38.1,144,378
120,121,121,Paul Stankowski,38.01,130,342
121,T122,T122,John Daly,37.96,82,216
122,T122,T122,Blaine McCallister,37.96,82,216
123,T122,T122,Frank Nobilo,37.96,123,324
124,T122,T122,John Senden,37.96,123,324
125,T126,T126,Steve Allan,37.91,116,306
126,T126,T126,Jay Williamson,37.91,116,306
127,T128,T128,Chris DiMarco,37.78,170,450
128,T128,T128,Michael Long,37.78,68,180
129,T128,T128,Corey Pavin,37.78,102,270
130,131,131,Fred Funk,37.73,163,432
131,132,132,John Riegger,37.65,122,324
132,T133,T133,Dudley Hart,37.58,115,306
133,T133,T133,Craig Perks,37.58,115,306
134,T135,T135,Bernhard Langer,37.5,81,216
135,T135,T135,Kenneth Staton,37.5,108,288
136,137,137,Glen Hnatiuk,37.43,128,342
137,T138,T138,Jeff Brehaut,37.3,94,252
138,T138,T138,Brian Henninger,37.3,94,252
139,T140,T140,Jay Haas,37.25,114,306
140,T140,T140,Bob May,37.25,114,306
141,142,142,Scott Verplank,37.22,134,360
142,T143,T143,David Duval,37.04,100,270
143,T143,T143,Mathew Goggin,37.04,80,216
144,T143,T143,Billy Mayfair,37.04,120,324
145,T143,T143,Jeff Sluman,37.04,180,486
146,T147,T147,Stephen Ames,36.93,113,306
147,T147,T147,Rocco Mediate,36.93,113,306
148,149,149,David Gossett,36.84,126,342
149,150,150,Harrison Frazar,36.81,106,288
150,T151,T151,Retief Goosen,36.75,86,234
151,T151,T151,Peter Jacobsen,36.75,86,234
152,153,153,Steve Elkington,36.73,119,324
153,T154,T154,Brandel Chamblee,36.51,92,252
154,T154,T154,Carl Paulson,36.51,92,252
155,156,156,Scott McCarron,36.36,144,396
156,T157,T157,Paul Gow,36.3,98,270
157,T157,T157,Heath Slocum,36.3,98,270
158,159,159,Mike Weir,36.24,137,378
159,T160,T160,Michael Allen,36.11,65,180
160,T160,T160,Gary Nicklaus,36.11,52,144
161,T160,T160,Matt Peterson,36.11,91,252
162,T160,T160,Dicky Pride,36.11,65,180
163,T160,T160,Hal Sutton,36.11,78,216
164,165,165,Chad Campbell,35.99,149,414
165,166,166,Shigeki Maruyama,35.83,129,360
166,167,167,Frank Lickliter II,35.8,116,324
167,168,168,Richard Zokol,35.71,45,126
168,169,169,Stewart Cink,35.67,122,342
169,T170,T170,Notah Begay III,35.65,77,216
170,T170,T170,Luke Donald,35.65,154,432
171,T172,T172,"David Berganio, Jr.",35.47,83,234
172,T172,T172,Brad Elder,35.47,83,234
173,T172,T172,Donnie Hammond,35.47,83,234
174,T172,T172,Tommy Tolles,35.47,83,234
175,176,176,Rich Beem,35.38,121,342
176,177,177,Tommy Armour III,35.32,89,252
177,178,178,Tiger Woods,35.29,108,306
178,T179,T179,Joe Ogilvie,35.19,38,108
179,T179,T179,Lee Porter,35.19,95,270
180,181,181,Shaun Micheel,34.72,125,360
181,182,182,Chris Smith,34.39,130,378
182,183,183,Franklin Langham,34.34,68,198
183,184,184,Jesper Parnevik,34.31,105,306
184,185,185,Kevin Sutherland,34.26,111,324
185,186,186,Mike Hulbert,34.03,49,144
186,187,187,Jeff Maggert,33.68,97,288
187,T188,T188,Bart Bryant,33.33,84,252
188,T188,T188,Spike McRoy,33.33,66,198
189,190,190,Lee Janzen,33.07,125,378
190,191,191,Bob Estes,33.06,119,360
191,192,192,John Cook,33.01,101,306
192,193,193,Jerry Smith,32.87,71,216
193,194,194,Brad Lardon,32.72,53,162
194,195,195,Tom Lehman,32.59,88,270
195,196,196,J.J. Henry,31.94,115,360
196,197,197,Brenden Pappas,31.75,40,126
197,198,198,Robin Freeman,31.02,67,216
198,199,199,Jason Hill,30.95,39,126
199,200,200,Scott Dunlap,30.56,44,144
200,201,201,Joe Durant,29.17,84,288
201,202,202,Boo Weekley,25.93,28,108
