,One-Putt_Percentage_-_Round_2_RANK THIS WEEK,One-Putt_Percentage_-_Round_2_RANK LAST WEEK,One-Putt_Percentage_-_Round_2_PLAYER NAME,One-Putt_Percentage_-_Round_2_%,One-Putt_Percentage_-_Round_2_# OF 1 PUTTS,One-Putt_Percentage_-_Round_2_# OF HOLES
70,T70,T70,Brett Wetterich,39.96,223,558
71,72,72,Bryce Molder,39.95,151,378
72,73,73,Greg Kraft,39.88,201,504
73,74,74,Billy Andrade,39.85,208,522
74,T75,T75,Fulton Allem,39.81,172,432
75,T75,T75,Cameron Beckman,39.81,172,432
76,T75,T75,David Peoples,39.81,215,540
77,78,78,"David Berganio, Jr.",39.78,179,450
78,79,79,Mike Hulbert,39.77,136,342
79,80,80,Stephen Ames,39.74,186,468
80,81,81,Edward Fryatt,39.73,236,594
81,82,82,Craig Perks,39.71,193,486
82,83,83,Bob May,39.68,200,504
83,84,84,Dennis Paulson,39.66,207,522
84,85,85,Matt Peterson,39.53,185,468
85,T86,T86,Rich Beem,39.51,192,486
86,T86,T86,John Daly,39.51,128,324
87,T86,T86,José María Olazábal,39.51,128,324
88,T89,T89,Scott Dunlap,39.48,199,504
89,T89,T89,David Frost,39.48,199,504
90,91,91,Mark Brooks,39.46,206,522
91,T92,T92,John Huston,39.33,177,450
92,T92,T92,Jonathan Kaye,39.33,177,450
93,T92,T92,Kenny Perry,39.33,177,450
94,95,95,Jess Daley,39.3,191,486
95,96,96,Steve Flesch,39.26,212,540
96,97,97,Chad Campbell,39.24,226,576
97,T98,T98,Peter Jacobsen,39.15,148,378
98,T98,T98,Rory Sabbatini,39.15,148,378
99,100,100,Stuart Appleby,39.1,183,468
100,T101,T101,Jeff Brehaut,39.08,204,522
101,T101,T101,Jay Williamson,39.08,204,522
102,T103,T103,Paul Azinger,38.89,133,342
103,T103,T103,Michael Clark II,38.89,224,576
104,T103,T103,Ian Leggatt,38.89,182,468
105,T103,T103,Len Mattiace,38.89,196,504
106,T103,T103,Carl Paulson,38.89,189,486
107,T108,T108,Charles Howell III,38.7,209,540
108,T108,T108,Frank Nobilo,38.7,202,522
109,T110,T110,Chris DiMarco,38.68,188,486
110,T110,T110,Lee Janzen,38.68,188,486
111,112,112,Franklin Langham,38.66,167,432
112,113,113,Donnie Hammond,38.56,118,306
113,T114,T114,José Coceres,38.54,111,288
114,T114,T114,Ernie Els,38.54,111,288
115,116,116,Jeff Sluman,38.53,215,558
116,117,117,Per-Ulrik Johansson,38.48,187,486
117,118,118,Justin Leonard,38.43,166,432
118,119,119,Matt Gogel,38.41,159,414
119,120,120,Paul Gow,38.4,235,612
120,121,121,Paul Goydos,38.33,138,360
121,122,122,Bart Bryant,38.3,131,342
122,123,123,Brad Faxon,38.16,158,414
123,124,124,Pat Bates,38.1,192,504
124,T125,T125,Frank Lickliter II,38.03,178,468
125,T125,T125,Michael Long,38.03,178,468
126,T125,T125,Gary Nicklaus,38.03,178,468
127,T128,T128,Dan Forsman,37.96,164,432
128,T128,T128,Jeff Gove,37.96,205,540
129,T128,T128,Michael Muehr,37.96,164,432
130,T131,T131,Jim Carter,37.93,198,522
131,T131,T131,Carlos Franco,37.93,198,522
132,T133,T133,Jason Hill,37.92,157,414
133,T133,T133,Garrett Willis,37.92,157,414
134,135,135,Brent Geiberger,37.86,184,486
135,136,136,Neal Lancaster,37.78,204,540
136,137,137,Luke Donald,37.74,197,522
137,138,138,John Rollins,37.71,224,594
138,139,139,Glen Hnatiuk,37.65,183,486
139,140,140,Scott Hoch,37.5,135,360
140,141,141,Tommy Armour III,37.45,182,486
141,142,142,J.L. Lewis,37.41,202,540
142,143,143,K.J. Choi,37.39,175,468
143,T144,T144,Michael Allen,37.24,181,486
144,T144,T144,Kevin Sutherland,37.24,181,486
145,T146,T146,Brian Henninger,37.22,134,360
146,T146,T146,Rocco Mediate,37.22,134,360
147,148,148,Russ Cochran,37.04,140,378
148,149,149,Steve Lowery,36.97,173,468
149,150,150,Heath Slocum,36.92,206,558
150,T151,T151,Fred Funk,36.9,186,504
151,T151,T151,Shaun Micheel,36.9,186,504
152,T153,T153,Sergio Garcia,36.84,126,342
153,T153,T153,Richard Zokol,36.84,126,342
154,155,155,Jim Furyk,36.81,159,432
155,156,156,Craig Parry,36.77,139,378
156,157,157,Deane Pappas,36.74,205,558
157,T158,T158,Mark Calcavecchia,36.71,152,414
158,T158,T158,Eduardo Herrera,36.71,152,414
159,T158,T158,Shigeki Maruyama,36.71,152,414
160,T161,T161,Stewart Cink,36.67,165,450
161,T161,T161,Steve Pate,36.67,132,360
162,163,163,Blaine McCallister,36.63,178,486
163,164,164,Spike McRoy,36.57,158,432
164,165,165,Billy Mayfair,36.51,184,504
165,166,166,Hal Sutton,36.22,163,450
166,167,167,Kenneth Staton,36.19,228,630
167,T168,T168,Brian Bateman,36.11,195,540
168,T168,T168,Retief Goosen,36.11,91,252
169,T168,T168,Steve Jones,36.11,143,396
170,T168,T168,Matt Kuchar,36.11,169,468
171,T168,T168,Mark O'Meara,36.11,143,396
172,T173,T173,Robert Allenby,35.9,168,468
173,T173,T173,Robin Freeman,35.9,168,468
174,175,175,John Senden,35.82,187,522
175,T176,T176,Miguel Angel Jiménez,35.8,116,324
176,T176,T176,Brandt Jobe,35.8,174,486
177,T176,T176,Bob Tway,35.8,174,486
178,179,179,Notah Begay III,35.78,161,450
179,180,180,Tim Clark,35.61,141,396
180,181,181,Jerry Kelly,35.52,179,504
181,182,182,Bradley Hughes,35.35,140,396
182,183,183,David Gossett,35.32,178,504
183,184,184,Pete Jordan,35.25,184,522
184,185,185,John Riegger,35.11,158,450
185,186,186,David Duval,35.1,139,396
186,187,187,Boo Weekley,35.02,145,414
187,188,188,Joe Durant,34.77,169,486
188,189,189,J.J. Henry,34.34,204,594
189,190,190,Paul Claxton,34.1,178,522
190,191,191,Mike Weir,34.03,147,432
191,192,192,Tim Petrovic,33.89,183,540
192,193,193,Joey Sindelar,33.87,189,558
193,194,194,Bob Estes,33.56,145,432
194,195,195,Brenden Pappas,33.1,143,432
195,196,196,Bernhard Langer,32.96,89,270
196,197,197,Bo Van Pelt,32.94,166,504
197,198,198,Dicky Pride,32.29,93,288
198,199,199,Tiger Woods,32.03,98,306
199,200,200,Tom Lehman,31.94,115,360
200,201,201,Chris Smith,31.8,166,522
201,202,202,Brad Lardon,31.22,118,378
