,Putts_per_Round_-_Round_2_RANK THIS WEEK,Putts_per_Round_-_Round_2_RANK LAST WEEK,Putts_per_Round_-_Round_2_PLAYER NAME,Putts_per_Round_-_Round_2_AVG,Putts_per_Round_-_Round_2_TOTAL PUTTS,Putts_per_Round_-_Round_2_TOTAL ROUNDS
60,T59,T59,Frank Nobilo,28.55,828,29
61,62,62,Len Mattiace,28.56,771,27
62,63,63,Tom Pernice Jr.,28.57,857,30
63,64,64,Olin Browne,28.59,915,32
64,T65,T65,Briny Baird,28.61,887,31
65,T65,T65,Greg Kraft,28.61,801,28
66,67,67,Lee Janzen,28.62,744,26
67,T68,T68,Brad Faxon,28.64,630,22
68,T68,T68,David Frost,28.64,802,28
69,70,70,José Coceres,28.67,430,15
70,71,71,Phil Tataurangi,28.7,660,23
71,T72,T72,Woody Austin,28.71,976,34
72,T72,T72,Luke Donald,28.71,804,28
73,T72,T72,Joel Edwards,28.71,804,28
74,T72,T72,Jeff Sluman,28.71,890,31
75,76,76,Stephen Ames,28.72,718,25
76,77,77,Chris DiMarco,28.73,747,26
77,T78,T78,Stephen Gangluff,28.74,776,27
78,T78,T78,Mike Hulbert,28.74,546,19
79,T78,T78,Brett Quigley,28.74,891,31
80,81,81,Fred Couples,28.76,489,17
81,82,82,Hidemichi Tanaka,28.8,864,30
82,T83,T83,Bryce Molder,28.81,605,21
83,T83,T83,Lee Porter,28.81,893,31
84,T83,T83,Bob Tway,28.81,749,26
85,T86,T86,Jonathan Kaye,28.83,692,24
86,T86,T86,Dennis Paulson,28.83,836,29
87,T88,T88,Paul Azinger,28.84,548,19
88,T88,T88,Scott Hoch,28.84,548,19
89,T88,T88,Frank Lickliter II,28.84,721,25
90,91,91,Edward Fryatt,28.85,952,33
91,92,92,Pat Bates,28.86,808,28
92,93,93,Brett Wetterich,28.87,895,31
93,94,94,John Huston,28.88,722,25
94,T95,T95,Steve Flesch,28.9,867,30
95,T95,T95,Carlos Franco,28.9,838,29
96,97,97,"David Berganio, Jr.",28.92,723,25
97,T98,T98,Jeff Brehaut,28.93,839,29
98,T98,T98,Jess Daley,28.93,781,27
99,T98,T98,Charles Howell III,28.93,868,30
100,101,101,Kent Jones,28.94,926,32
101,T102,T102,Mathew Goggin,28.95,579,20
102,T102,T102,David Morland IV,28.95,579,20
103,T102,T102,Craig Parry,28.95,579,20
104,T102,T102,Brian Watts,28.95,579,20
105,T106,T106,Cameron Beckman,28.96,695,24
106,T106,T106,K.J. Choi,28.96,724,25
107,108,108,Bob Burns,28.97,840,29
108,T109,T109,Rich Beem,29.0,783,27
109,T109,T109,Michael Clark II,29.0,928,32
110,T109,T109,Kenny Perry,29.0,725,25
111,T109,T109,Tom Scherrer,29.0,928,32
112,T113,T113,Stuart Appleby,29.04,726,25
113,T113,T113,Jim Carter,29.04,813,28
114,T113,T113,Harrison Frazar,29.04,813,28
115,T113,T113,Craig Perks,29.04,755,26
116,T113,T113,Kevin Sutherland,29.04,755,26
117,T118,T118,Craig Barlow,29.05,581,20
118,T118,T118,Mark O'Meara,29.05,610,21
119,T120,T120,Mark Brooks,29.07,843,29
120,T120,T120,Per-Ulrik Johansson,29.07,785,27
121,T120,T120,Jay Williamson,29.07,843,29
122,123,123,Chad Campbell,29.09,931,32
123,T124,T124,Carl Paulson,29.11,786,27
124,T124,T124,Richard Zokol,29.11,553,19
125,126,126,John Rollins,29.12,961,33
126,T127,T127,Michael Muehr,29.13,699,24
127,T127,T127,David Peoples,29.13,874,30
128,T127,T127,Grant Waite,29.13,874,30
129,130,130,Mark Calcavecchia,29.14,641,22
130,131,131,Michael Allen,29.15,787,27
131,T132,T132,Sergio Garcia,29.17,525,18
132,T132,T132,Matt Gogel,29.17,671,23
133,134,134,Scott Dunlap,29.18,817,28
134,T135,T135,Peter Jacobsen,29.19,613,21
135,T135,T135,Steve Jones,29.19,613,21
136,T137,T137,Stewart Cink,29.21,701,24
137,T137,T137,Fred Funk,29.21,818,28
138,139,139,Garrett Willis,29.22,672,23
139,T140,T140,Paul Goydos,29.25,585,20
140,T140,T140,Bob May,29.25,819,28
141,T142,T142,Bart Bryant,29.26,556,19
142,T142,T142,Jim Furyk,29.26,673,23
143,T142,T142,Rocco Mediate,29.26,556,19
144,T145,T145,Michael Long,29.27,761,26
145,T145,T145,Steve Lowery,29.27,761,26
146,147,147,Miguel Angel Jiménez,29.29,498,17
147,T148,T148,Jeff Gove,29.3,879,30
148,T148,T148,Jason Hill,29.3,674,23
149,150,150,Matt Kuchar,29.32,733,25
150,T151,T151,Glen Hnatiuk,29.33,792,27
151,T151,T151,Franklin Langham,29.33,704,24
152,153,153,Tommy Armour III,29.37,793,27
153,T154,T154,Russ Cochran,29.38,617,21
154,T154,T154,David Duval,29.38,617,21
155,T154,T154,Paul Gow,29.38,999,34
156,157,157,Eduardo Herrera,29.39,676,23
157,T158,T158,Brian Henninger,29.4,588,20
158,T158,T158,J.L. Lewis,29.4,882,30
159,160,160,Blaine McCallister,29.41,794,27
160,161,161,Dan Forsman,29.42,706,24
161,162,162,Shaun Micheel,29.43,824,28
162,T163,T163,Robert Allenby,29.44,736,25
163,T163,T163,Jerry Kelly,29.44,795,27
164,165,165,John Senden,29.46,825,28
165,T166,T166,Tim Clark,29.48,619,21
166,T166,T166,Brandt Jobe,29.48,796,27
167,T166,T166,Deane Pappas,29.48,914,31
168,T166,T166,Heath Slocum,29.48,914,31
169,170,170,Robin Freeman,29.5,767,26
170,171,171,Joey Sindelar,29.52,915,31
171,172,172,Gary Nicklaus,29.54,768,26
172,173,173,Paul Claxton,29.55,857,29
173,T174,T174,Brent Geiberger,29.59,799,27
174,T174,T174,Donnie Hammond,29.59,503,17
175,T174,T174,Billy Mayfair,29.59,799,27
176,T177,T177,Pete Jordan,29.62,859,29
177,T177,T177,Rory Sabbatini,29.62,622,21
178,179,179,Fulton Allem,29.63,711,24
179,180,180,Kenneth Staton,29.66,1038,35
180,181,181,John Riegger,29.67,712,24
181,182,182,Brian Bateman,29.73,892,30
182,T183,T183,Spike McRoy,29.79,715,24
183,T183,T183,Hal Sutton,29.79,715,24
184,185,185,Steve Pate,29.8,596,20
185,186,186,J.J. Henry,29.82,984,33
186,187,187,Bob Estes,29.83,686,23
187,188,188,Joe Durant,29.85,776,26
188,189,189,Tim Petrovic,29.86,866,29
189,190,190,Tiger Woods,29.88,478,16
190,191,191,Mike Weir,30.04,691,23
191,192,192,Bernhard Langer,30.07,421,14
192,193,193,Bradley Hughes,30.09,662,22
193,194,194,Notah Begay III,30.16,754,25
194,195,195,Bo Van Pelt,30.18,845,28
195,196,196,Chris Smith,30.25,847,28
196,197,197,Tom Lehman,30.26,575,19
197,198,198,Brenden Pappas,30.29,727,24
198,199,199,Boo Weekley,30.3,697,23
199,200,200,Brad Lardon,30.38,638,21
200,201,201,David Gossett,30.54,855,28
201,202,202,Dicky Pride,30.63,490,16
