,Putts_per_Round_-_Round_1_RANK THIS WEEK,Putts_per_Round_-_Round_1_RANK LAST WEEK,Putts_per_Round_-_Round_1_PLAYER NAME,Putts_per_Round_-_Round_1_AVG,Putts_per_Round_-_Round_1_TOTAL PUTTS,Putts_per_Round_-_Round_1_TOTAL ROUNDS
114,T115,T115,Craig Barlow,29.29,615,21
115,T115,T115,Donnie Hammond,29.29,498,17
116,T115,T115,Spike McRoy,29.29,703,24
117,T118,T118,Brian Bateman,29.3,879,30
118,T118,T118,Bob Estes,29.3,674,23
119,T118,T118,Jerry Kelly,29.3,791,27
120,T118,T118,Joe Ogilvie,29.3,586,20
121,122,122,Brent Geiberger,29.32,821,28
122,123,123,Glen Day,29.33,880,30
123,124,124,Tim Herron,29.34,851,29
124,125,125,Bob Tway,29.35,763,26
125,T126,T126,Tommy Armour III,29.37,793,27
126,T126,T126,Len Mattiace,29.37,793,27
127,128,128,Michael Muehr,29.38,764,26
128,129,129,Paul Claxton,29.41,853,29
129,130,130,Mike Sposa,29.42,971,33
130,T131,T131,Pete Jordan,29.43,883,30
131,T131,T131,Billy Mayfair,29.43,824,28
132,T133,T133,Jeff Brehaut,29.45,854,29
133,T133,T133,Mark Calcavecchia,29.45,648,22
134,135,135,Richard Zokol,29.47,560,19
135,T136,T136,Tom Byrum,29.48,678,23
136,T136,T136,Jess Daley,29.48,796,27
137,T138,T138,Michael Allen,29.5,826,28
138,T138,T138,Dan Forsman,29.5,708,24
139,140,140,Woody Austin,29.51,1033,35
140,T141,T141,J.J. Henry,29.52,974,33
141,T141,T141,Bob May,29.52,856,29
142,T141,T141,Scott Simpson,29.52,738,25
143,144,144,Michael Clark II,29.53,945,32
144,T145,T145,Luke Donald,29.54,827,28
145,T145,T145,Geoff Ogilvy,29.54,768,26
146,147,147,Kaname Yokoo,29.56,798,27
147,148,148,Frank Nobilo,29.57,887,30
148,149,149,Jeff Maggert,29.58,769,26
149,T150,T150,Fred Couples,29.59,503,17
150,T150,T150,Frank Lickliter II,29.59,799,27
151,T152,T152,John Cook,29.61,681,23
152,T152,T152,Brandt Jobe,29.61,829,28
153,T152,T152,J.L. Lewis,29.61,918,31
154,155,155,Glen Hnatiuk,29.63,800,27
155,T156,T156,Peter Lonard,29.65,682,23
156,T156,T156,Michael Long,29.65,771,26
157,T158,T158,Kenny Perry,29.68,742,25
158,T158,T158,Joey Sindelar,29.68,920,31
159,160,160,Kent Jones,29.69,950,32
160,T161,T161,Jeff Gove,29.7,891,30
161,T161,T161,Brian Henninger,29.7,594,20
162,163,163,Edward Fryatt,29.73,981,33
163,164,164,Tom Scherrer,29.75,952,32
164,165,165,Duffy Waldorf,29.76,744,25
165,166,166,David Peoples,29.77,893,30
166,T167,T167,Carlos Franco,29.83,895,30
167,T167,T167,Jim Furyk,29.83,686,23
168,T167,T167,Dennis Paulson,29.83,865,29
169,T170,T170,Paul Gow,29.85,1015,34
170,T170,T170,Gary Nicklaus,29.85,776,26
171,T170,T170,Steve Pate,29.85,597,20
172,T173,T173,Blaine McCallister,29.89,807,27
173,T173,T173,John Senden,29.89,837,28
174,175,175,Craig Parry,29.9,598,20
175,176,176,Robin Freeman,29.92,778,26
176,177,177,Matt Peterson,29.93,808,27
177,T178,T178,Steve Jones,29.95,659,22
178,T178,T178,Craig Stadler,29.95,629,21
179,T180,T180,Robert Allenby,29.96,749,25
180,T180,T180,Joe Durant,29.96,779,26
181,T180,T180,Bo Van Pelt,29.96,839,28
182,183,183,Jesper Parnevik,30.0,720,24
183,184,184,Charles Howell III,30.03,901,30
184,185,185,Garrett Willis,30.04,841,28
185,186,186,Chad Campbell,30.06,992,33
186,187,187,Boo Weekley,30.09,692,23
187,188,188,Brett Wetterich,30.1,933,31
188,189,189,Tom Lehman,30.11,572,19
189,190,190,Eduardo Herrera,30.17,694,23
190,191,191,Kevin Sutherland,30.19,785,26
191,192,192,Brad Lardon,30.23,665,22
192,193,193,Hal Sutton,30.25,726,24
193,T194,T194,"David Berganio, Jr.",30.3,818,27
194,T194,T194,Tripp Isenhour,30.3,606,20
195,196,196,Briny Baird,30.41,973,32
196,197,197,Fulton Allem,30.42,791,26
197,198,198,Kenneth Staton,30.46,1066,35
198,199,199,Chris Smith,30.79,862,28
199,200,200,Jason Hill,30.88,741,24
200,201,201,Bradley Hughes,31.0,682,22
201,202,202,Scott Dunlap,31.38,910,29
