,Putting_from_-_10-15_RANK THIS WEEK,Putting_from_-_10-15_RANK LAST WEEK,Putting_from_-_10-15_PLAYER NAME,Putting_from_-_10-15_ROUNDS,Putting_from_-_10-15_% MADE,Putting_from_-_10-15_ATTEMPTS,Putting_from_-_10-15_PUTTS MADE
47,T47,T47,Chad Campbell,111,37.76,98,37
48,T49,T49,Fred Couples,64,37.5,40,15
49,T49,T49,Paul Stankowski,100,37.5,96,36
50,T51,T51,Brent Geiberger,95,37.35,83,31
51,T51,T51,Garrett Willis,80,37.35,83,31
52,53,53,Carl Paulson,84,37.21,86,32
53,54,54,Jason Hill,59,37.1,62,23
54,55,55,Loren Roberts,93,37.08,89,33
55,56,56,Fred Funk,106,37.07,116,43
56,57,57,Peter Jacobsen,67,37.04,54,20
57,58,58,Kenny Perry,98,37.0,100,37
58,T59,T59,Gary Nicklaus,66,36.92,65,24
59,T59,T59,Brett Quigley,93,36.92,65,24
60,T61,T61,Tim Herron,102,36.9,84,31
61,T61,T61,Mike Weir,94,36.9,84,31
62,63,63,Hal Sutton,74,36.84,57,21
63,64,64,Joe Durant,87,36.76,68,25
64,65,65,Glen Day,107,36.61,112,41
65,66,66,Tim Petrovic,92,36.59,82,30
66,67,67,Bob May,91,36.46,96,35
67,68,68,Joel Edwards,101,36.45,107,39
68,T69,T69,Brandt Jobe,94,36.36,77,28
69,T69,T69,Michael Muehr,73,36.36,44,16
70,T69,T69,Corey Pavin,78,36.36,66,24
71,72,72,Steve Jones,71,36.21,58,21
72,73,73,Jay Don Blake,107,36.17,94,34
73,74,74,Phil Tataurangi,88,36.14,83,30
74,75,75,Jesper Parnevik,85,36.11,36,13
75,76,76,Jeff Brehaut,87,35.78,109,39
76,T77,T77,K.J. Choi,93,35.71,84,30
77,T77,T77,Tom Pernice Jr.,101,35.71,84,30
78,T77,T77,Lee Porter,91,35.71,84,30
79,80,80,Chris Smith,103,35.63,87,31
80,81,81,Lee Janzen,101,35.23,88,31
81,82,82,Paul Azinger,69,34.88,43,15
82,83,83,Peter Lonard,93,34.72,72,25
83,84,84,Brett Wetterich,89,34.67,75,26
84,T85,T85,Stewart Cink,92,34.62,78,27
85,T85,T85,Steve Flesch,110,34.62,78,27
86,87,87,Bob Tway,103,34.18,79,27
87,88,88,Frank Nobilo,94,34.12,85,29
88,89,89,Kent Jones,105,34.09,88,30
89,90,90,Woody Austin,102,34.07,91,31
90,91,91,Neal Lancaster,101,34.04,94,32
91,92,92,Robert Gamez,69,33.85,65,22
92,93,93,David Toms,106,33.64,107,36
93,T94,T94,Jess Daley,76,33.33,69,23
94,T94,T94,Robin Freeman,79,33.33,72,24
95,T94,T94,J.J. Henry,112,33.33,93,31
96,T94,T94,Joe Ogilvie,50,33.33,60,20
97,T94,T94,Geoff Ogilvy,90,33.33,75,25
98,T94,T94,Steve Stricker,68,33.33,48,16
99,T94,T94,Kirk Triplett,84,33.33,63,21
100,T94,T94,Jay Williamson,91,33.33,87,29
101,102,102,David Gossett,95,32.99,97,32
102,103,103,Phil Mickelson,97,32.95,88,29
103,104,104,Bart Bryant,69,32.89,76,25
104,T105,T105,Tom Byrum,77,32.86,70,23
105,T105,T105,Ben Crane,91,32.86,70,23
106,107,107,Paul Goydos,66,32.76,58,19
107,108,108,Chris DiMarco,111,32.61,92,30
108,T109,T109,Greg Kraft,86,32.58,89,29
109,T109,T109,Vijay Singh,102,32.58,89,29
110,111,111,Billy Mayfair,99,32.5,80,26
111,112,112,Craig Parry,69,32.43,74,24
112,113,113,Brenden Pappas,62,32.26,62,20
113,114,114,John Huston,99,32.22,90,29
114,115,115,Heath Slocum,96,32.1,81,26
115,116,116,Bryce Molder,65,32.05,78,25
116,T117,T117,Pete Jordan,78,32.0,75,24
117,T117,T117,David Peoples,105,32.0,100,32
118,119,119,David Duval,78,31.94,72,23
119,T120,T120,Frank Lickliter II,94,31.71,82,26
120,T120,T120,Michael Long,71,31.71,82,26
121,T122,T122,Notah Begay III,76,31.65,79,25
122,T122,T122,Michael Clark II,97,31.65,79,25
123,T124,T124,Ian Leggatt,97,31.25,80,25
124,T124,T124,Jeff Maggert,83,31.25,64,20
125,T124,T124,Hidemichi Tanaka,104,31.25,96,30
126,127,127,Jeff Sluman,118,31.2,125,39
127,128,128,Mike Sposa,111,31.17,77,24
128,129,129,Craig Perks,91,31.11,45,14
129,130,130,Dicky Pride,51,31.08,74,23
130,131,131,Grant Waite,98,31.07,103,32
131,T132,T132,Shigeki Maruyama,87,30.99,71,22
132,T132,T132,John Senden,96,30.99,71,22
133,134,134,Briny Baird,110,30.85,94,29
134,T135,T135,Bo Van Pelt,78,30.77,78,24
135,T135,T135,Scott Verplank,93,30.77,65,20
136,T137,T137,Bob Burns,99,30.68,88,27
137,T137,T137,Paul Claxton,83,30.68,88,27
138,139,139,Jay Haas,83,30.51,59,18
139,140,140,Stuart Appleby,97,30.49,82,25
140,141,141,Joey Sindelar,104,30.39,102,31
141,142,142,Luke Donald,106,30.3,99,30
142,143,143,Dennis Paulson,89,30.26,76,23
143,144,144,Robert Damron,85,30.11,93,28
144,145,145,Glen Hnatiuk,95,30.1,103,31
145,T146,T146,Eduardo Herrera,59,30.0,60,18
146,T146,T146,Tripp Isenhour,68,30.0,70,21
147,T146,T146,Brad Lardon,59,30.0,60,18
148,T146,T146,J.L. Lewis,98,30.0,100,30
149,T146,T146,Andrew Magee,91,30.0,70,21
150,T146,T146,Deane Pappas,90,30.0,80,24
151,T152,T152,Robert Allenby,96,29.89,87,26
152,T152,T152,Justin Leonard,97,29.89,87,26
153,154,154,Tom Scherrer,98,29.76,84,25
154,155,155,Michael Allen,76,29.69,64,19
155,156,156,John Riegger,88,29.63,81,24
156,157,157,Blaine McCallister,75,29.33,75,22
157,158,158,Cameron Beckman,87,29.17,72,21
158,159,159,Bob Heintz,68,29.09,55,16
159,T160,T160,Mike Hulbert,55,28.95,38,11
160,T160,T160,Scott McCarron,106,28.95,76,22
161,162,162,Charles Howell III,118,28.92,83,24
162,163,163,Tom Lehman,78,28.85,52,15
163,164,164,Esteban Toledo,106,28.57,63,18
164,T165,T165,Craig Barlow,62,28.36,67,19
165,T165,T165,Franklin Langham,72,28.36,67,19
166,167,167,Nick Price,69,28.33,60,17
167,T168,T168,Dudley Hart,88,28.3,53,15
168,T168,T168,Boo Weekley,57,28.3,53,15
169,170,170,Jeff Gove,89,28.26,92,26
170,171,171,Jonathan Kaye,83,27.94,68,19
171,172,172,Carlos Franco,107,27.93,111,31
172,173,173,Rich Beem,99,27.71,83,23
173,174,174,Miguel Angel Jiménez,60,27.66,47,13
174,175,175,Tommy Armour III,82,27.27,77,21
175,176,176,Shaun Micheel,100,27.16,81,22
176,177,177,Dan Forsman,83,27.14,70,19
177,178,178,Len Mattiace,106,27.03,74,20
178,179,179,Jim Furyk,88,26.76,71,19
179,T180,T180,Mark O'Meara,68,26.67,45,12
180,T180,T180,Rory Sabbatini,69,26.67,45,12
181,182,182,Kevin Sutherland,96,26.23,61,16
182,183,183,Mathew Goggin,64,26.15,65,17
183,184,184,Spike McRoy,69,25.86,58,15
184,185,185,Rocco Mediate,79,25.76,66,17
185,186,186,Per-Ulrik Johansson,87,25.61,82,21
186,187,187,Steve Lowery,98,25.26,95,24
187,188,188,Scott Hoch,71,25.0,64,16
188,189,189,Brian Watts,58,24.56,57,14
189,190,190,Bradley Hughes,60,24.29,70,17
190,T191,T191,Russ Cochran,68,24.19,62,15
191,T191,T191,J.P. Hayes,78,24.19,62,15
192,193,193,Matt Peterson,80,24.14,87,21
193,194,194,Scott Dunlap,74,23.53,68,16
194,195,195,John Daly,62,23.26,43,10
195,196,196,Tiger Woods,69,22.5,40,9
196,197,197,Kenneth Staton,104,21.98,91,20
197,198,198,Brian Bateman,94,21.62,74,16
198,199,199,Rod Pampling,98,21.21,66,14
199,200,200,"David Berganio, Jr.",80,18.99,79,15
200,201,201,Sergio Garcia,79,18.52,54,10
201,202,202,Brian Henninger,66,17.46,63,11
