,Putting_from_-__25_RANK THIS WEEK,Putting_from_-__25_RANK LAST WEEK,Putting_from_-__25_PLAYER NAME,Putting_from_-__25_ROUNDS,Putting_from_-__25_% MADE,Putting_from_-__25_ATTEMPTS,Putting_from_-__25_PUTTS MADE
125,T124,T124,Matt Peterson,80,5.88,136,8
126,T127,T127,Billy Mayfair,99,5.8,138,8
127,T127,T127,Hidemichi Tanaka,104,5.8,138,8
128,129,129,Garrett Willis,80,5.77,104,6
129,130,130,Fulton Allem,64,5.61,107,6
130,T131,T131,Charles Howell III,118,5.56,162,9
131,T131,T131,Len Mattiace,106,5.56,180,10
132,133,133,Steve Allan,93,5.48,146,8
133,134,134,Luke Donald,106,5.44,147,8
134,T135,T135,Brandel Chamblee,85,5.38,130,7
135,T135,T135,Paul Goydos,66,5.38,93,5
136,137,137,Brian Bateman,94,5.37,149,8
137,138,138,José María Olazábal,71,5.33,75,4
138,139,139,Robert Gamez,69,5.32,94,5
139,140,140,Carl Paulson,84,5.3,151,8
140,T141,T141,Tom Lehman,78,5.26,76,4
141,T141,T141,John Senden,96,5.26,114,6
142,143,143,Michael Long,71,5.22,134,7
143,144,144,Steve Stricker,68,5.17,58,3
144,T145,T145,Glen Day,107,5.13,156,8
145,T145,T145,Ian Leggatt,97,5.13,117,6
146,147,147,Robert Damron,85,5.08,118,6
147,148,148,Dicky Pride,51,5.06,79,4
148,149,149,Brad Lardon,59,5.05,99,5
149,150,150,Matt Gogel,79,5.04,119,6
150,T151,T151,Dudley Hart,88,5.0,120,6
151,T151,T151,Mark O'Meara,68,5.0,60,3
152,153,153,Kent Jones,105,4.91,163,8
153,154,154,Scott Simpson,61,4.9,102,5
154,155,155,Skip Kendall,103,4.88,123,6
155,156,156,Russ Cochran,68,4.81,104,5
156,157,157,Jerry Kelly,99,4.8,125,6
157,158,158,Dan Forsman,83,4.79,146,7
158,T159,T159,Stewart Cink,92,4.76,105,5
159,T159,T159,Bob Tway,103,4.76,147,7
160,161,161,Bob Estes,93,4.69,128,6
161,T162,T162,Bradley Hughes,60,4.63,108,5
162,T162,T162,Pat Perez,89,4.63,108,5
163,164,164,Bob Heintz,68,4.55,88,4
164,165,165,Deane Pappas,90,4.48,134,6
165,T166,T166,Jason Hill,59,4.35,92,4
166,T166,T166,Pete Jordan,78,4.35,115,5
167,T166,T166,Craig Parry,69,4.35,92,4
168,T166,T166,Tommy Tolles,64,4.35,92,4
169,170,170,José Coceres,51,4.29,70,3
170,171,171,Brian Watts,58,4.23,71,3
171,172,172,Kenneth Staton,104,4.22,166,7
172,173,173,Loren Roberts,93,4.2,143,6
173,174,174,Ernie Els,68,4.12,97,4
174,175,175,Vijay Singh,102,4.11,146,6
175,176,176,Lee Porter,91,4.03,124,5
176,177,177,Pat Bates,94,4.0,125,5
177,178,178,Hal Sutton,74,3.96,101,4
178,T179,T179,Eduardo Herrera,59,3.88,103,4
179,T179,T179,Frank Nobilo,94,3.88,129,5
180,T181,T181,Jeff Brehaut,87,3.85,130,5
181,T181,T181,John Rollins,124,3.85,182,7
182,183,183,Robin Freeman,79,3.81,105,4
183,184,184,Franklin Langham,72,3.74,107,4
184,185,185,David Frost,90,3.7,135,5
185,186,186,Boo Weekley,57,3.61,83,3
186,187,187,Frank Lickliter II,94,3.54,113,4
187,188,188,Gary Nicklaus,66,3.49,86,3
188,189,189,Tim Clark,76,3.41,88,3
189,190,190,Brett Wetterich,89,3.33,150,5
190,191,191,Tommy Armour III,82,3.23,93,3
191,192,192,Brandt Jobe,94,3.16,158,5
192,193,193,Bob May,91,2.99,134,4
193,194,194,Michael Allen,76,2.94,102,3
194,195,195,Scott Dunlap,74,2.91,103,3
195,196,196,Jeff Maggert,83,2.63,114,3
196,197,197,Jim Carter,98,2.52,119,3
197,198,198,Donnie Hammond,60,2.44,82,2
198,199,199,Kirk Triplett,84,2.25,89,2
199,200,200,Bernhard Langer,55,2.04,49,1
200,201,201,Mike Hulbert,55,1.64,61,1
201,202,202,Miguel Angel Jiménez,60,1.32,76,1
