,YTD_Rounds_in_60s_Streak_RANK THIS WEEK,YTD_Rounds_in_60s_Streak_RANK LAST WEEK,YTD_Rounds_in_60s_Streak_PLAYER NAME,YTD_Rounds_in_60s_Streak_BEST STREAK
61,T53,T53,Stephen Gangluff,5
62,T53,T53,Brian Gay,5
63,T53,T53,Jay Haas,5
64,T53,T53,J.P. Hayes,5
65,T53,T53,Brian Henninger,5
66,T53,T53,Glen Hnatiuk,5
67,T53,T53,Scott Hoch,5
68,T53,T53,Tripp Isenhour,5
69,T53,T53,Lee Janzen,5
70,T53,T53,Jonathan Kaye,5
71,T53,T53,Jerry Kelly,5
72,T53,T53,Greg Kraft,5
73,T53,T53,Matt Kuchar,5
74,T53,T53,Michael Long,5
75,T53,T53,Billy Mayfair,5
76,T53,T53,Spike McRoy,5
77,T53,T53,Shaun Micheel,5
78,T53,T53,Phil Mickelson,5
79,T53,T53,Rod Pampling,5
80,T53,T53,Kenny Perry,5
81,T53,T53,John Riegger,5
82,T53,T53,John Rollins,5
83,T53,T53,Gene Sauers,5
84,T53,T53,Chris Smith,5
85,T53,T53,Steve Stricker,5
86,T53,T53,Phil Tataurangi,5
87,T53,T53,Esteban Toledo,5
88,T53,T53,Scott Verplank,5
89,T53,T53,Jay Williamson,5
90,T91,T91,Stephen Ames,4
91,T91,T91,Woody Austin,4
92,T91,T91,Rich Beem,4
93,T91,T91,Jay Don Blake,4
94,T91,T91,Bart Bryant,4
95,T91,T91,Tom Byrum,4
96,T91,T91,Mark Calcavecchia,4
97,T91,T91,Chad Campbell,4
98,T91,T91,Brandel Chamblee,4
99,T91,T91,Russ Cochran,4
100,T91,T91,Jess Daley,4
101,T91,T91,John Daly,4
102,T91,T91,Luke Donald,4
103,T91,T91,David Duval,4
104,T91,T91,Steve Elkington,4
105,T91,T91,Ernie Els,4
106,T91,T91,Harrison Frazar,4
107,T91,T91,David Frost,4
108,T91,T91,"Jim Gallagher, Jr.",4
109,T91,T91,Brent Geiberger,4
110,T91,T91,David Gossett,4
111,T91,T91,Jeff Gove,4
112,T91,T91,Paul Goydos,4
113,T91,T91,Mike Heinen,4
114,T91,T91,J.J. Henry,4
115,T91,T91,Eduardo Herrera,4
116,T91,T91,Peter Jacobsen,4
117,T91,T91,Kent Jones,4
118,T91,T91,Skip Kendall,4
119,T91,T91,Tom Kite,4
120,T91,T91,Hank Kuehne,4
121,T91,T91,Neal Lancaster,4
122,T91,T91,Peter Lonard,4
123,T91,T91,Shigeki Maruyama,4
124,T91,T91,Jim McGovern,4
125,T91,T91,Joe Ogilvie,4
126,T91,T91,Geoff Ogilvy,4
127,T91,T91,Deane Pappas,4
128,T91,T91,Pat Perez,4
129,T91,T91,Tom Pernice Jr.,4
130,T91,T91,Matt Peterson,4
131,T91,T91,Tim Petrovic,4
132,T91,T91,Nick Price,4
133,T91,T91,Phillip Price,4
134,T91,T91,Rory Sabbatini,4
135,T91,T91,Mike Sposa,4
136,T91,T91,Kenneth Staton,4
137,T91,T91,Hidemichi Tanaka,4
138,T91,T91,Tommy Tolles,4
139,T91,T91,Kirk Triplett,4
140,T91,T91,Grant Waite,4
141,T91,T91,Duffy Waldorf,4
142,T91,T91,Mike Weir,4
143,T144,T144,Craig Barlow,3
144,T144,T144,Brian Bateman,3
145,T144,T144,Jeff Brehaut,3
146,T144,T144,Mark Brooks,3
147,T144,T144,Ángel Cabrera,3
148,T144,T144,Michael Clark II,3
149,T144,T144,Darren Clarke,3
150,T144,T144,Paul Claxton,3
151,T144,T144,Joe Durant,3
152,T144,T144,Brad Elder,3
153,T144,T144,Gary Evans,3
154,T144,T144,Steve Flesch,3
155,T144,T144,Sergio Garcia,3
156,T144,T144,Kelly Gibson,3
157,T144,T144,Matt Gogel,3
158,T144,T144,Mathew Goggin,3
159,T144,T144,Paul Gow,3
160,T144,T144,Donnie Hammond,3
161,T144,T144,Dudley Hart,3
162,T144,T144,Jason Hill,3
163,T144,T144,Gabriel Hjertstedt,3
164,T144,T144,Bradley Hughes,3
165,T144,T144,Miguel Angel Jiménez,3
166,T144,T144,Bernhard Langer,3
167,T144,T144,Stephen Leaney,3
168,T144,T144,Andrew Magee,3
169,T144,T144,Blaine McCallister,3
170,T144,T144,Rocco Mediate,3
171,T144,T144,Larry Mize,3
172,T144,T144,Bryce Molder,3
173,T144,T144,David Morland IV,3
174,T144,T144,John Morse,3
175,T144,T144,Frank Nobilo,3
176,T144,T144,Mark O'Meara,3
177,T144,T144,José María Olazábal,3
178,T144,T144,Corey Pavin,3
179,T144,T144,Craig Perks,3
180,T144,T144,Dicky Pride,3
181,T144,T144,Brett Quigley,3
182,T144,T144,Tom Scherrer,3
183,T144,T144,Heath Slocum,3
184,T144,T144,Jerry Smith,3
185,T144,T144,Craig Stadler,3
186,T144,T144,Paul Stankowski,3
187,T144,T144,Kevin Sutherland,3
188,T144,T144,Toru Taniguchi,3
189,T144,T144,Stan Utley,3
190,T144,T144,Brett Wetterich,3
191,T144,T144,Garrett Willis,3
192,T144,T144,Dean Wilson,3
193,T144,T144,Kaname Yokoo,3
194,T195,T195,Fulton Allem,2
195,T195,T195,Michael Allen,2
196,T195,T195,Tommy Armour III,2
197,T195,T195,Paul Azinger,2
198,T195,T195,Aaron Baddeley,2
199,T195,T195,Doug Barron,2
200,T195,T195,Thomas Bjørn,2
201,T195,T195,Guy Boros,2
202,T195,T195,Michael Campbell,2
203,T195,T195,Paul Casey,2
204,T195,T195,José Coceres,2
205,T195,T195,Bubba Dickerson,2
206,T195,T195,James Driscoll,2
207,T195,T195,Scott Dunlap,2
208,T195,T195,David Edwards,2
209,T195,T195,Danny Ellis,2
210,T195,T195,Niclas Fasth,2
211,T195,T195,Keith Fergus,2
212,T195,T195,Robin Freeman,2
213,T195,T195,Hiroyuki Fujita,2
214,T195,T195,Jeff Gallagher,2
215,T195,T195,Lucas Glover,2
216,T195,T195,Soren Hansen,2
217,T195,T195,Padraig Harrington,2
218,T195,T195,Bob Heintz,2
219,T195,T195,Nolan Henke,2
220,T195,T195,Mike Hulbert,2
221,T195,T195,Trevor Immelman,2
222,T195,T195,Kevin Johnson,2
223,T195,T195,Steve Jones,2
224,T195,T195,Pete Jordan,2
225,T195,T195,Cliff Kresge,2
226,T195,T195,Franklin Langham,2
227,T195,T195,Brad Lardon,2
228,T195,T195,Tom Lehman,2
229,T195,T195,Jeff Maggert,2
230,T195,T195,Graeme McDowell,2
231,T195,T195,Paul McGinley,2
232,T195,T195,Colin Montgomerie,2
233,T195,T195,Michael Muehr,2
234,T195,T195,Gary Nicklaus,2
235,T195,T195,Greg Norman,2
236,T195,T195,Brenden Pappas,2
237,T195,T195,Jesper Parnevik,2
238,T195,T195,Jerry Pate,2
239,T195,T195,Lee Porter,2
240,T195,T195,Ian Poulter,2
241,T195,T195,Justin Rose,2
242,T195,T195,Brent Schwarzrock,2
243,T195,T195,Adam Scott,2
244,T195,T195,Scott Simpson,2
245,T195,T195,Des Smyth,2
246,T195,T195,Mike Springer,2
247,T195,T195,Mike Standly,2
248,T195,T195,"Dave Stockton, Jr.",2
249,T195,T195,Chip Sullivan,2
250,T195,T195,David Sutherland,2
251,T195,T195,Hal Sutton,2
252,T195,T195,Mario Tiziani,2
253,T195,T195,Ted Tryba,2
254,T195,T195,Bo Van Pelt,2
255,T195,T195,Scott Watkins,2
256,T195,T195,Tom Watson,2
257,T195,T195,Boo Weekley,2
258,T195,T195,D.A. Weibring,2
259,T195,T195,Lee Westwood,2
260,T195,T195,Willie Wood,2
