,YTD_Sub-Par_Rounds_Streak_RANK THIS WEEK,YTD_Sub-Par_Rounds_Streak_RANK LAST WEEK,YTD_Sub-Par_Rounds_Streak_PLAYER NAME,YTD_Sub-Par_Rounds_Streak_VALUE
177,T144,T144,Brett Quigley,5
178,T144,T144,Mike Sposa,5
179,T144,T144,Kenneth Staton,5
180,T144,T144,Phil Tataurangi,5
181,T144,T144,Tommy Tolles,5
182,T144,T144,Boo Weekley,5
183,T144,T144,Brett Wetterich,5
184,T185,T185,Paul Azinger,4
185,T185,T185,Paul Casey,4
186,T185,T185,Paul Claxton,4
187,T185,T185,José Coceres,4
188,T185,T185,James Driscoll,4
189,T185,T185,Scott Dunlap,4
190,T185,T185,David Edwards,4
191,T185,T185,Steve Flesch,4
192,T185,T185,"Jim Gallagher, Jr.",4
193,T185,T185,Mathew Goggin,4
194,T185,T185,Jimmy Green,4
195,T185,T185,Padraig Harrington,4
196,T185,T185,Mike Heinen,4
197,T185,T185,Bob Heintz,4
198,T185,T185,David Howser,4
199,T185,T185,Bradley Hughes,4
200,T185,T185,Trevor Immelman,4
201,T185,T185,Kevin Johnson,4
202,T185,T185,Pete Jordan,4
203,T185,T185,Tom Kite,4
204,T185,T185,Hank Kuehne,4
205,T185,T185,Tom Lehman,4
206,T185,T185,Blaine McCallister,4
207,T185,T185,Graeme McDowell,4
208,T185,T185,Jim McGovern,4
209,T185,T185,Colin Montgomerie,4
210,T185,T185,Sean Murphy,4
211,T185,T185,Joe Ogilvie,4
212,T185,T185,Jesper Parnevik,4
213,T185,T185,Corey Pavin,4
214,T185,T185,Matt Peterson,4
215,T185,T185,Dan Pohl,4
216,T185,T185,Eduardo Romero,4
217,T185,T185,Brent Schwarzrock,4
218,T185,T185,Adam Scott,4
219,T185,T185,Scott Simpson,4
220,T185,T185,Ted Tryba,4
221,T185,T185,Stan Utley,4
222,T185,T185,Brian Watts,4
223,T185,T185,Lee Westwood,4
224,T185,T185,Garrett Willis,4
225,T185,T185,Willie Wood,4
226,T227,T227,Fulton Allem,3
227,T227,T227,Tommy Armour III,3
228,T227,T227,Aaron Baddeley,3
229,T227,T227,Doug Barron,3
230,T227,T227,Andy Bean,3
231,T227,T227,Thomas Bjørn,3
232,T227,T227,Michael Bradley,3
233,T227,T227,Richie Coughlan,3
234,T227,T227,Gary Evans,3
235,T227,T227,Niclas Fasth,3
236,T227,T227,Gene Fieger,3
237,T227,T227,Jeff Gallagher,3
238,T227,T227,Bill Glasson,3
239,T227,T227,Lucas Glover,3
240,T227,T227,Nolan Henke,3
241,T227,T227,Gabriel Hjertstedt,3
242,T227,T227,Mike Hulbert,3
243,T227,T227,Miguel Angel Jiménez,3
244,T227,T227,Zach Johnson,3
245,T227,T227,Paul Lawrie,3
246,T227,T227,Sandy Lyle,3
247,T227,T227,Larry Mize,3
248,T227,T227,Bryce Molder,3
249,T227,T227,John Morse,3
250,T227,T227,Michael Muehr,3
251,T227,T227,Greg Norman,3
252,T227,T227,Dave Rummells,3
253,T227,T227,Steve Scott,3
254,T227,T227,Jerry Smith,3
255,T227,T227,Curtis Strange,3
256,T227,T227,Hal Sutton,3
257,T227,T227,Jay Synkelma,3
258,T227,T227,Toru Taniguchi,3
259,T227,T227,Mario Tiziani,3
260,T227,T227,Bo Van Pelt,3
261,T227,T227,Dean Wilson,3
262,T227,T227,Richard Zokol,3
263,T264,T264,Dave Barr,2
264,T264,T264,Todd Barranger,2
265,T264,T264,Guy Boros,2
266,T264,T264,Brad Bryant,2
267,T264,T264,Mark Carnevale,2
268,T264,T264,Barry Cheesman,2
269,T264,T264,Brian Claar,2
270,T264,T264,Erik Compton,2
271,T264,T264,Jay Delsing,2
272,T264,T264,Bubba Dickerson,2
273,T264,T264,Trevor Dodds,2
274,T264,T264,Todd Doohan,2
275,T264,T264,Danny Ellis,2
276,T264,T264,Todd Fischer,2
277,T264,T264,Hiroyuki Fujita,2
278,T264,T264,Pierre Fulke,2
279,T264,T264,Ian Garbutt,2
280,T264,T264,Derek Gillespie,2
281,T264,T264,Tom Gillis,2
282,T264,T264,Ricardo Gonzalez,2
283,T264,T264,Anders Hansen,2
284,T264,T264,Soren Hansen,2
285,T264,T264,Mark Hayes,2
286,T264,T264,Franklin Langham,2
287,T264,T264,Paul McGinley,2
288,T264,T264,Peter O'Malley,2
289,T264,T264,Jerry Pate,2
290,T264,T264,Ian Poulter,2
291,T264,T264,Justin Rose,2
292,T264,T264,Jim Schuman,2
293,T264,T264,Des Smyth,2
294,T264,T264,Mike Standly,2
295,T264,T264,"Dave Stockton, Jr.",2
296,T264,T264,Chip Sullivan,2
297,T264,T264,David Sutherland,2
298,T264,T264,Doug Tewell,2
299,T264,T264,Greg Twiggs,2
300,T264,T264,Fred Wadsworth,2
301,T264,T264,Scott Watkins,2
302,T264,T264,Tom Watson,2
303,T264,T264,D.A. Weibring,2
