,Round_3_Scoring_Average_RANK THIS WEEK,Round_3_Scoring_Average_RANK LAST WEEK,Round_3_Scoring_Average_PLAYER NAME,Round_3_Scoring_Average_AVG,Round_3_Scoring_Average_TOTAL STROKES,Round_3_Scoring_Average_TOTAL ROUNDS
115,T114,,Seung-Yul Noh,70.81,1133,16
116,117,,Sung Kang,70.82,1558,22
117,118,,Kevin Tway,70.85,1417,20
118,119,,Brett Stegmaier,70.86,992,14
119,120,,Trey Mullinax,70.87,1063,15
120,T121,,Chad Collins,70.88,567,8
121,T121,,Bryson DeChambeau,70.88,1134,16
122,T121,,Rick Lamb,70.88,567,8
123,T121,,Johnson Wagner,70.88,567,8
124,125,,Wesley Bryan,70.89,1347,19
125,126,,Tim Wilkinson,70.9,709,10
126,127,,Harris English,70.92,922,13
127,128,,Cameron Percy,70.93,993,14
128,129,,David Hearn,70.94,1135,16
129,T130,,Byeong Hun An,71.0,1136,16
130,T130,,Miguel Angel Carballo,71.0,639,9
131,T130,,Martin Flores,71.0,1207,17
132,T130,,Kelly Kraft,71.0,852,12
133,T130,,Bubba Watson,71.0,852,12
134,T135,,Cody Gribble,71.08,853,12
135,T135,,Hunter Mahan,71.08,853,12
136,T135,,Tag Ridings,71.08,924,13
137,138,,Jamie Lovemark,71.13,1636,23
138,139,,Spencer Levin,71.2,1068,15
139,140,,Nick Watney,71.21,997,14
140,141,,Troy Merritt,71.23,926,13
141,T142,,Billy Hurley III,71.25,1140,16
142,T142,,Bryce Molder,71.25,855,12
143,T144,,J.J. Henry,71.29,1212,17
144,T144,,Carl Pettersson,71.29,499,7
145,146,,Jason Kokrak,71.3,1426,20
146,147,,Mackenzie Hughes,71.32,1569,22
147,148,,Ricky Barnes,71.33,1284,18
148,T149,,Mark Anderson,71.38,571,8
149,T149,,Daniel Summerhays,71.38,1499,21
150,T149,,Jimmy Walker,71.38,928,13
151,152,,Ryan Palmer,71.4,714,10
152,153,,Brian Stuard,71.41,1214,17
153,154,,Jonas Blixt,71.42,857,12
154,155,,Brett Drewitt,71.44,643,9
155,156,,Tyrone Van Aswegen,71.45,1429,20
156,157,,Scott Piercy,71.46,929,13
157,158,,Harold Varner III,71.5,1430,20
158,159,,Kyle Reifers,71.53,1073,15
159,160,,Smylie Kaufman,71.58,859,12
160,161,,Vaughn Taylor,71.63,1361,19
161,162,,Hudson Swafford,71.67,1290,18
162,163,,Sebastián Muñoz,71.7,717,10
163,164,,Jason Bohn,71.73,789,11
164,165,,Tom Hoge,71.75,574,8
165,166,,Mark Hubbard,71.77,933,13
166,167,,Matt Jones,71.8,718,10
167,168,,Roberto Castro,71.82,790,11
168,169,,J.J. Spaun,71.83,1293,18
169,T170,,Blayne Barber,71.85,934,13
170,T170,,Si Woo Kim,71.85,934,13
171,T172,,Dominic Bozzelli,71.9,719,10
172,T172,,Brad Fritsch,71.9,719,10
173,T172,,Michael Thompson,71.9,719,10
174,175,,Ken Duke,71.92,863,12
175,176,,Søren Kjeldsen,72.0,720,10
176,177,,Ben Crane,72.06,1225,17
177,178,,Aaron Baddeley,72.1,721,10
178,179,,Gonzalo Fernandez-Castaño,72.2,722,10
179,180,,Steven Alker,72.33,868,12
180,181,,D.A. Points,72.42,869,12
181,182,,Matt Every,72.44,652,9
182,183,,Derek Fathauer,72.57,1016,14
183,184,,Greg Chalmers,72.6,726,10
184,185,,Alex Cejka,72.87,1093,15
185,186,,Jonathan Randolph,72.93,1021,14
186,187,,Andrew Loupe,73.25,586,8
187,188,,Rod Pampling,73.57,1030,14
188,189,,Steven Bowditch,74.0,222,3
189,190,,Ernie Els,74.57,522,7
