,First_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_2_Scoring_Average_AVG,First_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
144,T143,,Nicholas Lindheim,72.0,360,5
145,T143,,Phil Mickelson,72.0,144,2
146,T143,,Seamus Power,72.0,288,4
147,148,,Billy Hurley III,72.13,577,8
148,149,,Whee Kim,72.14,505,7
149,T150,,Dominic Bozzelli,72.17,433,6
150,T150,,Andrew Loupe,72.17,433,6
151,152,,Sebastián Muñoz,72.2,361,5
152,T153,,Ken Duke,72.25,289,4
153,T153,,Patton Kizzire,72.25,867,12
154,T153,,Shane Lowry,72.25,289,4
155,T156,,Brian Campbell,72.33,434,6
156,T156,,Branden Grace,72.33,217,3
157,T156,,Kevin Kisner,72.33,434,6
158,T156,,Troy Merritt,72.33,434,6
159,160,,Wesley Bryan,72.5,435,6
160,161,,Patrick Rodgers,72.6,363,5
161,162,,D.A. Points,72.71,509,7
162,T163,,Roberto Castro,72.8,728,10
163,T163,,Charl Schwartzel,72.8,364,5
164,165,,Kevin Streelman,72.83,437,6
165,166,,Bryson DeChambeau,72.89,656,9
166,T167,,Daniel Berger,73.0,219,3
167,T167,,Ryan Blaum,73.0,365,5
168,T167,,Spencer Levin,73.0,584,8
169,T167,,Louis Oosthuizen,73.0,219,3
170,T167,,Justin Thomas,73.0,146,2
171,T167,,Jimmy Walker,73.0,292,4
172,173,,Rod Pampling,73.29,513,7
173,174,,Emiliano Grillo,73.33,220,3
174,175,,Danny Lee,73.4,734,10
175,176,,Robert Garrigus,73.43,514,7
176,T177,,Ryo Ishikawa,73.5,294,4
177,T177,,Scott Piercy,73.5,588,8
178,179,,Sam Saunders,73.6,368,5
179,180,,Fabián Gómez,73.67,221,3
180,181,,Bubba Watson,73.75,295,4
181,182,,Steven Bowditch,73.78,664,9
182,T183,,Jim Herman,74.0,296,4
183,T183,,Cameron Percy,74.0,148,2
184,T183,,Camilo Villegas,74.0,74,1
185,T186,,Jim Furyk,74.33,223,3
186,T186,,Søren Kjeldsen,74.33,223,3
187,188,,Ernie Els,74.6,373,5
188,189,,Retief Goosen,74.75,299,4
189,190,,Adam Scott,77.0,154,2
