,SG_Total_RANK THIS WEEK,SG_Total_RANK LAST WEEK,SG_Total_PLAYER NAME,SG_Total_ROUNDS,SG_Total_AVERAGE,SG_Total_TOTAL SG:T,SG_Total_TOTAL SG:T2G,SG_Total_TOTAL SG:P,SG_Total_MEASURED ROUNDS
82,T83,T83,Sebastián Muñoz,51,0.16899999999999998,6.606,-7.349,13.952,39
83,T83,T83,Kevin Streelman,90,0.16899999999999998,13.179,35.126,-21.945,78
84,85,85,Wesley Bryan,95,0.16699999999999998,12.543,-10.064,22.608,75
85,86,86,Ben Martin,86,0.163,11.44,14.555,-3.114,70
86,87,87,Nick Taylor,97,0.151,12.558,28.401999999999997,-15.842,83
87,88,88,Daniel Summerhays,100,0.146,11.425999999999998,-3.7969999999999997,15.222999999999999,78
88,89,89,Billy Horschel,88,0.138,10.74,-2.156,12.895999999999999,78
89,90,90,Rory Sabbatini,71,0.125,6.614,25.522,-18.910999999999998,53
90,91,91,Bubba Watson,71,0.11599999999999999,5.893,14.622,-8.729,51
91,92,92,Billy Hurley III,80,0.11,7.621,-18.15,25.771,69
92,93,93,Harold Varner III,101,0.109,9.366,43.925,-34.559,86
93,94,94,Ryan Armour,63,0.107,5.247000000000001,6.662000000000001,-1.42,49
94,95,95,Vaughn Taylor,90,0.106,8.032,-2.519,10.552999999999999,76
95,96,96,Rafa Cabrera Bello,63,0.10099999999999999,4.227,-17.408,21.631999999999998,42
96,97,97,John Huh,92,0.099,7.499,-1.95,9.452,76
97,98,98,J.T. Poston,95,0.079,5.6339999999999995,12.652999999999999,-7.017,71
98,99,99,Robert Streb,98,0.078,6.516,6.295,0.222,84
99,100,100,Jason Kokrak,95,0.073,5.7989999999999995,44.63,-38.828,79
100,101,101,Sam Saunders,76,0.071,4.309,-4.127,8.434,61
101,102,102,Grayson Murray,94,0.064,5.444,12.372,-6.93,85
102,T103,T103,Ryan Blaum,100,0.047,3.8930000000000002,-23.476999999999997,27.369,82
103,T103,T103,Luke Donald,50,0.047,2.021,-28.265,30.285,43
104,105,105,Tag Ridings,67,0.03,1.504,-8.627,10.128,50
105,T106,T106,Andres Gonzales,73,0.02,1.16,-0.166,1.324,57
106,T106,T106,Scott Stallings,81,0.02,1.3330000000000002,23.083000000000002,-21.749000000000002,68
107,108,108,Harris English,84,0.017,1.175,-24.146,25.324,68
108,T109,T109,Blayne Barber,77,0.013000000000000001,0.893,-26.037,26.929000000000002,67
109,T109,T109,Chris Stroud,67,0.013000000000000001,0.629,6.676,-6.046,48
110,111,111,Martin Flores,88,-0.015,-0.995,-17.201,16.203,67
111,112,112,Jim Furyk,54,-0.023,-0.9209999999999999,-4.417,3.495,40
112,113,113,Ricky Barnes,100,-0.027000000000000003,-2.057,-22.05,19.991,77
113,114,114,Shawn Stefani,72,-0.043,-2.602,0.826,-3.427,60
114,115,115,Zac Blair,105,-0.044000000000000004,-3.5639999999999996,-6.358,2.795,81
115,116,116,Tim Wilkinson,64,-0.053,-2.431,-2.8489999999999998,0.41600000000000004,46
116,117,117,Morgan Hoffmann,92,-0.06,-4.921,-11.349,6.4270000000000005,82
117,118,118,William McGirt,89,-0.067,-4.572,-3.339,-1.2329999999999999,68
118,119,119,Scott Brown,95,-0.068,-5.297000000000001,-26.859,21.561999999999998,78
119,120,120,J.J. Spaun,92,-0.07200000000000001,-5.215,-3.2510000000000003,-1.963,72
120,121,121,Gonzalo Fernandez-Castaño,63,-0.078,-3.417,-24.941,21.522,44
121,122,122,Cameron Percy,71,-0.08199999999999999,-4.51,6.768,-11.28,55
122,123,123,C.T. Pan,88,-0.084,-6.246,-4.567,-1.68,74
123,124,124,David Hearn,93,-0.096,-6.814,-3.11,-3.7039999999999997,71
124,125,125,Ryan Palmer,61,-0.127,-5.954,46.302,-52.255,47
125,126,126,Cameron Tringale,89,-0.14,-9.099,-17.2,8.101,65
126,127,127,Russell Knox,75,-0.14400000000000002,-7.502000000000001,10.819,-18.322,52
127,128,128,Troy Merritt,82,-0.146,-9.959,-8.085,-1.8719999999999999,68
128,129,129,Geoff Ogilvy,80,-0.152,-10.171,-13.059000000000001,2.889,67
129,130,130,Ryan Brehm,83,-0.16,-9.745,-1.909,-7.835,61
130,131,131,Steve Wheatcroft,51,-0.162,-6.486000000000001,-25.636999999999997,19.148,40
131,T132,T132,Aaron Baddeley,61,-0.172,-7.925,-9.927,2.004,46
132,T132,T132,J.J. Henry,92,-0.172,-12.89,19.374000000000002,-32.264,75
133,134,134,Michael Thompson,60,-0.17300000000000001,-7.614,-44.553999999999995,36.94,44
134,135,135,Smylie Kaufman,76,-0.177,-11.152999999999999,-2.543,-8.611,63
135,136,136,Søren Kjeldsen,58,-0.182,-6.1979999999999995,-22.28,16.081,34
136,T137,T137,Peter Malnati,91,-0.184,-13.46,-46.365,32.905,73
137,T137,T137,Trey Mullinax,88,-0.184,-12.155,-9.089,-3.0639999999999996,66
138,139,139,Anirban Lahiri,72,-0.18600000000000003,-10.991,8.806000000000001,-19.797,59
139,140,140,Scott Piercy,70,-0.214,-10.067,12.564,-22.627,47
140,141,141,Tyrone Van Aswegen,105,-0.217,-17.366,8.205,-25.570999999999998,80
141,T142,T142,Ben Crane,86,-0.223,-15.372,-4.707,-10.665,69
142,T142,T142,Richy Werenski,81,-0.223,-13.591,-13.614,0.022000000000000002,61
143,144,144,Chris Kirk,89,-0.228,-15.988,-10.835,-5.152,70
144,145,145,Whee Kim,74,-0.23199999999999998,-13.448,-39.909,26.46,58
145,146,146,K.J. Choi,72,-0.264,-14.231,-23.726,9.494,54
146,147,147,Tom Hoge,54,-0.27399999999999997,-10.675999999999998,-11.412,0.7340000000000001,39
147,148,148,Julián Etulain,68,-0.307,-15.661,-19.657,3.9939999999999998,51
148,149,149,Boo Weekley,75,-0.32299999999999995,-19.715999999999998,38.449,-58.165,61
149,150,150,Mark Anderson,54,-0.325,-13.64,-12.975999999999999,-0.665,42
150,151,151,Johnson Wagner,71,-0.336,-19.168,-25.989,6.821000000000001,57
151,152,152,Jonas Blixt,74,-0.341,-20.118,-51.744,31.627,59
152,153,153,Brian Stuard,93,-0.34299999999999997,-22.986,-19.854,-3.1310000000000002,67
153,154,154,Retief Goosen,52,-0.39,-15.985,1.423,-17.412,41
154,155,155,Spencer Levin,89,-0.4,-26.811,-28.793000000000003,1.98,67
155,156,156,D.A. Points,68,-0.406,-23.57,4.13,-27.7,58
156,157,157,Fabián Gómez,61,-0.40700000000000003,-20.763,-20.479,-0.281,51
157,158,158,Steven Alker,69,-0.41200000000000003,-21.005,-5.251,-15.755999999999998,51
158,159,159,Kyle Reifers,96,-0.418,-30.959,-10.561,-20.397000000000002,74
159,160,160,Brian Campbell,55,-0.428,-17.535999999999998,-33.309,15.773,41
160,161,161,Dominic Bozzelli,69,-0.449,-24.714000000000002,-22.909000000000002,-1.8030000000000002,55
161,162,162,Alex Cejka,85,-0.452,-28.04,-5.757999999999999,-22.281,62
162,163,163,Chad Collins,66,-0.45399999999999996,-24.497,-28.793000000000003,4.292,54
163,164,164,Roberto Castro,70,-0.479,-24.901,-1.956,-22.944000000000003,52
164,165,165,Jonathan Randolph,68,-0.506,-23.765,-18.146,-5.622000000000001,47
165,166,166,Cody Gribble,79,-0.524,-36.71,-68.959,32.251,70
166,167,167,Greg Chalmers,75,-0.5329999999999999,-36.266,-57.781000000000006,21.515,68
167,168,168,Hunter Mahan,73,-0.568,-33.54,-49.371,15.83,59
168,169,169,Patton Kizzire,84,-0.578,-41.646,-34.219,-7.426,72
169,170,170,Derek Fathauer,81,-0.647,-41.398999999999994,-47.386,5.99,64
170,171,171,Rod Pampling,71,-0.677,-44.658,-10.443,-34.213,66
171,172,172,Kelly Kraft,75,-0.6809999999999999,-44.288000000000004,-34.084,-10.2,65
172,173,173,Ernie Els,52,-0.685,-22.616999999999997,-34.176,11.56,33
173,174,174,Mark Hubbard,81,-0.7020000000000001,-42.79600000000001,-30.613000000000003,-12.184000000000001,61
174,175,175,Patrick Rodgers,76,-0.716,-47.261,-42.882,-4.378,66
175,176,176,Brad Fritsch,56,-0.7190000000000001,-30.189,-5.143,-25.049,42
176,177,177,Rick Lamb,54,-0.8240000000000001,-31.311999999999998,-21.673000000000002,-9.64,38
177,178,178,Bryce Molder,74,-0.846,-54.137,-78.676,24.539,64
178,179,179,Ken Duke,77,-0.887,-53.24100000000001,-26.105999999999998,-27.136,60
179,180,180,Brett Drewitt,57,-1.035,-44.516000000000005,-24.858,-19.66,43
180,181,181,Ryo Ishikawa,56,-1.1320000000000001,-48.672,-39.903,-8.769,43
181,182,182,Jason Bohn,75,-1.141,-70.715,-62.463,-8.252,62
182,183,183,Si Woo Kim,80,-1.222,-68.453,-43.707,-24.746,56
183,184,184,Brett Stegmaier,78,-1.265,-73.39,-43.551,-29.838,58
184,185,185,Carl Pettersson,63,-1.2830000000000001,-66.736,-75.696,8.957,52
185,186,186,Nicholas Lindheim,58,-1.285,-56.544,-71.342,14.796,44
186,187,187,Miguel Angel Carballo,63,-1.358,-58.386,-44.638999999999996,-13.749,43
187,188,188,Andrew Loupe,55,-1.416,-66.574,-55.207,-11.367,47
188,189,189,Matt Every,76,-1.454,-88.70700000000001,-72.096,-16.609,61
189,190,190,Steven Bowditch,59,-2.889,-129.989,-123.244,-6.745,45
