,Tenth_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_4_Scoring_Average_AVG,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
56,T52,,Gonzalo Fernandez-Castaño,70.0,140,2
57,T52,,James Hahn,70.0,70,1
58,T52,,Mackenzie Hughes,70.0,70,1
59,T52,,Zach Johnson,70.0,70,1
60,T52,,Nicholas Lindheim,70.0,140,2
61,T52,,Phil Mickelson,70.0,70,1
62,T52,,Grayson Murray,70.0,70,1
63,T52,,Sean O'Hair,70.0,70,1
64,T52,,C.T. Pan,70.0,70,1
65,T52,,Webb Simpson,70.0,140,2
66,T52,,Hudson Swafford,70.0,70,1
67,T52,,Kevin Tway,70.0,70,1
68,T52,,Johnson Wagner,70.0,70,1
69,T52,,Richy Werenski,70.0,210,3
70,71,,Bryce Molder,70.33,211,3
71,T72,,Byeong Hun An,70.5,141,2
72,T72,,Ricky Barnes,70.5,141,2
73,T72,,Jonas Blixt,70.5,141,2
74,T72,,David Hearn,70.5,141,2
75,T72,,Daniel Summerhays,70.5,282,4
76,77,,Ryan Brehm,70.67,212,3
77,T78,,Jason Bohn,71.0,142,2
78,T78,,Alex Cejka,71.0,71,1
79,T78,,K.J. Choi,71.0,71,1
80,T78,,Luke Donald,71.0,142,2
81,T78,,Adam Hadwin,71.0,213,3
82,T78,,Michael Kim,71.0,71,1
83,T78,,Patton Kizzire,71.0,142,2
84,T78,,Matt Kuchar,71.0,71,1
85,T78,,Rick Lamb,71.0,71,1
86,T78,,David Lingmerth,71.0,71,1
87,T78,,Ryan Palmer,71.0,71,1
88,T78,,Boo Weekley,71.0,71,1
89,90,,D.A. Points,71.25,285,4
90,T91,,Jason Kokrak,71.33,214,3
91,T91,,Rory Sabbatini,71.33,214,3
92,93,,Spencer Levin,71.4,357,5
93,T94,,Ben Crane,71.5,143,2
94,T94,,Fabián Gómez,71.5,143,2
95,T94,,Cody Gribble,71.5,143,2
96,T94,,Cameron Percy,71.5,143,2
97,98,,Ken Duke,71.6,358,5
98,99,,J.J. Henry,71.67,215,3
99,T100,,Chad Campbell,72.0,144,2
100,T100,,Kevin Chappell,72.0,144,2
101,T100,,Whee Kim,72.0,72,1
102,T100,,Chris Kirk,72.0,144,2
103,T100,,Hunter Mahan,72.0,216,3
104,T100,,Ryan Moore,72.0,72,1
105,T100,,Scott Piercy,72.0,144,2
106,T100,,Jonathan Randolph,72.0,72,1
107,T100,,Tag Ridings,72.0,144,2
108,T100,,Xander Schauffele,72.0,72,1
109,T100,,J.J. Spaun,72.0,288,4
110,T100,,Brett Stegmaier,72.0,144,2
111,T100,,Chris Stroud,72.0,72,1
112,T100,,Nick Taylor,72.0,216,3
113,T100,,Jimmy Walker,72.0,72,1
114,115,,Tyrone Van Aswegen,72.25,289,4
115,T116,,Brad Fritsch,72.5,145,2
116,T116,,Smylie Kaufman,72.5,145,2
117,T116,,Si Woo Kim,72.5,145,2
118,T116,,Patrick Reed,72.5,145,2
119,T116,,Scott Stallings,72.5,145,2
120,T121,,Billy Horschel,73.0,146,2
121,T121,,Kevin Kisner,73.0,146,2
122,T123,,Greg Chalmers,73.33,220,3
123,T123,,Peter Malnati,73.33,220,3
124,T125,,Ernie Els,73.5,147,2
125,T125,,Brendan Steele,73.5,147,2
126,127,,Mark Hubbard,73.67,221,3
127,T128,,Aaron Baddeley,74.0,74,1
128,T128,,Søren Kjeldsen,74.0,74,1
129,T130,,Andrew Loupe,75.0,75,1
130,T130,,Cameron Tringale,75.0,150,2
131,132,,Anirban Lahiri,76.0,76,1
132,133,,Julián Etulain,81.0,81,1
