,First_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_3_Scoring_Average_AVG,First_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
153,T152,,Sam Saunders,72.0,432,6
154,T152,,Daniel Summerhays,72.0,576,8
155,T152,,Michael Thompson,72.0,72,1
156,T152,,Tyrone Van Aswegen,72.0,288,4
157,T152,,Harold Varner III,72.0,504,7
158,T152,,Jimmy Walker,72.0,360,5
159,160,,Sung Kang,72.25,578,8
160,T161,,Tom Hoge,72.33,217,3
161,T161,,Chris Kirk,72.33,434,6
162,T161,,Sebastián Muñoz,72.33,217,3
163,T161,,Jonathan Randolph,72.33,434,6
164,T165,,Bryson DeChambeau,72.38,579,8
165,T165,,J.J. Spaun,72.38,579,8
166,167,,Dominic Bozzelli,72.67,218,3
167,T168,,Billy Hurley III,72.8,364,5
168,T168,,D.A. Points,72.8,364,5
169,170,,Jason Kokrak,72.86,510,7
170,T171,,Steven Bowditch,73.0,73,1
171,T171,,Miguel Angel Carballo,73.0,73,1
172,T171,,Greg Chalmers,73.0,146,2
173,T171,,David Hearn,73.0,438,6
174,T171,,Rod Pampling,73.0,219,3
175,176,,Andrew Loupe,73.33,220,3
176,T177,,Peter Malnati,73.5,147,2
177,T177,,Ryan Palmer,73.5,147,2
178,179,,Emiliano Grillo,73.75,295,4
179,T180,,Aaron Baddeley,74.0,222,3
180,T180,,Brian Campbell,74.0,148,2
181,T180,,Geoff Ogilvy,74.0,74,1
182,183,,Roberto Castro,74.33,223,3
183,184,,Rick Lamb,74.5,149,2
184,185,,Gonzalo Fernandez-Castaño,75.0,75,1
185,186,,Ken Duke,76.5,153,2
186,187,,Ernie Els,77.33,232,3
187,188,,Jason Bohn,82.0,82,1
