,Late_Round_2_Scoring_Average_RANK THIS WEEK,Late_Round_2_Scoring_Average_RANK LAST WEEK,Late_Round_2_Scoring_Average_PLAYER NAME,Late_Round_2_Scoring_Average_AVG,Late_Round_2_Scoring_Average_TOTAL STROKES,Late_Round_2_Scoring_Average_TOTAL ROUNDS
123,T121,,Spencer Levin,71.27,1069,15
124,125,,Jhonattan Vegas,71.31,927,13
125,126,,Billy Hurley III,71.38,928,13
126,T127,,Nick Watney,71.4,714,10
127,T127,,Tim Wilkinson,71.4,714,10
128,T129,,Harris English,71.42,857,12
129,T129,,Cameron Smith,71.42,857,12
130,T129,,Daniel Summerhays,71.42,857,12
131,132,,Patton Kizzire,71.45,786,11
132,133,,Gary Woodland,71.47,1215,17
133,T134,,James Hahn,71.5,1001,14
134,T134,,Patrick Reed,71.5,1001,14
135,136,,Xander Schauffele,71.54,930,13
136,137,,Ben Martin,71.55,787,11
137,138,,Byeong Hun An,71.56,644,9
138,T139,,Kevin Chappell,71.57,501,7
139,T139,,Brian Harman,71.57,1002,14
140,T139,,Troy Merritt,71.57,1002,14
141,142,,Rory Sabbatini,71.6,716,10
142,143,,Jim Herman,71.62,931,13
143,144,,Brett Drewitt,71.63,573,8
144,T145,,Aaron Baddeley,71.67,645,9
145,T145,,Rod Pampling,71.67,645,9
146,147,,Seung-Yul Noh,71.71,1004,14
147,T148,,Rick Lamb,71.73,789,11
148,T148,,Sam Saunders,71.73,789,11
149,T148,,Shawn Stefani,71.73,789,11
150,T151,,Miguel Angel Carballo,71.75,574,8
151,T151,,Tom Hoge,71.75,574,8
152,T151,,Geoff Ogilvy,71.75,861,12
153,T154,,Ken Duke,71.77,933,13
154,T154,,Derek Fathauer,71.77,933,13
155,156,,David Lingmerth,71.79,1005,14
156,T157,,Ben Crane,71.8,718,10
157,T157,,Patrick Rodgers,71.8,1077,15
158,159,,Kyle Reifers,71.82,1221,17
159,160,,Steve Wheatcroft,71.86,503,7
160,161,,Martin Flores,71.89,647,9
161,162,,Dustin Johnson,71.91,791,11
162,163,,Jonas Blixt,71.93,1007,14
163,T164,,Rafa Cabrera Bello,72.0,504,7
164,T164,,Ryo Ishikawa,72.0,792,11
165,T164,,J.T. Poston,72.0,936,13
166,T164,,Jonathan Randolph,72.0,648,9
167,168,,Carl Pettersson,72.08,937,13
168,169,,Cody Gribble,72.14,1010,14
169,170,,K.J. Choi,72.18,794,11
170,171,,Brian Stuard,72.23,939,13
171,172,,Whee Kim,72.33,868,12
172,T173,,Billy Horschel,72.36,1013,14
173,T173,,Brendan Steele,72.36,796,11
174,175,,Søren Kjeldsen,72.38,579,8
175,176,,Bryce Molder,72.42,869,12
176,177,,Jason Bohn,72.43,1014,14
177,178,,Chris Stroud,72.44,652,9
178,179,,Hunter Mahan,72.46,942,13
179,180,,Brian Campbell,72.5,725,10
180,181,,Jimmy Walker,72.6,726,10
181,182,,Matt Every,72.69,945,13
182,183,,Sean O'Hair,72.82,801,11
183,T184,,Si Woo Kim,73.2,732,10
184,T184,,Brett Stegmaier,73.2,1098,15
185,186,,Dominic Bozzelli,73.25,879,12
186,187,,Ryan Palmer,73.63,589,8
187,188,,Michael Thompson,73.88,591,8
188,189,,Kelly Kraft,74.0,888,12
189,190,,Steven Bowditch,74.27,1114,15
