,Tenth_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_1_Scoring_Average_AVG,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
86,T86,,Patrick Cantlay,71.0,213,3
87,T86,,Charley Hoffman,71.0,355,5
88,T86,,Mark Hubbard,71.0,355,5
89,T86,,Matt Kuchar,71.0,142,2
90,T86,,Anirban Lahiri,71.0,426,6
91,T86,,Rory McIlroy,71.0,71,1
92,T86,,J.J. Spaun,71.0,639,9
93,T86,,Justin Thomas,71.0,71,1
94,T86,,Bubba Watson,71.0,71,1
95,96,,Richy Werenski,71.1,711,10
96,97,,Brandon Hagy,71.11,640,9
97,T98,,Brian Gay,71.17,427,6
98,T98,,Adam Hadwin,71.17,427,6
99,T98,,Matt Jones,71.17,427,6
100,T101,,Peter Malnati,71.22,641,9
101,T101,,C.T. Pan,71.22,641,9
102,T101,,Johnson Wagner,71.22,641,9
103,T104,,Geoff Ogilvy,71.25,285,4
104,T104,,Robert Streb,71.25,570,8
105,T106,,Alex Cejka,71.29,499,7
106,T106,,Graham DeLaet,71.29,499,7
107,T108,,Ryan Blaum,71.33,428,6
108,T108,,Scott Stallings,71.33,428,6
109,T110,,Greg Chalmers,71.38,571,8
110,T110,,Luke List,71.38,571,8
111,T112,,Billy Horschel,71.4,357,5
112,T112,,Patrick Rodgers,71.4,357,5
113,T114,,Fabián Gómez,71.5,286,4
114,T114,,Ryo Ishikawa,71.5,286,4
115,T114,,Harold Varner III,71.5,429,6
116,117,,Chad Campbell,71.56,644,9
117,T118,,Brad Fritsch,71.57,501,7
118,T118,,Shawn Stefani,71.57,501,7
119,T120,,Bryson DeChambeau,71.6,716,10
120,T120,,Jason Kokrak,71.6,716,10
121,122,,Spencer Levin,71.63,573,8
122,123,,Luke Donald,71.67,215,3
123,T124,,Russell Henley,71.71,502,7
124,T124,,Kyle Reifers,71.71,502,7
125,126,,Ken Duke,71.75,287,4
126,T127,,Jonas Blixt,71.8,359,5
127,T127,,Miguel Angel Carballo,71.8,359,5
128,T127,,Graeme McDowell,71.8,359,5
129,T127,,Troy Merritt,71.8,359,5
130,T127,,Sam Saunders,71.8,359,5
131,132,,Derek Fathauer,71.83,431,6
132,T133,,Ricky Barnes,71.86,503,7
133,T133,,Harris English,71.86,503,7
134,T135,,Bill Haas,72.0,432,6
135,T135,,Søren Kjeldsen,72.0,216,3
136,T135,,Rick Lamb,72.0,288,4
137,T135,,Hunter Mahan,72.0,576,8
138,T135,,Rod Pampling,72.0,432,6
139,T135,,Justin Rose,72.0,72,1
140,T135,,Charl Schwartzel,72.0,216,3
141,142,,Danny Lee,72.09,793,11
142,143,,Smylie Kaufman,72.17,433,6
143,144,,Patton Kizzire,72.2,722,10
144,T145,,Carl Pettersson,72.25,289,4
145,T145,,Cameron Tringale,72.25,289,4
146,147,,Kelly Kraft,72.29,506,7
147,T148,,David Hearn,72.33,217,3
148,T148,,Brooks Koepka,72.33,217,3
149,T148,,Shane Lowry,72.33,217,3
150,151,,Tag Ridings,72.4,362,5
151,T152,,Julián Etulain,72.43,507,7
152,T152,,Billy Hurley III,72.43,507,7
153,T152,,Sung Kang,72.43,507,7
154,155,,Patrick Reed,72.5,145,2
155,156,,Cody Gribble,72.63,581,8
156,T157,,Keegan Bradley,72.67,218,3
157,T157,,Roberto Castro,72.67,654,9
158,T157,,J.B. Holmes,72.67,218,3
159,160,,Jason Dufner,72.75,291,4
160,161,,Chad Collins,72.8,364,5
161,162,,John Huh,72.83,437,6
162,163,,Morgan Hoffmann,72.9,729,10
163,T164,,Paul Casey,73.0,73,1
164,T164,,Gonzalo Fernandez-Castaño,73.0,365,5
165,T164,,Jim Furyk,73.0,146,2
166,T164,,Mackenzie Hughes,73.0,511,7
167,T164,,Zach Johnson,73.0,219,3
168,T164,,Sebastián Muñoz,73.0,292,4
169,T164,,Rory Sabbatini,73.0,365,5
170,T164,,Brett Stegmaier,73.0,438,6
171,T164,,Jimmy Walker,73.0,146,2
172,173,,Matt Every,73.25,586,8
173,174,,Bryce Molder,73.38,587,8
174,175,,Cameron Smith,73.4,734,10
175,176,,Andres Gonzales,73.57,515,7
176,T177,,Jason Bohn,73.75,295,4
177,T177,,Martin Laird,73.75,295,4
178,179,,Andrew Loupe,74.4,372,5
179,T180,,Steven Bowditch,75.0,600,8
180,T180,,Jason Day,75.0,75,1
181,T180,,Camilo Villegas,75.0,75,1
182,183,,Si Woo Kim,75.33,226,3
183,184,,Mark Anderson,75.5,151,2
184,185,,Emiliano Grillo,77.0,154,2
185,186,,Daniel Berger,78.0,78,1
