,Front_9_Round_2_Scoring_Average_RANK THIS WEEK,Front_9_Round_2_Scoring_Average_RANK LAST WEEK,Front_9_Round_2_Scoring_Average_PLAYER NAME,Front_9_Round_2_Scoring_Average_AVG,Front_9_Round_2_Scoring_Average_TOTAL STROKES,Front_9_Round_2_Scoring_Average_TOTAL ROUNDS
52,T53,,Steven Alker,35.05,701,20
53,T53,,Cameron Percy,35.05,701,20
54,55,,Tag Ridings,35.06,631,18
55,T56,,Zac Blair,35.07,1052,30
56,T56,,Patrick Reed,35.07,947,27
57,T58,,Derek Fathauer,35.08,842,24
58,T58,,Marc Leishman,35.08,842,24
59,60,,Jon Rahm,35.09,772,22
60,T61,,Jonathan Randolph,35.1,702,20
61,T61,,Tyrone Van Aswegen,35.1,1053,30
62,63,,Michael Kim,35.11,948,27
63,64,,Justin Rose,35.12,597,17
64,T65,,Charley Hoffman,35.13,1054,30
65,T65,,Vaughn Taylor,35.13,808,23
66,T65,,Johnson Wagner,35.13,843,24
67,T68,,Jason Dufner,35.14,773,22
68,T68,,Brian Harman,35.14,1019,29
69,T68,,Russell Knox,35.14,773,22
70,T71,,Rickie Fowler,35.15,703,20
71,T71,,Kevin Kisner,35.15,914,26
72,T71,,Xander Schauffele,35.15,949,27
73,74,,Ryan Armour,35.16,668,19
74,75,,Gary Woodland,35.17,844,24
75,76,,David Lingmerth,35.18,774,22
76,77,,Phil Mickelson,35.19,739,21
77,T78,,Hunter Mahan,35.2,880,25
78,T78,,Rory Sabbatini,35.2,704,20
79,T78,,Chris Stroud,35.2,704,20
80,81,,Scott Brown,35.21,986,28
81,82,,Ryan Palmer,35.22,634,18
82,T83,,Brooks Koepka,35.23,775,22
83,T83,,Luke List,35.23,1057,30
84,85,,Cameron Smith,35.24,881,25
85,T86,,Daniel Berger,35.25,846,24
86,T86,,Ken Duke,35.25,846,24
87,T86,,Robert Garrigus,35.25,846,24
88,T89,,Fabián Gómez,35.26,670,19
89,T89,,Daniel Summerhays,35.26,952,27
90,T89,,Hudson Swafford,35.26,952,27
91,92,,Kyle Reifers,35.27,1058,30
92,93,,Matt Kuchar,35.28,882,25
93,T94,,Jonas Blixt,35.29,847,24
94,T94,,Luke Donald,35.29,600,17
95,T94,,Whee Kim,35.29,847,24
96,T94,,Ben Martin,35.29,847,24
97,T94,,Graeme McDowell,35.29,600,17
98,99,,Mackenzie Hughes,35.3,1059,30
99,T100,,Greg Chalmers,35.31,918,26
100,T100,,Louis Oosthuizen,35.31,565,16
101,102,,James Hahn,35.32,989,28
102,T103,,Bud Cauley,35.33,954,27
103,T103,,Brian Gay,35.33,848,24
104,T103,,Tom Hoge,35.33,530,15
105,T103,,Richy Werenski,35.33,848,24
106,T107,,Ryan Blaum,35.36,990,28
107,T107,,Graham DeLaet,35.36,778,22
108,T107,,Ryan Moore,35.36,778,22
109,T107,,Nick Taylor,35.36,990,28
110,T111,,David Hearn,35.37,955,27
111,T111,,Peter Malnati,35.37,955,27
112,T113,,Emiliano Grillo,35.38,849,24
113,T113,,Spencer Levin,35.38,1026,29
114,115,,Brian Campbell,35.39,637,18
115,116,,Morgan Hoffmann,35.43,992,28
116,117,,Bryce Molder,35.44,886,25
117,T118,,Ricky Barnes,35.45,1028,29
118,T118,,Bryson DeChambeau,35.45,1028,29
119,T118,,Andres Gonzales,35.45,780,22
120,T121,,Jim Herman,35.46,851,24
121,T121,,Chris Kirk,35.46,922,26
122,T123,,Branden Grace,35.47,603,17
123,T123,,Nicholas Lindheim,35.47,603,17
124,T125,,Geoff Ogilvy,35.48,816,23
125,T125,,Scott Piercy,35.48,745,21
126,T125,,Robert Streb,35.48,1029,29
127,T125,,Jhonattan Vegas,35.48,958,27
128,T129,,C.T. Pan,35.5,994,28
129,T129,,Carl Pettersson,35.5,852,24
130,131,,Boo Weekley,35.52,888,25
131,T132,,Dustin Johnson,35.53,675,19
132,T132,,Bubba Watson,35.53,675,19
133,T134,,Smylie Kaufman,35.54,853,24
134,T134,,Jason Kokrak,35.54,995,28
135,T134,,Grayson Murray,35.54,995,28
136,137,,Matt Jones,35.56,640,18
137,T138,,Stewart Cink,35.58,925,26
138,T138,,J.T. Poston,35.58,925,26
139,140,,Jimmy Walker,35.6,712,20
140,141,,Brett Drewitt,35.61,641,18
141,T142,,J.B. Holmes,35.62,748,21
142,T142,,Troy Merritt,35.62,926,26
143,T144,,Wesley Bryan,35.63,962,27
144,T144,,John Huh,35.63,962,27
145,T146,,Mark Hubbard,35.64,891,25
146,T146,,Kevin Streelman,35.64,891,25
147,T148,,Dominic Bozzelli,35.65,820,23
148,T148,,Retief Goosen,35.65,606,17
149,150,,William McGirt,35.68,892,25
150,151,,Byeong Hun An,35.7,714,20
151,152,,Seung-Yul Noh,35.71,1000,28
152,153,,Billy Hurley III,35.72,893,25
153,T154,,Jim Furyk,35.76,608,17
154,T154,,Sean O'Hair,35.76,894,25
155,T156,,Shane Lowry,35.79,501,14
156,T156,,Kevin Na,35.79,859,24
157,T156,,Shawn Stefani,35.79,859,24
158,159,,Martin Flores,35.8,895,25
159,T160,,Cody Gribble,35.81,967,27
160,T160,,Patton Kizzire,35.81,931,26
161,T160,,Adam Scott,35.81,573,16
162,163,,Rafa Cabrera Bello,35.83,645,18
163,T164,,Miguel Angel Carballo,35.85,717,20
164,T164,,Matt Every,35.85,932,26
165,T166,,Chad Collins,35.88,861,24
166,T166,,Patrick Rodgers,35.88,933,26
167,168,,Aaron Baddeley,35.89,682,19
168,169,,Cameron Tringale,35.92,934,26
169,170,,Søren Kjeldsen,35.93,539,15
170,171,,Ernie Els,35.94,647,18
171,T172,,Ryo Ishikawa,35.95,719,20
172,T172,,Michael Thompson,35.95,683,19
173,174,,Si Woo Kim,35.96,827,23
174,175,,Brian Stuard,35.97,1043,29
175,T176,,Jason Bohn,36.0,936,26
176,T176,,Billy Horschel,36.0,972,27
177,T176,,D.A. Points,36.0,792,22
178,179,,Kevin Chappell,36.04,901,25
179,180,,Sam Saunders,36.05,793,22
180,181,,Steve Wheatcroft,36.06,577,16
181,182,,Roberto Castro,36.08,866,24
182,183,,Kelly Kraft,36.09,830,23
183,184,,Rick Lamb,36.11,650,18
184,185,,Charl Schwartzel,36.12,614,17
185,186,,Rod Pampling,36.14,795,22
186,187,,K.J. Choi,36.26,834,23
187,188,,Andrew Loupe,36.3,726,20
188,189,,Brett Stegmaier,36.31,944,26
189,190,,Steven Bowditch,37.04,926,25
