,Back_9_Lowest_Round_RANK THIS WEEK,Back_9_Lowest_Round_RANK LAST WEEK,Back_9_Lowest_Round_PLAYER NAME,Back_9_Lowest_Round_ROUNDS,Back_9_Lowest_Round_LOW RND
80,T61,,Jason Dufner,89,31
81,T61,,Ken Duke,77,31
82,T61,,Ernie Els,52,31
83,T61,,Harris English,84,31
84,T61,,Julián Etulain,68,31
85,T61,,Matt Every,76,31
86,T61,,Derek Fathauer,81,31
87,T61,,Tony Finau,106,31
88,T61,,Jim Furyk,54,31
89,T61,,Lucas Glover,93,31
90,T61,,Fabián Gómez,61,31
91,T61,,Cody Gribble,79,31
92,T61,,Bill Haas,92,31
93,T61,,Brandon Hagy,85,31
94,T61,,James Hahn,96,31
95,T61,,Charley Hoffman,112,31
96,T61,,Billy Hurley III,80,31
97,T61,,Dustin Johnson,77,31
98,T61,,Michael Kim,94,31
99,T61,,Chris Kirk,89,31
100,T61,,Jason Kokrak,95,31
101,T61,,Danny Lee,93,31
102,T61,,Nicholas Lindheim,58,31
103,T61,,David Lingmerth,79,31
104,T61,,Luke List,102,31
105,T61,,Shane Lowry,52,31
106,T61,,Hideki Matsuyama,83,31
107,T61,,William McGirt,89,31
108,T61,,Rory McIlroy,51,31
109,T61,,Troy Merritt,82,31
110,T61,,Bryce Molder,74,31
111,T61,,Francesco Molinari,75,31
112,T61,,Ryan Moore,82,31
113,T61,,Trey Mullinax,88,31
114,T61,,Grayson Murray,94,31
115,T61,,Sean O'Hair,84,31
116,T61,,Geoff Ogilvy,80,31
117,T61,,Louis Oosthuizen,69,31
118,T61,,Rod Pampling,71,31
119,T61,,C.T. Pan,88,31
120,T61,,Cameron Percy,71,31
121,T61,,Pat Perez,93,31
122,T61,,D.A. Points,68,31
123,T61,,J.T. Poston,95,31
124,T61,,Seamus Power,86,31
125,T61,,Patrick Reed,107,31
126,T61,,Patrick Rodgers,76,31
127,T61,,Ollie Schniederjans,92,31
128,T61,,Charl Schwartzel,63,31
129,T61,,Adam Scott,58,31
130,T61,,Cameron Smith,86,31
131,T61,,Brandt Snedeker,53,31
132,T61,,J.J. Spaun,92,31
133,T61,,Kevin Streelman,90,31
134,T61,,Daniel Summerhays,100,31
135,T61,,Hudson Swafford,94,31
136,T61,,Harold Varner III,101,31
137,T61,,Jhonattan Vegas,95,31
138,T61,,Jimmy Walker,68,31
139,T61,,Nick Watney,75,31
140,T61,,Tim Wilkinson,64,31
141,T142,,Byeong Hun An,77,32
142,T142,,Mark Anderson,54,32
143,T142,,Daniel Berger,91,32
144,T142,,Ryan Blaum,100,32
145,T142,,Jonas Blixt,74,32
146,T142,,Jason Bohn,75,32
147,T142,,Dominic Bozzelli,69,32
148,T142,,Brian Campbell,55,32
149,T142,,Miguel Angel Carballo,63,32
150,T142,,Luke Donald,50,32
151,T142,,Gonzalo Fernandez-Castaño,63,32
152,T142,,Brad Fritsch,56,32
153,T142,,Robert Garrigus,78,32
154,T142,,Andres Gonzales,73,32
155,T142,,Retief Goosen,52,32
156,T142,,Branden Grace,70,32
157,T142,,Emiliano Grillo,90,32
158,T142,,Brian Harman,104,32
159,T142,,David Hearn,93,32
160,T142,,Tom Hoge,54,32
161,T142,,Mark Hubbard,81,32
162,T142,,Ryo Ishikawa,56,32
163,T142,,Matt Jones,64,32
164,T142,,Sung Kang,104,32
165,T142,,Smylie Kaufman,76,32
166,T142,,Si Woo Kim,80,32
167,T142,,Kelly Kraft,75,32
168,T142,,Martin Laird,83,32
169,T142,,Marc Leishman,94,32
170,T142,,Spencer Levin,89,32
171,T142,,Hunter Mahan,73,32
172,T142,,Peter Malnati,91,32
173,T142,,Graeme McDowell,56,32
174,T142,,Phil Mickelson,85,32
175,T142,,Sebastián Muñoz,51,32
176,T142,,Seung-Yul Noh,91,32
177,T142,,Ryan Palmer,61,32
178,T142,,Ian Poulter,72,32
179,T142,,Jonathan Randolph,68,32
180,T142,,Tag Ridings,67,32
181,T142,,Sam Saunders,76,32
182,T142,,Chris Stroud,67,32
183,T142,,Nick Taylor,97,32
184,T142,,Michael Thompson,60,32
185,T142,,Johnson Wagner,71,32
186,T142,,Richy Werenski,81,32
187,T142,,Steve Wheatcroft,51,32
188,T189,,J.J. Henry,92,33
189,T189,,Andrew Loupe,55,33
