,Par_5_Scoring_Average_RANK THIS WEEK,Par_5_Scoring_Average_RANK LAST WEEK,Par_5_Scoring_Average_PLAYER NAME,Par_5_Scoring_Average_ROUNDS,Par_5_Scoring_Average_AVG,Par_5_Scoring_Average_TOTAL STROKES,Par_5_Scoring_Average_TOTAL HOLES
172,T172,,Ben Crane,86,4.76,1148,241
173,T172,,Emiliano Grillo,90,4.76,1322,278
174,T172,,Nicholas Lindheim,58,4.76,871,183
175,T172,,Geoff Ogilvy,80,4.76,1037,218
176,T177,,Rafa Cabrera Bello,63,4.77,897,188
177,T177,,Kelly Kraft,75,4.77,1015,213
178,T177,,Michael Thompson,60,4.77,839,176
179,T180,,Patton Kizzire,84,4.78,1099,230
180,T180,,Brett Stegmaier,78,4.78,1113,233
181,T182,,Billy Horschel,88,4.79,1159,242
182,T182,,Ryo Ishikawa,56,4.79,900,188
183,T184,,Byeong Hun An,77,4.8,1132,236
184,T184,,Ernie Els,52,4.8,788,164
185,T184,,Andrew Loupe,55,4.8,787,164
186,187,,Retief Goosen,52,4.81,721,150
187,188,,Jason Bohn,75,4.83,1033,214
188,189,,Brett Drewitt,57,4.84,833,172
189,190,,Steven Bowditch,59,4.93,868,176
