,First_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_5_Scoring_Average_ROUNDS,First_Tee_Late_Par_5_Scoring_Average_AVG,First_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
106,T104,,Morgan Hoffmann,92,4.67,364,78
107,T104,,Ollie Schniederjans,92,4.67,406,87
108,T104,,Vaughn Taylor,90,4.67,210,45
109,T104,,Kevin Tway,96,4.67,308,66
110,T111,,Rafa Cabrera Bello,63,4.68,370,79
111,T111,,Adam Hadwin,98,4.68,538,115
112,T111,,Brian Harman,104,4.68,524,112
113,T111,,Jim Herman,77,4.68,281,60
114,T111,,Kelly Kraft,75,4.68,248,53
115,T111,,Ryan Palmer,61,4.68,262,56
116,T111,,Webb Simpson,102,4.68,407,87
117,T111,,Johnson Wagner,71,4.68,248,53
118,T111,,Steve Wheatcroft,51,4.68,187,40
119,T120,,James Hahn,96,4.69,380,81
120,T120,,Søren Kjeldsen,58,4.69,244,52
121,T120,,David Lingmerth,79,4.69,328,70
122,T120,,Patrick Reed,107,4.69,581,124
123,T120,,Xander Schauffele,96,4.69,436,93
124,T120,,Kevin Streelman,90,4.69,361,77
125,T120,,Chris Stroud,67,4.69,244,52
126,T120,,Camilo Villegas,76,4.69,338,72
127,T128,,Ken Duke,77,4.7,287,61
128,T128,,Andres Gonzales,73,4.7,216,46
129,T128,,David Hearn,93,4.7,428,91
130,T128,,Billy Hurley III,80,4.7,235,50
131,T128,,Trey Mullinax,88,4.7,432,92
132,T128,,Carl Pettersson,63,4.7,268,57
133,T128,,D.A. Points,68,4.7,254,54
134,T128,,Brandt Snedeker,53,4.7,414,88
135,T128,,Daniel Summerhays,100,4.7,451,96
136,T128,,Tyrone Van Aswegen,105,4.7,334,71
137,T138,,Roberto Castro,70,4.71,226,48
138,T138,,Bud Cauley,92,4.71,377,80
139,T138,,Matt Kuchar,95,4.71,654,139
140,T138,,Bubba Watson,71,4.71,367,78
141,T142,,Jim Furyk,54,4.72,255,54
142,T142,,Patton Kizzire,84,4.72,151,32
143,T142,,William McGirt,89,4.72,373,79
144,T142,,Rod Pampling,71,4.72,217,46
145,T142,,Chez Reavie,98,4.72,434,92
146,T147,,Stewart Cink,93,4.73,402,85
147,T147,,Ben Crane,86,4.73,265,56
148,T147,,Cody Gribble,79,4.73,298,63
149,T147,,Martin Laird,83,4.73,426,90
150,T147,,Nicholas Lindheim,58,4.73,156,33
151,T147,,Kevin Na,86,4.73,336,71
152,T147,,Geoff Ogilvy,80,4.73,265,56
153,T154,,Harris English,84,4.74,294,62
154,T154,,C.T. Pan,88,4.74,327,69
155,T154,,Scott Piercy,70,4.74,327,69
156,T154,,Patrick Rodgers,76,4.74,346,73
157,T154,,Sam Saunders,76,4.74,294,62
158,T159,,Ryan Blaum,100,4.75,261,55
159,T159,,Billy Horschel,88,4.75,342,72
160,T159,,Ben Martin,86,4.75,280,59
161,T159,,Jonathan Randolph,68,4.75,323,68
162,T159,,Brian Stuard,93,4.75,209,44
163,T164,,Scott Brown,95,4.76,438,92
164,T164,,Luke Donald,50,4.76,195,41
165,T164,,John Huh,92,4.76,314,66
166,T164,,Zach Johnson,81,4.76,409,86
167,T168,,Si Woo Kim,80,4.77,401,84
168,T168,,Kyle Reifers,96,4.77,329,69
169,T170,,Aaron Baddeley,61,4.78,287,60
170,T170,,Ricky Barnes,100,4.78,244,51
171,T170,,Zac Blair,105,4.78,382,80
172,T173,,Keegan Bradley,104,4.8,542,113
173,T173,,Ernie Els,52,4.8,264,55
174,T173,,Retief Goosen,52,4.8,144,30
175,176,,Chris Kirk,89,4.81,303,63
176,177,,Wesley Bryan,95,4.82,371,77
177,T178,,Tom Hoge,54,4.83,174,36
178,T178,,Graeme McDowell,56,4.83,290,60
179,180,,Emiliano Grillo,90,4.86,447,92
180,T181,,Byeong Hun An,77,4.88,283,58
181,T181,,Brian Campbell,55,4.88,166,34
182,183,,Robert Streb,98,4.89,372,76
183,184,,Steven Bowditch,59,4.9,98,20
184,185,,Brett Stegmaier,78,4.91,226,46
185,186,,Michael Thompson,60,4.97,159,32
186,187,,Andrew Loupe,55,4.98,219,44
187,188,,Bryce Molder,74,5.0,205,41
188,189,,Jason Bohn,75,5.03,317,63
189,190,,Brett Drewitt,57,5.5,66,12
