,Late_Round_4_Scoring_Average_RANK THIS WEEK,Late_Round_4_Scoring_Average_RANK LAST WEEK,Late_Round_4_Scoring_Average_PLAYER NAME,Late_Round_4_Scoring_Average_AVG,Late_Round_4_Scoring_Average_TOTAL STROKES,Late_Round_4_Scoring_Average_TOTAL ROUNDS
54,T54,,Hudson Swafford,69.78,628,9
55,T56,,James Hahn,69.89,629,9
56,T56,,J.T. Poston,69.89,629,9
57,T56,,Justin Rose,69.89,629,9
58,T56,,Gary Woodland,69.89,629,9
59,T60,,Steven Alker,70.0,140,2
60,T60,,Rafa Cabrera Bello,70.0,560,8
61,T60,,Matt Jones,70.0,210,3
62,T60,,Smylie Kaufman,70.0,420,6
63,T60,,Bryce Molder,70.0,280,4
64,T60,,Kevin Tway,70.0,350,5
65,66,,Brandt Snedeker,70.1,701,10
66,67,,Kevin Streelman,70.11,631,9
67,68,,Rory Sabbatini,70.13,561,8
68,T69,,Branden Grace,70.14,491,7
69,T69,,Cameron Smith,70.14,491,7
70,T69,,Robert Streb,70.14,491,7
71,T72,,Derek Fathauer,70.17,421,6
72,T72,,Tony Finau,70.17,842,12
73,T74,,Phil Mickelson,70.2,702,10
74,T74,,Francesco Molinari,70.2,702,10
75,76,,Richy Werenski,70.25,562,8
76,77,,Rickie Fowler,70.27,1054,15
77,T78,,Graham DeLaet,70.29,492,7
78,T78,,Geoff Ogilvy,70.29,492,7
79,T78,,Pat Perez,70.29,984,14
80,T78,,Patrick Rodgers,70.29,492,7
81,T82,,Billy Hurley III,70.33,211,3
82,T82,,Patton Kizzire,70.33,422,6
83,T82,,Matt Kuchar,70.33,1055,15
84,T82,,Hunter Mahan,70.33,422,6
85,T82,,Charl Schwartzel,70.33,422,6
86,87,,Mackenzie Hughes,70.38,563,8
87,T88,,Brandon Hagy,70.4,352,5
88,T88,,Charley Hoffman,70.4,704,10
89,T88,,Cameron Percy,70.4,352,5
90,T88,,Johnson Wagner,70.4,352,5
91,T92,,Whee Kim,70.43,493,7
92,T92,,Ben Martin,70.43,493,7
93,T92,,Adam Scott,70.43,493,7
94,95,,Luke List,70.44,634,9
95,T96,,Miguel Angel Carballo,70.5,141,2
96,T96,,Chez Reavie,70.5,987,14
97,98,,J.J. Spaun,70.57,494,7
98,99,,Brendan Steele,70.58,847,12
99,T100,,Russell Knox,70.63,565,8
100,T100,,Louis Oosthuizen,70.63,565,8
101,T102,,Jason Day,70.64,777,11
102,T102,,Patrick Reed,70.64,777,11
103,T104,,Sung Kang,70.67,424,6
104,T104,,Kyle Stanley,70.67,636,9
105,T104,,Brett Stegmaier,70.67,212,3
106,T104,,Brian Stuard,70.67,212,3
107,108,,Paul Casey,70.69,1131,16
108,109,,Anirban Lahiri,70.7,707,10
109,T110,,Patrick Cantlay,70.71,495,7
110,T110,,Jamie Lovemark,70.71,495,7
111,T112,,David Hearn,70.75,566,8
112,T112,,Jim Herman,70.75,283,4
113,T114,,Ryan Brehm,70.8,354,5
114,T114,,Adam Hadwin,70.8,708,10
115,T116,,Chad Campbell,70.83,850,12
116,T116,,Luke Donald,70.83,425,6
117,118,,Kevin Chappell,70.93,1064,15
118,T119,,Zac Blair,71.0,497,7
119,T119,,Fabián Gómez,71.0,355,5
120,T119,,J.J. Henry,71.0,426,6
121,T119,,Billy Horschel,71.0,497,7
122,T119,,Chris Kirk,71.0,426,6
123,T119,,C.T. Pan,71.0,426,6
124,T119,,Scott Piercy,71.0,568,8
125,T119,,D.A. Points,71.0,426,6
126,T119,,Kyle Reifers,71.0,284,4
127,T119,,Tag Ridings,71.0,213,3
128,T119,,Sam Saunders,71.0,426,6
129,T119,,Bubba Watson,71.0,213,3
130,131,,Bud Cauley,71.13,569,8
131,132,,Michael Kim,71.17,427,6
132,T133,,Sergio Garcia,71.18,783,11
133,T133,,Lucas Glover,71.18,783,11
134,135,,Ryan Moore,71.2,712,10
135,136,,Russell Henley,71.23,926,13
136,T137,,Kevin Kisner,71.25,855,12
137,T137,,Martin Laird,71.25,570,8
138,T137,,Ryan Palmer,71.25,285,4
139,T140,,J.B. Holmes,71.33,642,9
140,T140,,Zach Johnson,71.33,642,9
141,T140,,Spencer Levin,71.33,428,6
142,T140,,Shane Lowry,71.33,428,6
143,T140,,Vaughn Taylor,71.33,214,3
144,145,,Jason Kokrak,71.36,785,11
145,146,,Jason Dufner,71.46,929,13
146,T147,,Byeong Hun An,71.5,572,8
147,T147,,John Huh,71.5,429,6
148,T147,,Shawn Stefani,71.5,143,2
149,150,,Keegan Bradley,71.55,787,11
150,T151,,Jonas Blixt,71.6,358,5
151,T151,,Ken Duke,71.6,358,5
152,153,,Seamus Power,71.63,573,8
153,154,,Gonzalo Fernandez-Castaño,71.67,215,3
154,T155,,Stewart Cink,71.7,717,10
155,T155,,Tyrone Van Aswegen,71.7,717,10
156,157,,Nick Taylor,71.73,789,11
157,158,,Si Woo Kim,71.8,359,5
158,T159,,Morgan Hoffmann,71.83,431,6
159,T159,,Harold Varner III,71.83,431,6
160,161,,Daniel Summerhays,71.89,647,9
161,T162,,Scott Brown,72.0,648,9
162,T162,,Emiliano Grillo,72.0,576,8
163,T162,,Jonathan Randolph,72.0,288,4
164,T162,,Chris Stroud,72.0,288,4
165,T162,,Cameron Tringale,72.0,432,6
166,T162,,Boo Weekley,72.0,216,3
167,168,,David Lingmerth,72.13,577,8
168,169,,Ben Crane,72.2,361,5
169,T170,,Aaron Baddeley,72.25,289,4
170,T170,,Jason Bohn,72.25,289,4
171,T170,,Mark Hubbard,72.25,289,4
172,173,,Grayson Murray,72.29,506,7
173,T174,,Nicholas Lindheim,72.33,217,3
174,T174,,Scott Stallings,72.33,651,9
175,176,,Jimmy Walker,72.4,362,5
176,T177,,K.J. Choi,72.5,145,2
177,T177,,Brad Fritsch,72.5,145,2
178,T179,,Andrew Loupe,72.67,218,3
179,T179,,Peter Malnati,72.67,436,6
180,T179,,Graeme McDowell,72.67,436,6
181,T182,,Retief Goosen,73.5,147,2
182,T182,,Søren Kjeldsen,73.5,294,4
183,184,,Ernie Els,73.67,221,3
184,185,,Greg Chalmers,73.75,295,4
185,186,,Sebastián Muñoz,74.0,148,2
186,T187,,William McGirt,74.5,447,6
187,T187,,Carl Pettersson,74.5,149,2
188,189,,Julián Etulain,81.0,81,1
