,Tenth_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_5_Scoring_Average_AVG,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
83,T81,,Tony Finau,106,4.67,294,63
84,T81,,Brian Harman,104,4.67,229,49
85,T81,,Chris Kirk,89,4.67,313,67
86,T81,,Patrick Reed,107,4.67,140,30
87,T88,,Zac Blair,105,4.68,267,57
88,T88,,Seung-Yul Noh,91,4.68,173,37
89,T90,,Chad Campbell,97,4.69,328,70
90,T90,,Billy Horschel,88,4.69,197,42
91,T90,,Patton Kizzire,84,4.69,361,77
92,T90,,C.T. Pan,88,4.69,239,51
93,T90,,Scott Piercy,70,4.69,230,49
94,T90,,Gary Woodland,94,4.69,197,42
95,T96,,Ryan Blaum,100,4.7,287,61
96,T96,,Matt Jones,64,4.7,141,30
97,T96,,Søren Kjeldsen,58,4.7,127,27
98,T96,,David Lingmerth,79,4.7,235,50
99,T96,,Geoff Ogilvy,80,4.7,207,44
100,T96,,Kevin Streelman,90,4.7,310,66
101,T96,,Boo Weekley,75,4.7,235,50
102,T103,,Scott Brown,95,4.71,198,42
103,T103,,Martin Flores,88,4.71,264,56
104,T103,,Danny Lee,93,4.71,396,84
105,T103,,Graeme McDowell,56,4.71,146,31
106,T103,,D.A. Points,68,4.71,240,51
107,T103,,Sam Saunders,76,4.71,278,59
108,T103,,Brian Stuard,93,4.71,311,66
109,T110,,Chad Collins,66,4.72,222,47
110,T110,,Ken Duke,77,4.72,222,47
111,T110,,Brad Fritsch,56,4.72,255,54
112,T110,,John Huh,92,4.72,236,50
113,T110,,Spencer Levin,89,4.72,349,74
114,T110,,Tyrone Van Aswegen,105,4.72,335,71
115,T116,,Ryan Brehm,83,4.73,241,51
116,T116,,Bud Cauley,92,4.73,260,55
117,T116,,Brett Drewitt,57,4.73,336,71
118,T116,,Harris English,84,4.73,232,49
119,T116,,Jim Herman,77,4.73,194,41
120,T116,,Morgan Hoffmann,92,4.73,260,55
121,T116,,Russell Knox,75,4.73,175,37
122,T116,,Nicholas Lindheim,58,4.73,260,55
123,T116,,Troy Merritt,82,4.73,298,63
124,T116,,Tag Ridings,67,4.73,227,48
125,T116,,Rory Sabbatini,71,4.73,260,55
126,T116,,Johnson Wagner,71,4.73,260,55
127,T128,,Hunter Mahan,73,4.74,346,73
128,T128,,Bryce Molder,74,4.74,313,66
129,T128,,Carl Pettersson,63,4.74,128,27
130,T128,,Vaughn Taylor,90,4.74,256,54
131,T132,,Dominic Bozzelli,69,4.75,252,53
132,T132,,Roberto Castro,70,4.75,242,51
133,T132,,Luke Donald,50,4.75,171,36
134,T132,,Cody Gribble,79,4.75,252,53
135,T132,,Dustin Johnson,77,4.75,19,4
136,T132,,Rory McIlroy,51,4.75,38,8
137,T132,,Kyle Reifers,96,4.75,266,56
138,T132,,Patrick Rodgers,76,4.75,171,36
139,T140,,Steven Alker,69,4.76,214,45
140,T140,,Jason Bohn,75,4.76,176,37
141,T140,,Brian Campbell,55,4.76,219,46
142,T140,,Retief Goosen,52,4.76,195,41
143,T140,,Russell Henley,99,4.76,162,34
144,T140,,Mackenzie Hughes,106,4.76,295,62
145,T140,,Kelly Kraft,75,4.76,219,46
146,T147,,Paul Casey,94,4.77,105,22
147,T147,,Ryo Ishikawa,56,4.77,186,39
148,T147,,Si Woo Kim,80,4.77,148,31
149,T147,,Cameron Smith,86,4.77,329,69
150,T147,,Michael Thompson,60,4.77,148,31
151,T152,,Sebastián Muñoz,51,4.78,129,27
152,T152,,Charl Schwartzel,63,4.78,86,18
153,T152,,Brett Stegmaier,78,4.78,311,65
154,T152,,Camilo Villegas,76,4.78,153,32
155,T156,,Miguel Angel Carballo,63,4.79,163,34
156,T156,,J.B. Holmes,83,4.79,225,47
157,T156,,Rick Lamb,54,4.79,182,38
158,T156,,Jimmy Walker,68,4.79,67,14
159,T160,,Adam Hadwin,98,4.8,211,44
160,T160,,Martin Laird,83,4.8,197,41
161,T162,,Brian Gay,82,4.81,279,58
162,T162,,Mark Hubbard,81,4.81,226,47
163,T162,,Zach Johnson,81,4.81,130,27
164,T162,,Peter Malnati,91,4.81,351,73
165,T162,,Kevin Na,86,4.81,154,32
166,T162,,Rod Pampling,71,4.81,202,42
167,T168,,Greg Chalmers,75,4.82,313,65
168,T168,,David Hearn,93,4.82,164,34
169,T168,,Billy Hurley III,80,4.82,270,56
170,T168,,Robert Streb,98,4.82,236,49
171,T168,,Cameron Tringale,89,4.82,241,50
172,T168,,Tim Wilkinson,64,4.82,135,28
173,174,,Shane Lowry,52,4.83,222,46
174,175,,Wesley Bryan,95,4.85,228,47
175,T176,,Marc Leishman,94,4.86,107,22
176,T176,,Webb Simpson,102,4.86,243,50
177,T176,,Brandt Snedeker,53,4.86,68,14
178,T176,,Justin Thomas,86,4.86,68,14
179,T180,,Julián Etulain,68,4.87,292,60
180,T180,,Jim Furyk,54,4.87,73,15
181,T182,,Jason Dufner,89,4.89,132,27
182,T182,,Brooks Koepka,88,4.89,93,19
183,T182,,Jason Kokrak,95,4.89,401,82
184,185,,Ben Crane,86,4.9,250,51
185,186,,Rafa Cabrera Bello,63,4.95,99,20
186,187,,Ernie Els,52,4.96,114,23
187,188,,Steven Bowditch,59,5.0,335,67
