,Par_4_Scoring_Average_RANK THIS WEEK,Par_4_Scoring_Average_RANK LAST WEEK,Par_4_Scoring_Average_PLAYER NAME,Par_4_Scoring_Average_ROUNDS,Par_4_Scoring_Average_AVG,Par_4_Scoring_Average_TOTAL STROKES,Par_4_Scoring_Average_TOTAL HOLES
54,T53,,Adam Hadwin,98,4.03,4232,1049
55,T53,,Brandon Hagy,85,4.03,3378,839
56,T53,,Sung Kang,104,4.03,4493,1115
57,T53,,Chris Kirk,89,4.03,3571,887
58,T53,,Shane Lowry,52,4.03,2071,514
59,T53,,William McGirt,89,4.03,3674,911
60,T53,,Louis Oosthuizen,69,4.03,2722,676
61,T53,,Cameron Percy,71,4.03,2848,707
62,T53,,Patrick Reed,107,4.03,4366,1083
63,T53,,Rory Sabbatini,71,4.03,2874,713
64,T53,,Ollie Schniederjans,92,4.03,3843,954
65,T53,,Shawn Stefani,72,4.03,2989,742
66,T53,,Robert Streb,98,4.03,4210,1044
67,T53,,Kevin Streelman,90,4.03,3811,945
68,T53,,Camilo Villegas,76,4.03,3166,786
69,T70,,Ryan Armour,63,4.04,2574,637
70,T70,,Scott Brown,95,4.04,4022,995
71,T70,,Rafa Cabrera Bello,63,4.04,2637,652
72,T70,,Ben Crane,86,4.04,3476,861
73,T70,,Jason Day,71,4.04,2919,723
74,T70,,Julián Etulain,68,4.04,2752,681
75,T70,,Martin Flores,88,4.04,3563,883
76,T70,,Brian Gay,82,4.04,3508,869
77,T70,,Retief Goosen,52,4.04,1987,492
78,T70,,Emiliano Grillo,90,4.04,3795,940
79,T70,,James Hahn,96,4.04,4179,1035
80,T70,,Jim Herman,77,4.04,3249,805
81,T70,,Matt Jones,64,4.04,2474,613
82,T70,,Russell Knox,75,4.04,3130,774
83,T70,,Danny Lee,93,4.04,3895,963
84,T70,,Luke List,102,4.04,4255,1054
85,T70,,Phil Mickelson,85,4.04,3493,865
86,T70,,J.T. Poston,95,4.04,3765,933
87,T70,,Kyle Reifers,96,4.04,3817,945
88,T70,,Hudson Swafford,94,4.04,3950,978
89,T70,,Kevin Tway,96,4.04,3871,959
90,T70,,Tyrone Van Aswegen,105,4.04,4257,1053
91,T70,,Harold Varner III,101,4.04,4342,1074
92,T70,,Richy Werenski,81,4.04,3222,797
93,T70,,Tim Wilkinson,64,4.04,2541,629
94,T95,,Ricky Barnes,100,4.05,4023,993
95,T95,,Kevin Chappell,95,4.05,3904,963
96,T95,,Bryson DeChambeau,91,4.05,3965,978
97,T95,,Gonzalo Fernandez-Castaño,63,4.05,2444,603
98,T95,,Fabián Gómez,61,4.05,2602,642
99,T95,,Morgan Hoffmann,92,4.05,3896,961
100,T95,,Billy Horschel,88,4.05,3884,960
101,T95,,Brooks Koepka,88,4.05,3552,878
102,T95,,Jason Kokrak,95,4.05,4145,1023
103,T95,,Ben Martin,86,4.05,3452,853
104,T95,,Ryan Moore,82,4.05,3466,855
105,T95,,Sebastián Muñoz,51,4.05,2151,531
106,T95,,Sean O'Hair,84,4.05,3698,914
107,T95,,Scott Piercy,70,4.05,2912,719
108,T95,,Adam Scott,58,4.05,2536,626
109,T95,,Cameron Smith,86,4.05,3524,871
110,T95,,J.J. Spaun,92,4.05,3781,933
111,T95,,Scott Stallings,81,4.05,3429,847
112,T95,,Chris Stroud,67,4.05,2645,653
113,T95,,Nick Taylor,97,4.05,4150,1025
114,T95,,Boo Weekley,75,4.05,3207,792
115,T95,,Steve Wheatcroft,51,4.05,2027,501
116,T117,,Steven Alker,69,4.06,2756,679
117,T117,,Byeong Hun An,77,4.06,3115,768
118,T117,,Mark Anderson,54,4.06,2252,555
119,T117,,Aaron Baddeley,61,4.06,2447,602
120,T117,,Blayne Barber,77,4.06,3094,762
121,T117,,Ryan Brehm,83,4.06,3419,843
122,T117,,Wesley Bryan,95,4.06,4055,998
123,T117,,Brian Campbell,55,4.06,2222,547
124,T117,,Alex Cejka,85,4.06,3361,827
125,T117,,Brett Drewitt,57,4.06,2308,569
126,T117,,Harris English,84,4.06,3392,836
127,T117,,Branden Grace,70,4.06,2768,682
128,T117,,David Hearn,93,4.06,3751,923
129,T117,,Billy Hurley III,80,4.06,3533,871
130,T117,,Ryo Ishikawa,56,4.06,2402,592
131,T117,,Anirban Lahiri,72,4.06,3220,794
132,T117,,David Lingmerth,79,4.06,3278,808
133,T117,,Grayson Murray,94,4.06,3957,975
134,T117,,Seung-Yul Noh,91,4.06,3805,937
135,T117,,Geoff Ogilvy,80,4.06,3193,787
136,T117,,D.A. Points,68,4.06,2974,733
137,T117,,Charl Schwartzel,63,4.06,2641,650
138,T117,,Michael Thompson,60,4.06,2457,605
139,T117,,Jhonattan Vegas,95,4.06,3990,982
140,T141,,Luke Donald,50,4.07,2136,525
141,T141,,Derek Fathauer,81,4.07,3311,813
142,T141,,J.J. Henry,92,4.07,3812,936
143,T141,,J.B. Holmes,83,4.07,3347,823
144,T141,,Mackenzie Hughes,106,4.07,4614,1133
145,T141,,Smylie Kaufman,76,4.07,3106,763
146,T141,,Whee Kim,74,4.07,3191,784
147,T141,,Spencer Levin,89,4.07,3752,923
148,T141,,Peter Malnati,91,4.07,3762,925
149,T141,,C.T. Pan,88,4.07,3810,937
150,T141,,Daniel Summerhays,100,4.07,4141,1017
151,T141,,Johnson Wagner,71,4.07,2790,686
152,T141,,Jimmy Walker,68,4.07,2883,709
153,T141,,Nick Watney,75,4.07,3079,757
154,T141,,Bubba Watson,71,4.07,2788,685
155,T156,,Greg Chalmers,75,4.08,3131,767
156,T156,,Chad Collins,66,4.08,2713,665
157,T156,,Ken Duke,77,4.08,3131,767
158,T156,,Cody Gribble,79,4.08,3423,839
159,T156,,Tom Hoge,54,4.08,2018,495
160,T156,,Mark Hubbard,81,4.08,3291,807
161,T156,,Patton Kizzire,84,4.08,3392,832
162,T156,,Hunter Mahan,73,4.08,3111,763
163,T156,,Graeme McDowell,56,4.08,2448,600
164,T156,,Troy Merritt,82,4.08,3305,811
165,T156,,Bryce Molder,74,4.08,3235,793
166,T156,,Ryan Palmer,61,4.08,2396,587
167,T156,,Jonathan Randolph,68,4.08,2761,676
168,T156,,Patrick Rodgers,76,4.08,3327,816
169,T156,,Brian Stuard,93,4.08,3815,935
170,T171,,Dominic Bozzelli,69,4.09,2856,699
171,T171,,K.J. Choi,72,4.09,2914,713
172,T171,,Søren Kjeldsen,58,4.09,2137,522
173,T171,,Kelly Kraft,75,4.09,3175,776
174,T171,,Rick Lamb,54,4.09,2215,542
175,T171,,Cameron Tringale,89,4.09,3678,899
176,T177,,Jonas Blixt,74,4.1,3100,757
177,T177,,Jason Bohn,75,4.1,3188,777
178,T177,,Miguel Angel Carballo,63,4.1,2503,611
179,T177,,Roberto Castro,70,4.1,2972,725
180,T181,,Brad Fritsch,56,4.11,2283,555
181,T181,,Nicholas Lindheim,58,4.11,2465,600
182,T181,,Rod Pampling,71,4.11,3178,773
183,T181,,Brett Stegmaier,78,4.11,3404,828
184,185,,Ernie Els,52,4.13,2322,562
185,T186,,Si Woo Kim,80,4.14,3340,807
186,T186,,Andrew Loupe,55,4.14,2325,561
187,T186,,Carl Pettersson,63,4.14,2640,637
188,189,,Matt Every,76,4.18,3173,760
189,190,,Steven Bowditch,59,4.22,2496,591
