,Par_3_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_3_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_3_Birdie_or_Better_Leaders_PLAYER NAME,Par_3_Birdie_or_Better_Leaders_ROUNDS,Par_3_Birdie_or_Better_Leaders_%,Par_3_Birdie_or_Better_Leaders_PAR 3 BIRDIES OR BETTER,Par_3_Birdie_or_Better_Leaders_PAR 3 HOLES
52,53,,Daniel Summerhays,100,14.78,56,379
53,T54,,Mackenzie Hughes,106,14.77,61,413
54,T54,,Chris Stroud,67,14.77,35,237
55,56,,Byeong Hun An,77,14.73,43,292
56,57,,Dominic Bozzelli,69,14.72,39,265
57,58,,Graham DeLaet,82,14.61,45,308
58,59,,Johnson Wagner,71,14.57,37,254
59,60,,Rory Sabbatini,71,14.56,38,261
60,61,,Marc Leishman,94,14.44,52,360
61,62,,Justin Rose,66,14.4,37,257
62,63,,Richy Werenski,81,14.38,43,299
63,T64,,Ben Martin,86,14.33,46,321
64,T64,,Hideki Matsuyama,83,14.33,43,300
65,T64,,Justin Thomas,86,14.33,45,314
66,67,,Keegan Bradley,104,14.32,59,412
67,68,,D.A. Points,68,14.29,39,273
68,69,,Nick Watney,75,14.23,40,281
69,T70,,Patrick Cantlay,52,14.21,28,197
70,T70,,Sebastián Muñoz,51,14.21,28,197
71,72,,Kelly Kraft,75,14.19,41,289
72,T73,,Adam Hadwin,98,14.11,56,397
73,T73,,Jon Rahm,90,14.11,47,333
74,75,,Michael Thompson,60,14.1,32,227
75,76,,Andres Gonzales,73,14.08,39,277
76,77,,Bryce Molder,74,14.05,42,299
77,78,,Jonas Blixt,74,14.04,40,285
78,T79,,Jason Kokrak,95,14.03,54,385
79,T79,,Martin Laird,83,14.03,47,335
80,T81,,Patrick Reed,107,13.97,56,401
81,T81,,Webb Simpson,102,13.97,56,401
82,83,,Rick Lamb,54,13.93,28,201
83,84,,Tim Wilkinson,64,13.92,33,237
84,85,,Danny Lee,93,13.89,50,360
85,86,,Luke Donald,50,13.85,27,195
86,87,,C.T. Pan,88,13.83,48,347
87,88,,Whee Kim,74,13.79,40,290
88,T89,,Greg Chalmers,75,13.78,39,283
89,T89,,Sam Saunders,76,13.78,39,283
90,91,,Tyrone Van Aswegen,105,13.74,54,393
91,92,,Spencer Levin,89,13.7,47,343
92,93,,Charley Hoffman,112,13.69,59,431
93,T94,,Tony Finau,106,13.67,57,417
94,T94,,Russell Knox,75,13.67,38,278
95,T94,,Matt Kuchar,95,13.67,51,373
96,T97,,Paul Casey,94,13.61,49,360
97,T97,,Kyle Stanley,104,13.61,55,404
98,99,,Billy Horschel,88,13.58,47,346
99,100,,Billy Hurley III,80,13.48,43,319
100,101,,Martin Flores,88,13.46,44,327
101,102,,Carl Pettersson,63,13.45,32,238
102,103,,Jonathan Randolph,68,13.44,34,253
103,104,,Mark Anderson,54,13.4,28,209
104,105,,Bill Haas,92,13.37,46,344
105,106,,Cody Gribble,79,13.36,41,307
106,107,,Ryan Brehm,83,13.27,41,309
107,108,,Stewart Cink,93,13.26,50,377
108,109,,Grayson Murray,94,13.22,48,363
109,110,,Shane Lowry,52,13.2,26,197
110,111,,Brian Campbell,55,13.17,27,205
111,112,,J.B. Holmes,83,13.11,40,305
112,113,,Miguel Angel Carballo,63,13.1,30,229
113,114,,J.J. Henry,92,12.93,45,348
114,T115,,Gonzalo Fernandez-Castaño,63,12.89,29,225
115,T115,,Kevin Streelman,90,12.89,46,357
116,117,,Francesco Molinari,75,12.85,37,288
117,118,,Aaron Baddeley,61,12.83,29,226
118,119,,Scott Brown,95,12.81,47,367
119,120,,Kevin Chappell,95,12.74,46,361
120,121,,Nick Taylor,97,12.73,49,385
121,T122,,Derek Fathauer,81,12.54,38,303
122,T122,,Chris Kirk,89,12.54,42,335
123,T124,,David Hearn,93,12.46,43,345
124,T124,,Phil Mickelson,85,12.46,40,321
125,T124,,Scott Stallings,81,12.46,39,313
126,127,,Trey Mullinax,88,12.39,41,331
127,128,,Brian Gay,82,12.38,39,315
128,129,,Jamie Lovemark,98,12.37,48,388
129,T130,,Bud Cauley,92,12.36,44,356
130,T130,,K.J. Choi,72,12.36,33,267
131,132,,Ian Poulter,72,12.32,34,276
132,133,,Vaughn Taylor,90,12.31,41,333
133,134,,Chad Campbell,97,12.24,48,392
134,135,,Kevin Tway,96,12.18,43,353
135,136,,William McGirt,89,12.16,40,329
136,137,,Sergio Garcia,65,12.1,30,248
137,138,,Michael Kim,94,12.09,44,364
138,139,,Charles Howell III,86,12.05,40,332
139,140,,Ollie Schniederjans,92,12.0,42,350
140,T141,,Jim Herman,77,11.96,36,301
141,T141,,Kevin Kisner,105,11.96,47,393
142,143,,Sung Kang,104,11.92,49,411
143,144,,Ben Crane,86,11.88,38,320
144,145,,Robert Streb,98,11.87,45,379
145,146,,Ricky Barnes,100,11.86,44,371
146,147,,Sean O'Hair,84,11.8,40,339
147,148,,Mark Hubbard,81,11.71,35,299
148,149,,Harold Varner III,101,11.56,46,398
149,150,,Jhonattan Vegas,95,11.52,41,356
150,151,,Alex Cejka,85,11.5,36,313
151,152,,Cameron Percy,71,11.49,30,261
152,153,,James Hahn,96,11.43,44,385
153,154,,Gary Woodland,94,11.36,41,361
154,155,,Shawn Stefani,72,11.31,31,274
155,T156,,Lucas Glover,93,11.26,41,364
156,T156,,Hudson Swafford,94,11.26,41,364
157,158,,Brendan Steele,89,11.14,37,332
158,159,,Xander Schauffele,96,11.11,41,369
159,160,,Seamus Power,86,11.08,36,325
160,161,,Zach Johnson,81,11.04,34,308
161,162,,Jim Furyk,54,11.0,23,209
162,163,,Steve Wheatcroft,51,10.99,21,191
163,164,,Ernie Els,52,10.95,23,210
164,165,,Morgan Hoffmann,92,10.92,39,357
165,166,,Andrew Loupe,55,10.9,23,211
166,T167,,Jason Bohn,75,10.8,31,287
167,T167,,Ken Duke,77,10.8,31,287
168,T167,,Ryan Palmer,61,10.8,23,213
169,170,,Patrick Rodgers,76,10.74,32,298
170,171,,Pat Perez,93,10.64,38,357
171,172,,Rod Pampling,71,10.53,30,285
172,173,,Søren Kjeldsen,58,10.5,21,200
173,174,,Fabián Gómez,61,10.34,24,232
174,175,,Charl Schwartzel,63,10.25,25,244
175,176,,Boo Weekley,75,10.2,30,294
176,177,,Jimmy Walker,68,10.12,26,257
177,178,,Kyle Reifers,96,10.11,36,356
178,179,,Steven Bowditch,59,9.87,22,223
179,180,,Brandon Hagy,85,9.71,30,309
180,181,,Louis Oosthuizen,69,9.68,24,248
181,182,,Ryo Ishikawa,56,9.65,22,228
182,183,,Bubba Watson,71,9.6,24,250
183,184,,Ryan Moore,82,9.49,30,316
184,185,,Rory McIlroy,51,9.38,18,192
185,186,,Hunter Mahan,73,9.34,27,289
186,187,,Branden Grace,70,9.27,23,248
187,188,,Chad Collins,66,8.37,21,251
188,189,,Si Woo Kim,80,7.72,23,298
189,190,,Roberto Castro,70,7.69,21,273
