,Back_9_Round_2_Scoring_Average_RANK THIS WEEK,Back_9_Round_2_Scoring_Average_RANK LAST WEEK,Back_9_Round_2_Scoring_Average_PLAYER NAME,Back_9_Round_2_Scoring_Average_AVG,Back_9_Round_2_Scoring_Average_TOTAL STROKES,Back_9_Round_2_Scoring_Average_TOTAL ROUNDS
99,T100,,Chris Kirk,35.62,926,26
100,T100,,Troy Merritt,35.62,926,26
101,T102,,Byeong Hun An,35.65,713,20
102,T102,,Gonzalo Fernandez-Castaño,35.65,713,20
103,T102,,Retief Goosen,35.65,606,17
104,T102,,Andrew Loupe,35.65,713,20
105,T102,,Seamus Power,35.65,820,23
106,107,,Derek Fathauer,35.67,856,24
107,T108,,Dustin Johnson,35.68,678,19
108,T108,,Anirban Lahiri,35.68,785,22
109,110,,Chad Campbell,35.69,1035,29
110,T111,,Rory Sabbatini,35.7,714,20
111,T111,,Harold Varner III,35.7,1071,30
112,113,,Kevin Streelman,35.72,893,25
113,T114,,Jason Bohn,35.73,929,26
114,T114,,Sam Saunders,35.73,786,22
115,T116,,K.J. Choi,35.74,822,23
116,T116,,Camilo Villegas,35.74,822,23
117,T118,,Julián Etulain,35.75,715,20
118,T118,,James Hahn,35.75,1001,28
119,T118,,Francesco Molinari,35.75,715,20
120,T121,,Phil Mickelson,35.76,751,21
121,T121,,Scott Piercy,35.76,751,21
122,T123,,Mackenzie Hughes,35.77,1073,30
123,T123,,J.T. Poston,35.77,930,26
124,125,,Patrick Reed,35.78,966,27
125,126,,Roberto Castro,35.79,859,24
126,T127,,J.B. Holmes,35.81,752,21
127,T127,,Billy Horschel,35.81,967,27
128,T127,,Sung Kang,35.81,1110,31
129,T130,,Ben Crane,35.83,824,23
130,T130,,Ken Duke,35.83,860,24
131,T130,,Kyle Reifers,35.83,1075,30
132,133,,Mark Anderson,35.84,681,19
133,134,,Chris Stroud,35.85,717,20
134,T135,,David Lingmerth,35.86,789,22
135,T135,,Shane Lowry,35.86,502,14
136,T137,,Robert Garrigus,35.88,861,24
137,T137,,Billy Hurley III,35.88,897,25
138,T137,,Patton Kizzire,35.88,933,26
139,T137,,Bryce Molder,35.88,897,25
140,T137,,Ollie Schniederjans,35.88,897,25
141,T137,,Boo Weekley,35.88,897,25
142,143,,Tim Wilkinson,35.89,682,19
143,144,,Tom Hoge,35.93,539,15
144,T145,,Brad Fritsch,35.94,611,17
145,T145,,Steve Wheatcroft,35.94,575,16
146,T147,,Jonas Blixt,35.96,863,24
147,T147,,Greg Chalmers,35.96,935,26
148,T147,,Si Woo Kim,35.96,827,23
149,T150,,Aaron Baddeley,36.0,684,19
150,T150,,Brian Harman,36.0,1044,29
151,T150,,Mark Hubbard,36.0,900,25
152,T150,,Patrick Rodgers,36.0,936,26
153,154,,Brian Stuard,36.03,1045,29
154,155,,Jhonattan Vegas,36.04,973,27
155,T156,,Alex Cejka,36.08,866,24
156,T156,,Brandon Hagy,36.08,866,24
157,T156,,Sean O'Hair,36.08,902,25
158,159,,Kelly Kraft,36.09,830,23
159,T160,,Jimmy Walker,36.1,722,20
160,T160,,Nick Watney,36.1,758,21
161,162,,Bubba Watson,36.11,686,19
162,T163,,Jim Furyk,36.12,614,17
163,T163,,Branden Grace,36.12,614,17
164,T165,,Blayne Barber,36.13,831,23
165,T165,,Ben Martin,36.13,867,24
166,T165,,Sebastián Muñoz,36.13,578,16
167,168,,Spencer Levin,36.17,1049,29
168,169,,Jonathan Randolph,36.2,724,20
169,T170,,Ernie Els,36.22,652,18
170,T170,,Michael Kim,36.22,978,27
171,T172,,Danny Lee,36.25,1015,28
172,T172,,Johnson Wagner,36.25,870,24
173,174,,Michael Thompson,36.26,689,19
174,175,,Søren Kjeldsen,36.27,544,15
175,176,,Ryo Ishikawa,36.3,726,20
176,177,,Hunter Mahan,36.32,908,25
177,T178,,Whee Kim,36.38,873,24
178,T178,,Carl Pettersson,36.38,873,24
179,180,,Rod Pampling,36.41,801,22
180,181,,Adam Scott,36.44,583,16
181,182,,Brett Stegmaier,36.46,948,26
182,183,,Nicholas Lindheim,36.47,620,17
183,184,,Dominic Bozzelli,36.48,839,23
184,185,,Matt Every,36.5,949,26
185,186,,Ryan Palmer,36.56,658,18
186,187,,Jim Herman,36.58,878,24
187,188,,Brett Drewitt,36.61,659,18
188,189,,Brian Campbell,37.06,667,18
189,190,,Steven Bowditch,37.16,929,25
