,Early_Round_4_Scoring_Average_RANK THIS WEEK,Early_Round_4_Scoring_Average_RANK LAST WEEK,Early_Round_4_Scoring_Average_PLAYER NAME,Early_Round_4_Scoring_Average_AVG,Early_Round_4_Scoring_Average_TOTAL STROKES,Early_Round_4_Scoring_Average_TOTAL ROUNDS
87,T88,,Mark Anderson,70.67,212,3
88,T88,,Michael Kim,70.67,848,12
89,T88,,Justin Thomas,70.67,212,3
90,91,,Adam Hadwin,70.73,778,11
91,92,,Steven Alker,70.75,566,8
92,93,,Harold Varner III,70.77,920,13
93,94,,Brian Stuard,70.78,637,9
94,T95,,Patrick Cantlay,70.8,354,5
95,T95,,Greg Chalmers,70.8,354,5
96,T95,,Scott Stallings,70.8,354,5
97,T98,,Jim Furyk,70.83,425,6
98,T98,,Tom Hoge,70.83,425,6
99,T98,,Brooks Koepka,70.83,425,6
100,T98,,Justin Rose,70.83,425,6
101,102,,Tag Ridings,70.86,496,7
102,T103,,Roberto Castro,70.88,567,8
103,T103,,Nick Taylor,70.88,567,8
104,T105,,Brandon Hagy,70.89,638,9
105,T105,,William McGirt,70.89,638,9
106,107,,J.J. Henry,70.9,709,10
107,108,,Gary Woodland,70.91,780,11
108,109,,Ryan Blaum,70.93,1064,15
109,T110,,Daniel Berger,71.0,497,7
110,T110,,Scott Brown,71.0,568,8
111,T110,,Chad Collins,71.0,213,3
112,T110,,Luke Donald,71.0,71,1
113,T110,,Jason Dufner,71.0,426,6
114,T110,,Mark Hubbard,71.0,497,7
115,T110,,Billy Hurley III,71.0,781,11
116,T110,,Anirban Lahiri,71.0,284,4
117,T110,,Geoff Ogilvy,71.0,426,6
118,T110,,Seamus Power,71.0,568,8
119,T110,,Brett Stegmaier,71.0,497,7
120,T110,,Camilo Villegas,71.0,426,6
121,122,,Zac Blair,71.08,853,12
122,123,,Kevin Kisner,71.09,782,11
123,124,,Derek Fathauer,71.17,427,6
124,125,,Trey Mullinax,71.2,712,10
125,T126,,Rafa Cabrera Bello,71.25,285,4
126,T126,,Fabián Gómez,71.25,285,4
127,T126,,Kelly Kraft,71.25,570,8
128,T126,,Seung-Yul Noh,71.25,570,8
129,T126,,C.T. Pan,71.25,570,8
130,T126,,J.T. Poston,71.25,570,8
131,T132,,Whee Kim,71.33,214,3
132,T132,,Cameron Percy,71.33,428,6
133,134,,J.B. Holmes,71.38,571,8
134,135,,Jonathan Randolph,71.4,357,5
135,136,,Ricky Barnes,71.42,857,12
136,137,,Chris Kirk,71.44,643,9
137,138,,Jhonattan Vegas,71.45,786,11
138,T139,,Steven Bowditch,71.5,143,2
139,T139,,Nicholas Lindheim,71.5,429,6
140,T139,,Sean O'Hair,71.5,572,8
141,T139,,D.A. Points,71.5,429,6
142,T139,,Cameron Smith,71.5,572,8
143,T144,,Kyle Reifers,71.56,644,9
144,T144,,Ollie Schniederjans,71.56,644,9
145,146,,Kevin Chappell,71.6,358,5
146,T147,,Ryan Armour,71.63,573,8
147,T147,,Blayne Barber,71.63,573,8
148,T147,,Boo Weekley,71.63,573,8
149,150,,Rod Pampling,71.64,788,11
150,151,,Brian Campbell,71.67,215,3
151,T152,,Shane Lowry,71.75,287,4
152,T152,,Cameron Tringale,71.75,574,8
153,T152,,Steve Wheatcroft,71.75,287,4
154,155,,Ryan Brehm,71.8,718,10
155,156,,James Hahn,71.82,790,11
156,157,,Wesley Bryan,71.83,862,12
157,158,,Jason Kokrak,71.88,575,8
158,T159,,Jason Bohn,72.0,288,4
159,T159,,Dominic Bozzelli,72.0,216,3
160,T159,,Miguel Angel Carballo,72.0,432,6
161,T159,,Brian Gay,72.0,432,6
162,T159,,Branden Grace,72.0,504,7
163,T159,,David Hearn,72.0,504,7
164,T159,,Charles Howell III,72.0,720,10
165,T159,,Andrew Loupe,72.0,72,1
166,T159,,Troy Merritt,72.0,360,5
167,168,,Kevin Streelman,72.11,649,9
168,169,,Byeong Hun An,72.13,577,8
169,T170,,Si Woo Kim,72.14,505,7
170,T170,,Ryan Moore,72.14,505,7
171,172,,Sebastián Muñoz,72.2,361,5
172,173,,Cody Gribble,72.33,434,6
173,174,,Bryce Molder,72.57,508,7
174,175,,Russell Knox,72.6,363,5
175,T176,,Brad Fritsch,72.67,436,6
176,T176,,Grayson Murray,72.67,654,9
177,178,,Ernie Els,72.75,291,4
178,179,,Brett Drewitt,72.8,364,5
179,180,,Ken Duke,72.83,437,6
180,181,,David Lingmerth,72.86,510,7
181,T182,,Rick Lamb,73.0,219,3
182,T182,,Johnson Wagner,73.0,146,2
183,184,,Patrick Rodgers,73.25,293,4
184,185,,Daniel Summerhays,73.3,733,10
185,186,,Patton Kizzire,73.5,441,6
186,187,,Ryo Ishikawa,75.5,302,4
187,T188,,Matt Every,76.0,76,1
188,T188,,Carl Pettersson,76.0,152,2
189,190,,Hunter Mahan,76.33,229,3
