,Official_World_Golf_Ranking_RANK THIS WEEK,Official_World_Golf_Ranking_RANK LAST WEEK,Official_World_Golf_Ranking_PLAYER NAME,Official_World_Golf_Ranking_EVENTS,Official_World_Golf_Ranking_AVG POINTS,Official_World_Golf_Ranking_TOTAL POINTS,Official_World_Golf_Ranking_POINTS LOST,Official_World_Golf_Ranking_POINTS GAINED,Official_World_Golf_Ranking_COUNTRY
821,823,,Sattaya Supupramai,40,0.09,3.76,-0.02,,THA
822,824,,Lee In-woo,40,0.09,3.73,-0.05,,KOR
823,825,,Pablo Del Grosso,40,0.09,3.69,-0.08,,ARG
824,826,,Adam Le Vesconte,40,0.09,3.69,-0.11,,AUS
825,827,,Deane Pappas,40,0.09,3.68,-0.1,,RSA
826,828,,Gareth Shaw,40,0.09,3.66,-0.04,,NIR
827,829,,Tom Byrum,43,0.09,3.93,-0.16,,USA
828,830,,Jim Herman,40,0.09,3.65,-0.03,,USA
829,831,,Len Mattiace,47,0.09,4.27,,,USA
830,831,,Josh McCumber,40,0.09,3.63,-0.02,,USA
831,833,,Edward Rush,48,0.09,4.35,-0.13,,ENG
832,834,,Richard Scott,40,0.09,3.61,-0.04,,CAN
833,835,,Todd Demsey,57,0.09,5.15,-0.14,,USA
834,836,,Ake Nilsson,40,0.09,3.6,,,SWE
835,837,,Dave Schultz,40,0.09,3.6,-0.05,,USA
836,838,,Anthony Snobeck,53,0.09,4.76,-0.12,,FRA
837,839,,Miguel Angel Carballo,56,0.09,5.01,-0.26,,ARG
838,839,,Gustavo Rojas,41,0.09,3.67,-0.09,,ARG
839,839,,Kim Young-jin,40,0.09,3.58,-0.02,,KOR
840,842,,Mao-Chang Sung,40,0.09,3.57,-0.07,,TPE
841,843,,Tobias Dier,40,0.09,3.56,-0.11,,GER
842,844,,Stuart Bouvier,40,0.09,3.55,,,AUS
843,844,,Timothy Wood,40,0.09,3.55,,,AUS
844,846,,David Carter,46,0.09,4.08,-0.11,,ENG
845,847,,Todd Fischer,54,0.09,4.78,-0.16,,USA
846,848,,Masao Nakajima,40,0.09,3.54,-0.05,,JPN
847,849,,Kiyoshi Murota,40,0.09,3.48,-0.12,,JPN
848,850,,Stephen Gangluff,40,0.09,3.47,-0.1,,USA
849,851,,Kurt Barnes,40,0.09,3.47,-0.04,,AUS
850,852,,Hernán Rey,40,0.09,3.44,-0.12,,ARG
851,853,,Yoshikazu Haku,46,0.09,3.94,-0.09,,JPN
852,854,,Geoffrey Sisk,40,0.09,3.42,-0.05,,USA
853,855,,Louis Moolman,40,0.09,3.41,-0.06,,RSA
854,856,,Sandy Lyle,40,0.08,3.37,-0.1,,SCO
855,857,,Boonchu Ruangkit,40,0.08,3.32,-0.07,,THA
856,858,,Christiaan Basson,40,0.08,3.3,-0.03,,RSA
857,859,,Kyung-Nam Kang,40,0.08,3.3,-0.11,,KOR
858,860,,Gerald Rosales,40,0.08,3.28,-0.19,,PHI
859,861,,Ben Evans,40,0.08,3.26,-0.05,,ENG
860,862,,Marco Crespi,40,0.08,3.25,-0.06,,ITA
861,862,,Brandon Pieters,40,0.08,3.25,-0.09,,RSA
862,864,,Dohoon Kim,40,0.08,3.24,-0.04,,KOR
863,864,,Tyrone Mordt,40,0.08,3.24,,,RSA
864,864,,Jaco Van Zyl,40,0.08,3.24,-0.08,,RSA
865,867,,Anthony Rodriguez,40,0.08,3.23,-0.09,,USA
866,868,,Larry Mize,40,0.08,3.23,-0.08,,USA
867,869,,Andrew Dresser,40,0.08,3.21,-0.06,,USA
868,870,,Jason Enloe,48,0.08,3.75,-0.09,,USA
869,870,,Jim McGovern,56,0.08,4.38,-0.18,,USA
870,872,,Christophe Brazillier,44,0.08,3.4,-0.09,,FRA
871,873,,Terry Price,40,0.08,3.08,-0.05,,AUS
872,874,,Tino Schuster,40,0.08,3.08,-0.06,,GER
873,875,,Michael Brennan,40,0.08,3.07,-0.02,,AUS
874,876,,Rikard Karlberg,40,0.08,3.06,-0.05,,SWE
875,877,,Reid Edstrom,40,0.08,3.05,-0.04,,USA
876,878,,Kohki Idoki,40,0.08,3.05,-0.05,,JPN
877,879,,Rich Morris,40,0.08,3.04,-0.06,,USA
878,880,,Tim Milford,52,0.08,3.93,-0.12,,ENG
879,881,,Anders Hultman,40,0.08,3.02,-0.07,,SWE
880,882,,Jamie Little,54,0.08,4.05,-0.08,,ENG
881,883,,Anthony Brown,40,0.08,3.0,-0.05,,AUS
882,884,,Bob Burns,52,0.07,3.88,-0.16,,USA
883,885,,Toru Morita,40,0.07,2.98,-0.02,,JPN
884,886,,Toni Karjalainen,44,0.07,3.24,-0.09,,FIN
885,887,,Alan Michell,40,0.07,2.9,-0.06,,RSA
886,888,,Richard Lee,50,0.07,3.62,-0.11,,NZL
887,889,,Ryan Blaum,40,0.07,2.89,-0.07,,USA
888,890,,Chris Baryla,40,0.07,2.88,-0.08,,CAN
889,891,,Lee James,46,0.07,3.31,-0.07,,ENG
890,892,,Jean-Nicolas Billot,40,0.07,2.87,-0.06,,FRA
891,892,,Hendrick Buhrmann,49,0.07,3.52,-0.1,,RSA
892,894,,Euan Little,40,0.07,2.87,-0.21,,SCO
893,895,,Camilo Benedetti,40,0.07,2.84,-0.14,,COL
894,896,,Tatsuya Mitsuhashi,40,0.07,2.83,-0.08,,JPN
895,897,,Chris Thompson,46,0.07,3.2,-0.06,,USA
896,898,,Barrett Jarosch,40,0.07,2.78,-0.03,,CAN
897,899,,Paul Azinger,40,0.07,2.77,-0.12,,USA
898,900,,Tripp Isenhour,55,0.07,3.8,-0.21,,USA
899,901,,Brock Mackenzie,48,0.07,3.31,-0.11,,USA
900,902,,Michael Curtain,40,0.07,2.74,-0.06,,AUS
901,903,,Daniel Wardrop,40,0.07,2.73,-0.05,,ENG
902,904,,Joey Sindelar,40,0.07,2.71,-0.11,,USA
903,905,,Peter Wilson,40,0.07,2.7,-0.03,,AUS
904,906,,Mark O'Meara,40,0.07,2.68,-0.07,,USA
905,907,,Adrien Bernadet,40,0.07,2.68,-0.04,,FRA
906,908,,Mukesh Kumar,40,0.07,2.66,,,IND
907,908,,Jae-bum Park,40,0.07,2.66,,,KOR
908,910,,Sebi Garcia,40,0.07,2.64,-0.04,,ESP
909,911,,Tommy Barber,40,0.07,2.62,-0.04,,
910,912,,Jamie Lovemark,40,0.07,2.61,-0.13,,USA
911,913,,Jeff Sluman,40,0.07,2.6,-0.15,,USA
912,914,,Joakim Rask,40,0.06,2.59,-0.04,,SWE
913,915,,Keng-Chi Lin,57,0.06,3.68,-0.19,,TPE
914,916,,Oliver David,40,0.06,2.58,-0.03,,FRA
915,916,,Bryn Parry,40,0.06,2.58,-0.09,,CAN
916,918,,Chris Swanepoel,40,0.06,2.58,-0.07,,RSA
917,919,,Doug Barron,40,0.06,2.54,-0.03,,USA
918,919,,James Hepworth,42,0.06,2.67,-0.1,,ENG
919,919,,John Kimbell,54,0.06,3.43,-0.2,,USA
920,922,,Tae-Hoon Song,40,0.06,2.49,-0.03,,KOR
921,923,,David Hewan,40,0.06,2.49,-0.04,,RSA
922,924,,Oliver Whiteley,40,0.06,2.44,-0.06,,ENG
923,925,,Omar Sandys,40,0.06,2.43,-0.13,,ZIM
924,926,,Simon Hurd,42,0.06,2.54,-0.17,,ENG
925,927,,Philip Golding,40,0.06,2.41,-0.06,,ENG
926,928,,Clodomiro Carranza,40,0.06,2.4,,,ARG
927,928,,Bobby Gates,40,0.06,2.4,,,USA
928,928,,Edward Loar,40,0.06,2.4,-0.07,,USA
929,931,,Zoran Zorkic,40,0.06,2.37,-0.08,,USA
930,932,,Gustavo Acosta,45,0.06,2.66,-0.12,,ARG
931,933,,Phil Worthington,40,0.06,2.35,-0.05,,ENG
932,934,,Pablo Acuna,40,0.06,2.35,-0.04,,GUA
933,935,,Satoshi Tomiyama,40,0.06,2.34,-0.03,,JPN
934,936,,Oscar Floren,40,0.06,2.33,-0.04,,SWE
935,937,,Harmeet Kahlon,40,0.06,2.32,-0.05,,IND
936,938,,Óscar Serna,40,0.06,2.32,-0.03,,MEX
937,938,,Aaron Watkins,40,0.06,2.32,-0.06,,USA
938,940,,Jonas Blixt,40,0.06,2.31,-0.03,,SWE
939,941,,Titch Moore,40,0.06,2.31,-0.18,,RSA
940,942,,Rafael Ponce,40,0.06,2.29,,,ECU
941,943,,Hur In-hoi,40,0.06,2.28,-0.07,,KOR
942,944,,David Park,48,0.06,2.73,-0.1,,WAL
943,944,,Dale Vallely,40,0.06,2.27,-0.03,,
944,946,,Steve Pate,40,0.06,2.26,-0.05,,USA
945,946,,Weitze Yeh,48,0.06,2.72,-0.06,,TPE
946,948,,Thammanoon Sriroj,52,0.06,2.94,-0.11,,THA
947,949,,Stephen Dodd,44,0.06,2.48,-0.14,,WAL
948,950,,Hiroo Kawai,40,0.06,2.25,-0.06,,THA
949,951,,Ian Woosnam,40,0.06,2.22,-0.03,,WAL
950,952,,Kyle McCarthy,40,0.05,2.19,-0.09,,USA
951,953,,César Monasterio,41,0.05,2.24,-0.04,,ARG
952,954,,Gibby Gilbert III,40,0.05,2.18,-0.03,,USA
953,955,,Muhammad Munir,40,0.05,2.17,,,PAK
954,956,,Matteo Delpodio,40,0.05,2.16,,,ITA
955,957,,Thabang Simon,40,0.05,2.15,-0.04,,RSA
956,958,,Kim Felton,54,0.05,2.91,-0.06,,AUS
957,958,,Chip Sullivan,40,0.05,2.15,-0.03,,USA
958,960,,Masafumi Kawase,40,0.05,2.14,-0.01,,JPN
959,960,,Bae Sung-chul,40,0.05,2.14,-0.02,,KOR
960,962,,Magnus Persson,40,0.05,2.13,-0.08,,SWE
961,963,,Paul Gow,55,0.05,2.91,-0.1,,AUS
962,964,,Jung Ji-ho,40,0.05,2.1,-0.03,,KOR
963,965,,Lee Williamson,43,0.05,2.26,-0.1,,USA
964,966,,Jason Allred,57,0.05,2.98,-0.09,,USA
965,967,,Vicente Fernandez,40,0.05,2.08,-0.02,,ARG
966,968,,Graham Clark,40,0.05,2.06,-0.03,,
967,969,,Gustav Adell,40,0.05,2.04,-0.04,,SWE
968,970,,Rob Bradley,40,0.05,2.02,-0.03,,USA
969,971,,Hideki Kase,45,0.05,2.24,-0.05,,JPN
970,972,,Steve Friesen,40,0.05,1.99,-0.05,,USA
971,973,,Tommy Biershenk,40,0.05,1.98,-0.08,,USA
972,974,,Benjamín Alvarado,40,0.05,1.98,-0.03,,CHI
973,975,,Matthew Ballard,40,0.05,1.97,-0.02,,AUS
974,975,,Scott Henderson,41,0.05,2.02,-0.04,,SCO
975,977,,Wook-Soon Kang,40,0.05,1.97,-0.05,,KOR
976,978,,Ralph Miller,40,0.05,1.95,-0.02,,NED
977,979,,Wilhelm Schauman,41,0.05,1.99,-0.07,,SWE
978,980,,Hisayuki Sasaki,44,0.05,2.13,-0.08,,JPN
979,981,,Alvaro Salto,40,0.05,1.92,-0.08,,ESP
980,982,,Lien Yung-sheng,40,0.05,1.91,-0.03,,CHN
981,983,,Sihwan Kim,40,0.05,1.9,-0.02,,USA
982,984,,Arjun Singh,40,0.05,1.89,-0.03,,IND
983,985,,Michael Boyd,44,0.05,2.08,-0.04,,USA
984,986,,Johan Axgren,43,0.05,2.02,-0.06,,SWE
985,987,,Kris Cox,41,0.05,1.92,-0.05,,USA
986,988,,Chung Jae-hoon,40,0.05,1.87,-0.02,,KOR
987,989,,Rolf Muntz,40,0.05,1.85,-0.03,,NED
988,990,,Tom Carter,57,0.05,2.62,-0.07,,USA
989,990,,Matthew King,45,0.05,2.06,-0.09,,ENG
990,992,,Trevor Fisher Jr,40,0.05,1.83,-0.04,,RSA
991,993,,Mahal Pearce,41,0.05,1.87,-0.01,,NZL
992,994,,Jin-won Lee,40,0.05,1.81,-0.03,,KOR
993,995,,Justin Itzen,40,0.05,1.8,-0.02,,USA
994,995,,Damian Ulrich,40,0.05,1.81,-0.03,,SUI
995,997,,Chris Couch,40,0.05,1.8,-0.17,,USA
996,998,,Mark Lawless,40,0.04,1.79,-0.04,,
