,Scrambling_from_20-30_yards_RANK THIS WEEK,Scrambling_from_20-30_yards_RANK LAST WEEK,Scrambling_from_20-30_yards_PLAYER NAME,Scrambling_from_20-30_yards_ROUNDS,Scrambling_from_20-30_yards_%,Scrambling_from_20-30_yards_SUCCESSES,Scrambling_from_20-30_yards_ATTEMPTS
60,T61,T61,Jay Haas,89,52.94,36,68
61,T61,T61,Scott Laycock,71,52.94,36,68
62,63,63,Brett Quigley,92,52.81,47,89
63,64,64,Robert Allenby,87,52.73,29,55
64,65,65,Jim Carter,95,52.56,41,78
65,T66,T66,Steve Stricker,59,52.31,34,65
66,T66,T66,Scott Verplank,97,52.31,34,65
67,68,68,Tom Pernice Jr.,105,52.27,46,88
68,69,69,Brian Gay,100,52.17,36,69
69,T70,T70,Davis Love III,85,52.08,25,48
70,T70,T70,Esteban Toledo,109,52.08,50,96
71,72,72,Cliff Kresge,102,52.0,39,75
72,T73,T73,John Senden,111,51.85,56,108
73,T73,T73,Garrett Willis,97,51.85,42,81
74,75,75,Paul Gow,62,51.79,29,56
75,76,76,Jim Furyk,104,51.61,32,62
76,T77,T77,Andrew Magee,91,51.56,33,64
77,T77,T77,Bob Tway,89,51.56,33,64
78,79,79,Jonathan Byrd,101,51.55,50,97
79,80,80,John Huston,76,51.52,34,66
80,81,81,Carl Pettersson,80,51.35,38,74
81,82,82,Cameron Beckman,86,51.32,39,76
82,83,83,Mark Wilson,82,51.25,41,80
83,84,84,Darren Clarke,61,51.22,21,41
84,85,85,Tim Petrovic,108,51.11,46,90
85,86,86,Brent Geiberger,51,51.06,24,47
86,87,87,Donnie Hammond,92,50.96,53,104
87,88,88,Dicky Pride,73,50.88,29,57
88,89,89,Jason Buha,61,50.85,30,59
89,90,90,John Morgan,81,50.65,39,77
90,91,91,Richard Johnson,89,50.59,43,85
91,T92,T92,Dudley Hart,66,50.0,32,64
92,T92,T92,Ian Leggatt,71,50.0,21,42
93,T92,T92,Pat Perez,95,50.0,41,82
94,T92,T92,"Dave Stockton, Jr.",79,50.0,37,74
95,T96,T96,Rich Beem,80,49.28,34,69
96,T96,T96,Arron Oberholser,80,49.28,34,69
97,98,98,Tommy Armour III,66,48.94,23,47
98,99,99,Neal Lancaster,110,48.89,44,90
99,100,100,Tom Byrum,97,48.81,41,84
100,101,101,Glen Day,103,48.75,39,80
101,102,102,K.J. Choi,112,48.48,32,66
102,103,103,Jeff Klein,60,48.39,30,62
103,104,104,Stephen Ames,91,48.33,29,60
104,105,105,J.J. Henry,100,48.24,41,85
105,T106,T106,Ben Curtis,69,48.21,27,56
106,T106,T106,Craig Perks,82,48.21,27,56
107,108,108,Justin Leonard,80,48.08,25,52
108,T109,T109,Fred Couples,71,48.0,24,50
109,T109,T109,Fred Funk,112,48.0,36,75
110,T109,T109,Jonathan Kaye,91,48.0,36,75
111,T112,T112,John Maginnes,87,47.95,35,73
112,T112,T112,Andy Miller,75,47.95,35,73
113,114,114,Craig Barlow,95,47.89,34,71
114,T115,T115,John Daly,56,47.83,22,46
115,T115,T115,Tom Gillis,71,47.83,22,46
116,117,117,Deane Pappas,75,47.73,42,88
117,118,118,Ben Crane,94,47.67,41,86
118,T119,T119,Bob Estes,92,47.62,30,63
119,T119,T119,Shigeki Maruyama,87,47.62,30,63
120,121,121,Per-Ulrik Johansson,96,47.56,39,82
121,122,122,Jay Williamson,93,47.46,28,59
122,123,123,Todd Barranger,78,47.44,37,78
123,124,124,Doug Barron,90,47.37,45,95
124,125,125,Rod Pampling,87,47.06,32,68
125,126,126,Woody Austin,107,46.84,37,79
126,127,127,Kenichi Kuboya,91,46.74,43,92
127,128,128,Lee Janzen,83,46.55,27,58
128,129,129,Paul Stankowski,67,46.34,19,41
129,130,130,Brandt Jobe,77,46.3,25,54
130,131,131,Joey Sindelar,93,46.27,31,67
131,132,132,Robert Gamez,114,46.15,36,78
132,133,133,Mathew Goggin,90,46.05,35,76
133,134,134,Mark O'Meara,69,46.0,23,50
134,135,135,Akio Sadakata,83,45.9,28,61
135,136,136,Hal Sutton,81,45.71,32,70
136,137,137,Mark Brooks,90,45.68,37,81
137,138,138,Darron Stiles,93,45.45,30,66
138,139,139,Billy Mayfair,105,45.26,43,95
139,140,140,Luke Donald,88,45.0,36,80
140,141,141,Harrison Frazar,88,44.9,22,49
141,T142,T142,Brian Bateman,70,44.83,26,58
142,T142,T142,Pat Bates,111,44.83,39,87
143,T142,T142,Bernhard Langer,65,44.83,26,58
144,145,145,Peter Jacobsen,75,44.74,34,76
145,146,146,José Coceres,62,44.68,21,47
146,147,147,Hidemichi Tanaka,112,44.58,37,83
147,148,148,Jesper Parnevik,102,44.32,39,88
148,149,149,Shaun Micheel,97,44.19,38,86
149,150,150,Chris DiMarco,98,44.12,30,68
150,151,151,Notah Begay III,92,44.09,41,93
151,T152,T152,Jason Gore,83,44.0,33,75
152,T152,T152,Heath Slocum,101,44.0,33,75
153,154,154,Mike Sposa,72,43.84,32,73
154,155,155,Carl Paulson,101,43.56,44,101
155,156,156,Marco Dawson,86,43.4,23,53
156,157,157,Gene Sauers,87,43.24,32,74
157,158,158,Spike McRoy,103,43.16,41,95
158,159,159,John Rollins,89,43.08,28,65
159,160,160,Jeff Brehaut,110,42.86,39,91
160,161,161,Bob Burns,88,42.62,26,61
161,T162,T162,Olin Browne,113,42.42,42,99
162,T162,T162,Peter Lonard,96,42.42,28,66
163,T164,T164,Greg Chalmers,98,42.11,40,95
164,T164,T164,Adam Scott,52,42.11,16,38
165,166,166,Paul Azinger,73,42.03,29,69
166,167,167,Hank Kuehne,73,41.79,28,67
167,168,168,Chris Smith,92,41.33,31,75
168,169,169,J.P. Hayes,79,41.07,23,56
169,T170,T170,Aaron Baddeley,71,41.03,16,39
170,T170,T170,Glen Hnatiuk,92,41.03,32,78
171,172,172,Mike Heinen,89,40.85,29,71
172,173,173,Rocco Mediate,80,40.43,19,47
173,174,174,Chad Campbell,105,39.68,25,63
174,175,175,Tom Lehman,87,39.66,23,58
175,176,176,Joe Durant,96,39.62,21,53
176,177,177,Mike Grob,83,39.24,31,79
177,178,178,Aaron Barber,94,38.96,30,77
178,179,179,Cameron Yancey,58,38.89,21,54
179,180,180,Carlos Franco,99,38.81,26,67
180,181,181,Kaname Yokoo,56,38.46,20,52
181,182,182,Steve Allan,53,38.0,19,50
182,183,183,David Sutherland,77,37.29,22,59
183,184,184,Kenny Perry,98,36.96,17,46
184,185,185,Michael Clark II,54,36.67,22,60
185,186,186,Duffy Waldorf,90,35.71,20,56
186,187,187,Kenneth Staton,59,34.04,16,47
187,188,188,Jeff Maggert,81,32.73,18,55
188,189,189,Vance Veazey,66,31.58,24,76
189,190,190,Thomas Levet,85,28.36,19,67
