,Scrambling_10-20_yds_RTP_Score_RANK THIS WEEK,Scrambling_10-20_yds_RTP_Score_RANK LAST WEEK,Scrambling_10-20_yds_RTP_Score_PLAYER NAME,Scrambling_10-20_yds_RTP_Score_ROUNDS,Scrambling_10-20_yds_RTP_Score_AVG RTP,Scrambling_10-20_yds_RTP_Score_TOTAL HOLES,Scrambling_10-20_yds_RTP_Score_TOTAL RTP
62,63,63,Rory Sabbatini,95,0.33899999999999997,177,60.0
63,T64,T64,Greg Chalmers,98,0.34,238,81.0
64,T64,T64,Steve Flesch,110,0.34,212,72.0
65,66,66,Robert Damron,96,0.341,211,72.0
66,67,67,Stephen Ames,91,0.344,192,66.0
67,68,68,Brad Faxon,97,0.345,171,59.0
68,T69,T69,Hal Sutton,81,0.34600000000000003,136,47.0
69,T69,T69,Garrett Willis,97,0.34600000000000003,217,75.0
70,71,71,Brent Geiberger,51,0.34700000000000003,121,42.0
71,72,72,Corey Pavin,88,0.348,210,73.0
72,73,73,Tim Petrovic,108,0.35,206,72.0
73,T74,T74,Aaron Baddeley,71,0.353,150,53.0
74,T74,T74,Lee Janzen,83,0.353,136,48.0
75,T76,T76,Donnie Hammond,92,0.354,195,69.0
76,T76,T76,Glen Hnatiuk,92,0.354,198,70.0
77,T76,T76,Darron Stiles,93,0.354,195,69.0
78,79,79,Olin Browne,113,0.355,211,75.0
79,80,80,Billy Andrade,100,0.35600000000000004,225,80.0
80,81,81,Carl Pettersson,80,0.36,161,58.0
81,82,82,Mike Weir,80,0.361,119,43.0
82,83,83,Dan Forsman,98,0.36200000000000004,174,63.0
83,T84,T84,Kent Jones,74,0.363,146,53.0
84,T84,T84,"Dave Stockton, Jr.",79,0.363,168,61.0
85,T86,T86,Carlos Franco,99,0.364,206,75.0
86,T86,T86,Adam Scott,52,0.364,88,32.0
87,T88,T88,Robert Gamez,114,0.366,238,87.0
88,T88,T88,Jason Gore,83,0.366,202,74.0
89,T88,T88,Tim Herron,102,0.366,186,68.0
90,T88,T88,Paul Stankowski,67,0.366,123,45.0
91,T92,T92,Mathew Goggin,90,0.36700000000000005,166,61.0
92,T92,T92,John Senden,111,0.36700000000000005,196,72.0
93,T92,T92,Tiger Woods,74,0.36700000000000005,109,40.0
94,T95,T95,Aaron Barber,94,0.368,190,70.0
95,T95,T95,Rocco Mediate,80,0.368,133,49.0
96,T97,T97,Brian Bateman,70,0.369,130,48.0
97,T97,T97,Kenichi Kuboya,91,0.369,198,73.0
98,T97,T97,John Rollins,89,0.369,149,55.0
99,T97,T97,Esteban Toledo,109,0.369,233,86.0
100,T101,T101,Jim Carter,95,0.37,211,78.0
101,T101,T101,David Gossett,92,0.37,184,68.0
102,T101,T101,Dicky Pride,73,0.37,146,54.0
103,T104,T104,Ian Leggatt,71,0.371,140,52.0
104,T104,T104,Jay Williamson,93,0.371,229,85.0
105,106,106,Duffy Waldorf,90,0.375,168,63.0
106,T107,T107,Mark Calcavecchia,84,0.376,165,62.0
107,T107,T107,Jason Caron,74,0.376,170,64.0
108,T107,T107,Luke Donald,88,0.376,186,70.0
109,T107,T107,Per-Ulrik Johansson,96,0.376,194,73.0
110,T111,T111,Paul Azinger,73,0.37799999999999995,156,59.0
111,T111,T111,Billy Mayfair,105,0.37799999999999995,193,73.0
112,T111,T111,Gene Sauers,87,0.37799999999999995,193,73.0
113,T114,T114,Woody Austin,107,0.381,197,75.0
114,T114,T114,Chad Campbell,105,0.381,155,59.0
115,116,116,John Maginnes,87,0.38299999999999995,183,70.0
116,T117,T117,Neal Lancaster,110,0.384,219,84.0
117,T117,T117,Jesper Parnevik,102,0.384,190,73.0
118,T117,T117,Akio Sadakata,83,0.384,159,61.0
119,120,120,Kaname Yokoo,56,0.385,130,50.0
120,T121,T121,Steve Allan,53,0.387,119,46.0
121,T121,T121,Briny Baird,113,0.387,191,74.0
122,T121,T121,Craig Barlow,95,0.387,204,79.0
123,T121,T121,Joel Edwards,60,0.387,142,55.0
124,T121,T121,Paul Gow,62,0.387,163,63.0
125,T121,T121,Phil Mickelson,87,0.387,124,48.0
126,127,127,Chris Anderson,96,0.38799999999999996,196,76.0
127,T128,T128,Gavin Coles,69,0.389,162,63.0
128,T128,T128,Spike McRoy,103,0.389,198,77.0
129,T128,T128,Kenny Perry,98,0.389,167,65.0
130,T131,T131,Cliff Kresge,102,0.391,202,79.0
131,T131,T131,Geoff Ogilvy,86,0.391,174,68.0
132,T133,T133,Jason Buha,61,0.39299999999999996,140,55.0
133,T133,T133,Thomas Levet,85,0.39299999999999996,163,64.0
134,T133,T133,Andy Miller,75,0.39299999999999996,173,68.0
135,136,136,David Sutherland,77,0.395,147,58.0
136,137,137,Tim Clark,79,0.396,154,61.0
137,T138,T138,Jay Don Blake,77,0.39899999999999997,138,55.0
138,T138,T138,Anthony Painter,87,0.39899999999999997,218,87.0
139,T138,T138,Brenden Pappas,105,0.39899999999999997,213,85.0
140,T141,T141,Mark Brooks,90,0.4,195,78.0
141,T141,T141,Brad Elder,51,0.4,110,44.0
142,T141,T141,Brian Henninger,56,0.4,110,44.0
143,144,144,Marco Dawson,86,0.401,137,55.0
144,T145,T145,Bob Burns,88,0.402,194,78.0
145,T145,T145,Ernie Els,65,0.402,82,33.0
146,147,147,Shigeki Maruyama,87,0.40399999999999997,156,63.0
147,148,148,Tom Lehman,87,0.406,128,52.0
148,149,149,Davis Love III,85,0.408,125,51.0
149,150,150,Jonathan Kaye,91,0.409,149,61.0
150,151,151,John Morgan,81,0.41,195,80.0
151,T152,T152,Todd Fischer,97,0.41100000000000003,214,88.0
152,T152,T152,Pat Perez,95,0.41100000000000003,190,78.0
153,T154,T154,Bob Tway,89,0.41200000000000003,148,61.0
154,T154,T154,Mark Wilson,82,0.41200000000000003,194,80.0
155,156,156,Frank Lickliter II,94,0.41600000000000004,190,79.0
156,157,157,Mike Grob,83,0.41700000000000004,175,73.0
157,T158,T158,Jonathan Byrd,101,0.418,196,82.0
158,T158,T158,Shaun Micheel,97,0.418,182,76.0
159,160,160,Carl Paulson,101,0.42,231,97.0
160,161,161,Joey Sindelar,93,0.42200000000000004,185,78.0
161,162,162,Ty Tryon,52,0.424,118,50.0
162,163,163,Mark O'Meara,69,0.425,127,54.0
163,164,164,Scott Verplank,97,0.429,168,72.0
164,165,165,Brent Schwarzrock,60,0.43,121,52.0
165,166,166,Cameron Beckman,86,0.43200000000000005,176,76.0
166,167,167,Craig Perks,82,0.433,178,77.0
167,168,168,Rich Beem,80,0.43799999999999994,137,60.0
168,T169,T169,Tom Gillis,71,0.441,136,60.0
169,T169,T169,John Huston,76,0.441,143,63.0
170,171,171,Tommy Armour III,66,0.444,133,59.0
171,172,172,Heath Slocum,101,0.447,215,96.0
172,173,173,Patrick Sheehan,101,0.451,206,93.0
173,174,174,John Daly,56,0.45299999999999996,106,48.0
174,175,175,Jeff Maggert,81,0.455,143,65.0
175,T176,T176,Ben Curtis,69,0.45799999999999996,155,71.0
176,T176,T176,Joe Durant,96,0.45799999999999996,155,71.0
177,T178,T178,Sergio Garcia,62,0.45899999999999996,85,39.0
178,T178,T178,Vance Veazey,66,0.45899999999999996,133,61.0
179,T180,T180,Steve Lowery,86,0.462,169,78.0
180,T180,T180,Kenneth Staton,59,0.462,145,67.0
181,182,182,J.L. Lewis,99,0.46299999999999997,205,95.0
182,183,183,Mike Heinen,89,0.46399999999999997,166,77.0
183,184,184,Jeff Klein,60,0.47600000000000003,145,69.0
184,185,185,José Coceres,62,0.48700000000000004,150,73.0
185,186,186,Harrison Frazar,88,0.495,184,91.0
186,187,187,Cameron Yancey,58,0.49700000000000005,155,77.0
187,188,188,Michael Clark II,54,0.5,98,49.0
188,189,189,Todd Barranger,78,0.512,166,85.0
189,190,190,Chris Smith,92,0.5660000000000001,152,86.0
