,Scrambling_20-30_yds_RTP_Score_RANK THIS WEEK,Scrambling_20-30_yds_RTP_Score_RANK LAST WEEK,Scrambling_20-30_yds_RTP_Score_PLAYER NAME,Scrambling_20-30_yds_RTP_Score_ROUNDS,Scrambling_20-30_yds_RTP_Score_AVG RTP,Scrambling_20-30_yds_RTP_Score_TOTAL HOLES,Scrambling_20-30_yds_RTP_Score_TOTAL RTP
147,T148,T148,Harrison Frazar,88,0.5920000000000001,49,29.0
148,T148,T148,Peter Jacobsen,75,0.5920000000000001,76,45.0
149,150,150,Mark Brooks,90,0.593,81,48.0
150,151,151,Paul Azinger,73,0.594,69,41.0
151,T152,T152,Spike McRoy,103,0.6,95,57.0
152,T152,T152,Heath Slocum,101,0.6,75,45.0
153,154,154,Chris DiMarco,98,0.603,68,41.0
154,155,155,Olin Browne,113,0.606,99,60.0
155,156,156,Pat Bates,111,0.609,87,53.0
156,T157,T157,Carlos Franco,99,0.612,67,41.0
157,T157,T157,Hank Kuehne,73,0.612,67,41.0
158,159,159,Aaron Baddeley,71,0.615,39,24.0
159,T160,T160,Greg Chalmers,98,0.621,95,59.0
160,T160,T160,Tom Lehman,87,0.621,58,36.0
161,162,162,Gene Sauers,87,0.622,74,46.0
162,163,163,Joe Durant,96,0.623,53,33.0
163,164,164,Jason Gore,83,0.627,75,47.0
164,165,165,Notah Begay III,92,0.634,93,59.0
165,166,166,Darron Stiles,93,0.636,66,42.0
166,167,167,Brian Bateman,70,0.638,58,37.0
167,168,168,Glen Hnatiuk,92,0.6409999999999999,78,50.0
168,169,169,John Maginnes,87,0.644,73,47.0
169,170,170,Mike Grob,83,0.6459999999999999,79,51.0
170,T171,T171,Adam Scott,52,0.6579999999999999,38,25.0
171,T171,T171,Mike Sposa,72,0.6579999999999999,73,48.0
172,173,173,Jeff Brehaut,110,0.659,91,60.0
173,174,174,Mike Heinen,89,0.662,71,47.0
174,T175,T175,Peter Lonard,96,0.667,66,44.0
175,T175,T175,Cameron Yancey,58,0.667,54,36.0
176,177,177,Kaname Yokoo,56,0.6729999999999999,52,35.0
177,178,178,Kenny Perry,98,0.674,46,31.0
178,179,179,David Sutherland,77,0.6779999999999999,59,40.0
179,180,180,J.P. Hayes,79,0.679,56,38.0
180,181,181,Chris Smith,92,0.693,75,52.0
181,182,182,Chad Campbell,105,0.698,63,44.0
182,183,183,Aaron Barber,94,0.701,77,54.0
183,184,184,Kenneth Staton,59,0.7020000000000001,47,33.0
184,185,185,Michael Clark II,54,0.7170000000000001,60,43.0
185,186,186,Steve Allan,53,0.72,50,36.0
186,187,187,Duffy Waldorf,90,0.732,56,41.0
187,188,188,Vance Veazey,66,0.737,76,56.0
188,189,189,Jeff Maggert,81,0.745,55,41.0
189,190,190,Thomas Levet,85,0.746,67,50.0
