,Proximity_to_Hole_from__10_yards_RANK THIS WEEK,Proximity_to_Hole_from__10_yards_RANK LAST WEEK,Proximity_to_Hole_from__10_yards_PLAYER NAME,Proximity_to_Hole_from__10_yards_ROUNDS,Proximity_to_Hole_from__10_yards_AVG DTP,Proximity_to_Hole_from__10_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from__10_yards_# OF SHOTS,Proximity_to_Hole_from__10_yards_SCRAMBLING RANK
116,T106,T106,Hank Kuehne,73,"4' 1""",512.9169999999999,126,171
117,T106,T106,Len Mattiace,94,"4' 1""",436.583,107,79
118,T106,T106,Brett Quigley,92,"4' 1""",505.917,123,19
119,T106,T106,Chris Riley,96,"4' 1""",668.75,163,2
120,T106,T106,Gene Sauers,87,"4' 1""",593.8330000000001,146,173
121,T106,T106,Mike Weir,80,"4' 1""",450.0,110,13
122,T106,T106,Jay Williamson,93,"4' 1""",740.9169999999999,183,17
123,T124,T124,Robert Allenby,87,"4' 2""",399.167,96,74
124,T124,T124,Cameron Beckman,86,"4' 2""",592.8330000000001,141,88
125,T124,T124,J.P. Hayes,79,"4' 2""",530.1669999999999,126,122
126,T124,T124,Brandt Jobe,77,"4' 2""",579.9169999999999,138,7
127,T124,T124,Anthony Painter,87,"4' 2""",637.0830000000001,154,135
128,T124,T124,Craig Perks,82,"4' 2""",506.167,121,123
129,T124,T124,John Riegger,55,"4' 2""",355.667,85,51
130,T124,T124,Jeff Sluman,106,"4' 2""",700.75,167,9
131,T124,T124,Duffy Waldorf,90,"4' 2""",540.0,130,125
132,T124,T124,Dean Wilson,82,"4' 2""",596.5,142,91
133,T124,T124,Cameron Yancey,58,"4' 2""",426.0,102,183
134,T135,T135,Steve Allan,53,"4' 3""",418.75,98,89
135,T135,T135,Billy Andrade,100,"4' 3""",677.75,160,54
136,T135,T135,Rich Beem,80,"4' 3""",437.25,103,177
137,T135,T135,Ben Curtis,69,"4' 3""",467.917,110,145
138,T135,T135,Robert Damron,96,"4' 3""",730.6669999999999,171,22
139,T135,T135,Sergio Garcia,62,"4' 3""",287.41700000000003,68,178
140,T135,T135,Tom Gillis,71,"4' 3""",554.0,131,153
141,T135,T135,Mike Heinen,89,"4' 3""",611.6669999999999,143,170
142,T135,T135,Glen Hnatiuk,92,"4' 3""",669.0,156,90
143,T135,T135,Kent Jones,74,"4' 3""",507.083,119,126
144,T135,T135,Spike McRoy,103,"4' 3""",642.5830000000001,152,130
145,T135,T135,Shaun Micheel,97,"4' 3""",576.9169999999999,137,120
146,T135,T135,Andy Miller,75,"4' 3""",514.8330000000001,121,158
147,T135,T135,John Senden,111,"4' 3""",657.8330000000001,155,69
148,T149,T149,Brian Bateman,70,"4' 4""",472.417,110,150
149,T149,T149,Glen Day,103,"4' 4""",684.5830000000001,159,56
150,T149,T149,Frank Lickliter II,94,"4' 4""",675.9169999999999,157,149
151,T149,T149,Nick Price,65,"4' 4""",416.167,96,18
152,T149,T149,Chris Smith,92,"4' 4""",591.9169999999999,136,190
153,T149,T149,Hal Sutton,81,"4' 4""",512.3330000000001,119,103
154,T155,T155,Briny Baird,113,"4' 5""",656.6669999999999,149,73
155,T155,T155,Craig Barlow,95,"4' 5""",672.25,153,128
156,T155,T155,Mathew Goggin,90,"4' 5""",550.0,124,164
157,T155,T155,Thomas Levet,85,"4' 5""",569.1669999999999,128,168
158,T155,T155,Steve Lowery,86,"4' 5""",540.25,122,141
159,T155,T155,Rod Pampling,87,"4' 5""",633.8330000000001,143,31
160,T155,T155,Brenden Pappas,105,"4' 5""",663.4169999999999,149,155
161,T155,T155,"Dave Stockton, Jr.",79,"4' 5""",426.833,96,179
162,T155,T155,Kirk Triplett,92,"4' 5""",455.75,103,14
163,T155,T155,Vance Veazey,66,"4' 5""",483.583,109,184
164,T165,T165,Chad Campbell,105,"4' 6""",654.4169999999999,145,162
165,T165,T165,Greg Chalmers,98,"4' 6""",733.5830000000001,164,154
166,T165,T165,Tim Clark,79,"4' 6""",525.9169999999999,117,105
167,T165,T165,Esteban Toledo,109,"4' 6""",767.25,169,77
168,T169,T169,Joe Durant,96,"4' 7""",650.3330000000001,143,165
169,T169,T169,Mike Grob,83,"4' 7""",468.25,103,182
170,T169,T169,Carl Pettersson,80,"4' 7""",619.75,136,133
171,T172,T172,Bob Burns,88,"4' 8""",578.1669999999999,124,124
172,T172,T172,Joel Edwards,60,"4' 8""",512.75,110,159
173,T172,T172,Skip Kendall,110,"4' 8""",862.75,184,27
174,T172,T172,J.L. Lewis,99,"4' 8""",715.6669999999999,154,163
175,T172,T172,Heath Slocum,101,"4' 8""",796.8330000000001,170,147
176,T172,T172,Scott Verplank,97,"4' 8""",755.9169999999999,163,45
177,178,178,Rory Sabbatini,95,"4' 9""",757.3330000000001,159,113
178,T179,T179,Paul Azinger,73,"4' 10""",551.25,114,145
179,T179,T179,José Coceres,62,"4' 10""",580.0,120,171
180,T179,T179,Ty Tryon,52,"4' 10""",427.167,88,184
181,T182,T182,Kenichi Kuboya,91,"4' 11""",748.5830000000001,153,148
182,T182,T182,Pat Perez,95,"4' 11""",694.0,141,106
183,T182,T182,Darron Stiles,93,"4' 11""",648.6669999999999,131,109
184,T185,T185,Jason Buha,61,"5' 0""",417.417,84,175
185,T185,T185,Todd Fischer,97,"5' 0""",833.1669999999999,167,97
186,T187,T187,Peter Lonard,96,"5' 2""",759.9169999999999,148,152
187,T187,T187,Kaname Yokoo,56,"5' 2""",499.667,96,188
188,189,189,Ian Leggatt,71,"5' 7""",588.5830000000001,106,166
189,190,190,Akio Sadakata,83,"5' 8""",658.1669999999999,116,157
