,Tenth_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_3_Scoring_Average_AVG,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
185,T186,T186,K.J. Choi,74,3.21,77,24
186,T186,T186,Rod Pampling,83,3.21,167,52
187,188,188,Justin Leonard,101,3.22,116,36
188,189,189,Brenden Pappas,66,3.23,200,62
189,190,190,Adam Scott,51,3.25,26,8
190,T191,T191,Stephen Ames,83,3.26,111,34
191,T191,T191,Dustin Johnson,92,3.26,290,89
192,193,193,David Toms,70,3.27,108,33
193,194,194,Charles Warren,79,3.28,197,60
194,195,195,Fred Couples,60,3.31,162,49
195,196,196,Joe Ogilvie,100,3.33,253,76
196,197,197,David Duval,51,3.36,84,25
