,First_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_3_Scoring_Average_AVG,First_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
109,T105,T105,Dustin Johnson,71.0,355,5
110,T105,T105,Matt Jones,71.0,497,7
111,T105,T105,Jim McGovern,71.0,213,3
112,T105,T105,David Toms,71.0,497,7
113,T105,T105,Jimmy Walker,71.0,142,2
114,T115,T115,Hunter Mahan,71.11,640,9
115,T115,T115,John Mallinger,71.11,640,9
116,T117,T117,Aaron Baddeley,71.17,427,6
117,T117,T117,Sean O'Hair,71.17,427,6
118,T119,T119,Craig Kanada,71.2,356,5
119,T119,T119,Heath Slocum,71.2,712,10
120,T121,T121,Davis Love III,71.25,285,4
121,T121,T121,Scott McCarron,71.25,285,4
122,T121,T121,Patrick Sheehan,71.25,570,8
123,124,124,John Merrick,71.27,1069,15
124,T125,T125,Geoff Ogilvy,71.29,499,7
125,T125,T125,Ryan Palmer,71.29,499,7
126,T125,T125,Brett Quigley,71.29,499,7
127,128,128,Michael Allen,71.3,713,10
128,T129,T129,Charley Hoffman,71.33,428,6
129,T129,T129,Peter Lonard,71.33,428,6
130,131,131,J.B. Holmes,71.38,571,8
131,132,132,Ernie Els,71.4,357,5
132,133,133,Frank Lickliter II,71.44,643,9
133,T134,T134,Paul Claxton,71.5,286,4
134,T134,T134,Harrison Frazar,71.5,286,4
135,T134,T134,Martin Laird,71.5,286,4
136,T134,T134,Joe Ogilvie,71.5,286,4
137,T134,T134,Ted Purdy,71.5,286,4
138,139,139,Robert Allenby,71.53,1073,15
139,T140,T140,Todd Hamilton,71.6,358,5
140,T140,T140,Tag Ridings,71.6,358,5
141,T142,T142,Stuart Appleby,71.67,860,12
142,T142,T142,David Lutterus,71.67,215,3
143,T142,T142,Carl Pettersson,71.67,860,12
144,145,145,Billy Mayfair,71.7,717,10
145,T146,T146,Retief Goosen,71.71,502,7
146,T146,T146,Parker McLachlin,71.71,502,7
147,T148,T148,John Rollins,71.78,646,9
148,T148,T148,Scott Verplank,71.78,646,9
149,150,150,Carlos Franco,71.8,359,5
150,151,151,Camilo Villegas,71.82,790,11
151,152,152,D.J. Trahan,71.88,575,8
152,153,153,Nicholas Thompson,71.89,647,9
153,T154,T154,Stephen Ames,72.0,576,8
154,T154,T154,Bart Bryant,72.0,504,7
155,T154,T154,Freddie Jacobson,72.0,504,7
156,T154,T154,Shigeki Maruyama,72.0,288,4
157,T154,T154,Adam Scott,72.0,288,4
158,T154,T154,Brandt Snedeker,72.0,648,9
159,160,160,Ryan Moore,72.17,433,6
160,161,161,Cliff Kresge,72.2,361,5
161,162,162,Dean Wilson,72.22,650,9
162,T163,T163,James Driscoll,72.25,289,4
163,T163,T163,Joe Durant,72.25,289,4
164,T163,T163,Richard Johnson,72.25,289,4
165,T166,T166,Bob Sowards,72.33,217,3
166,T166,T166,Boo Weekley,72.33,434,6
167,T168,T168,Jeff Overton,72.38,579,8
168,T168,T168,Ian Poulter,72.38,579,8
169,170,170,Y.E. Yang,72.4,362,5
170,171,171,Jay Williamson,72.43,507,7
171,T172,T172,Alejandro Cañizares,72.5,145,2
172,T172,T172,Lee Janzen,72.5,435,6
173,174,174,Nick Watney,72.57,508,7
174,175,175,Nick Flanagan,72.67,218,3
175,176,176,Eric Axley,72.7,727,10
176,177,177,Rod Pampling,72.71,509,7
177,178,178,Cameron Beckman,72.75,291,4
178,179,179,J.J. Henry,72.8,364,5
179,180,180,Fred Couples,72.83,437,6
180,181,181,Tom Lehman,73.0,219,3
181,182,182,Rocco Mediate,73.2,366,5
182,T183,T183,Todd Demsey,73.25,293,4
183,T183,T183,Mathias Grönberg,73.25,293,4
184,185,185,Andres Romero,73.33,440,6
185,186,186,Olin Browne,73.67,221,3
186,187,187,Jeff Gove,73.75,295,4
187,188,188,Kevin Stadler,73.83,443,6
188,T189,T189,Chad Collins,74.0,74,1
189,T189,T189,Jeff Maggert,74.0,444,6
190,T189,T189,Omar Uresti,74.0,148,2
191,192,192,David Duval,74.6,373,5
192,193,193,Steve Lowery,75.25,301,4
193,194,194,Stephen Leaney,78.0,78,1
