,Tenth_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_2_Scoring_Average_AVG,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
86,87,87,Kevin Stadler,70.78,637,9
87,88,88,Stephen Ames,70.8,708,10
88,89,89,Charley Hoffman,70.83,425,6
89,90,90,Bo Van Pelt,70.86,496,7
90,T91,T91,Lee Janzen,70.89,638,9
91,T91,T91,Omar Uresti,70.89,638,9
92,93,93,J.J. Henry,70.9,709,10
93,T94,T94,Glen Day,71.0,497,7
94,T94,T94,Steve Flesch,71.0,426,6
95,T94,T94,Paul Goydos,71.0,284,4
96,T94,T94,Cliff Kresge,71.0,284,4
97,T94,T94,Geoff Ogilvy,71.0,284,4
98,T94,T94,Rory Sabbatini,71.0,426,6
99,T94,T94,Vijay Singh,71.0,568,8
100,T94,T94,Scott Verplank,71.0,426,6
101,102,102,Patrick Sheehan,71.1,711,10
102,103,103,Brett Rumford,71.14,498,7
103,104,104,John Mallinger,71.17,427,6
104,105,105,Will MacKenzie,71.2,356,5
105,T106,T106,Ben Curtis,71.25,570,8
106,T106,T106,Greg Kraft,71.25,285,4
107,T106,T106,Chris Stroud,71.25,285,4
108,T109,T109,Freddie Jacobson,71.29,499,7
109,T109,T109,Tim Petrovic,71.29,499,7
110,T111,T111,Zach Johnson,71.33,642,9
111,T111,T111,Richard Johnson,71.33,428,6
112,T111,T111,Doug LaBelle II,71.33,214,3
113,T111,T111,Davis Love III,71.33,214,3
114,T111,T111,Tom Pernice Jr.,71.33,642,9
115,T111,T111,Scott Sterling,71.33,642,9
116,T111,T111,Charlie Wi,71.33,214,3
117,118,118,Dean Wilson,71.36,785,11
118,T119,T119,Justin Bolli,71.4,357,5
119,T119,T119,Richard Johnson,71.4,357,5
120,121,121,Bart Bryant,71.43,500,7
121,T122,T122,Lucas Glover,71.44,643,9
122,T122,T122,Tag Ridings,71.44,643,9
123,T124,T124,George McNeill,71.5,286,4
124,T124,T124,Rocco Mediate,71.5,286,4
125,T124,T124,Ian Poulter,71.5,143,2
126,127,127,Y.E. Yang,71.56,644,9
127,128,128,Mathew Goggin,71.67,430,6
128,T129,T129,Sean O'Hair,71.71,502,7
129,T129,T129,Rod Pampling,71.71,502,7
130,T129,T129,Kyle Thompson,71.71,502,7
131,132,132,Peter Lonard,71.73,789,11
132,T133,T133,Eric Axley,71.78,646,9
133,T133,T133,Scott McCarron,71.78,646,9
134,135,135,Chad Collins,71.8,359,5
135,T136,T136,Alex Cejka,71.88,575,8
136,T136,T136,Cody Freeman,71.88,575,8
137,T136,T136,Tom Scherrer,71.88,575,8
138,139,139,Nick Flanagan,71.89,647,9
139,140,140,Jason Gore,71.91,791,11
140,T141,T141,Ryan Armour,72.0,720,10
141,T141,T141,Todd Demsey,72.0,360,5
142,T141,T141,Nathan Green,72.0,504,7
143,T141,T141,J.P. Hayes,72.0,288,4
144,T141,T141,Ryuji Imada,72.0,288,4
145,T141,T141,David Lutterus,72.0,288,4
146,T141,T141,Kevin Na,72.0,288,4
147,T141,T141,Brandt Snedeker,72.0,432,6
148,T141,T141,Bob Sowards,72.0,432,6
149,150,150,Matt Jones,72.1,721,10
150,151,151,Tim Herron,72.17,433,6
151,T152,T152,Brad Elder,72.2,361,5
152,T152,T152,Steve Marino,72.2,361,5
153,T152,T152,Troy Matteson,72.2,722,10
154,155,155,Nick O'Hern,72.33,217,3
155,156,156,Tim Wilkinson,72.38,579,8
156,T157,T157,Ángel Cabrera,72.4,362,5
157,T157,T157,Brandt Jobe,72.4,362,5
158,T159,T159,Michael Allen,72.43,507,7
159,T159,T159,Tim Clark,72.43,507,7
160,161,161,Jeff Maggert,72.5,435,6
161,162,162,Robert Garrigus,72.57,508,7
162,T163,T163,Mark Calcavecchia,72.67,218,3
163,T163,T163,Fred Couples,72.67,218,3
164,T165,T165,Mathias Grönberg,72.75,582,8
165,T165,T165,Charles Warren,72.75,291,4
166,T167,T167,Woody Austin,72.8,364,5
167,T167,T167,Paul Claxton,72.8,364,5
168,T167,T167,Jeff Gove,72.8,364,5
169,170,170,Tommy Gainey,72.83,437,6
170,T171,T171,Jerry Kelly,72.86,510,7
171,T171,T171,Mike Weir,72.86,510,7
172,173,173,Nicholas Thompson,72.91,802,11
173,T174,T174,Tom Lehman,73.0,365,5
174,T174,T174,Brett Quigley,73.0,292,4
175,T174,T174,Chris Riley,73.0,146,2
176,177,177,Stewart Cink,73.2,366,5
177,T178,T178,Steve Lowery,73.25,293,4
178,T178,T178,Shigeki Maruyama,73.25,293,4
179,180,180,Olin Browne,73.33,440,6
180,T181,T181,Kenneth Ferrie,73.4,367,5
181,T181,T181,Stephen Leaney,73.4,367,5
182,183,183,Travis Perkins,73.5,294,4
183,184,184,Paul Casey,73.6,368,5
184,185,185,Jon Mills,73.63,589,8
185,186,186,Kent Jones,73.67,442,6
186,187,187,Billy Andrade,73.71,516,7
187,T188,T188,Chris DiMarco,73.75,295,4
188,T188,T188,Ken Duke,73.75,590,8
189,190,190,Ernie Els,73.8,369,5
190,191,191,Jin Park,73.89,665,9
191,192,192,David Duval,74.17,445,6
192,193,193,Rich Beem,74.33,223,3
193,194,194,Johnson Wagner,74.67,224,3
194,195,195,Dustin Johnson,75.0,225,3
195,196,196,Andres Romero,75.25,301,4
196,197,197,Jeff Quinney,76.0,76,1
