,First_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_1_Scoring_Average_AVG,First_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
62,T61,T61,Frank Lickliter II,70.67,636,9
63,T61,T61,Ted Purdy,70.67,636,9
64,65,65,Kevin Na,70.7,707,10
65,T66,T66,Steve Elkington,70.71,495,7
66,T66,T66,Scott Sterling,70.71,495,7
67,T68,T68,Paul Claxton,70.75,566,8
68,T68,T68,Lee Janzen,70.75,566,8
69,T68,T68,Omar Uresti,70.75,566,8
70,T71,T71,Ryan Moore,70.83,425,6
71,T71,T71,Sean O'Hair,70.83,425,6
72,73,73,Jeff Maggert,70.88,567,8
73,74,74,Jay Williamson,70.89,638,9
74,T75,T75,Joe Durant,71.0,497,7
75,T75,T75,Nick Flanagan,71.0,284,4
76,T75,T75,Harrison Frazar,71.0,568,8
77,T75,T75,John Huston,71.0,426,6
78,T75,T75,Doug LaBelle II,71.0,213,3
79,T75,T75,Peter Lonard,71.0,568,8
80,T75,T75,John Merrick,71.0,639,9
81,T75,T75,Carl Pettersson,71.0,781,11
82,T75,T75,Bob Tway,71.0,355,5
83,T75,T75,Mark Wilson,71.0,355,5
84,T85,T85,Robert Allenby,71.13,569,8
85,T85,T85,James Driscoll,71.13,569,8
86,T85,T85,Carlos Franco,71.13,569,8
87,T85,T85,Robert Garrigus,71.13,569,8
88,T85,T85,Charley Hoffman,71.13,569,8
89,T90,T90,Mathew Goggin,71.14,498,7
90,T90,T90,Retief Goosen,71.14,498,7
91,T90,T90,Johnson Wagner,71.14,498,7
92,93,93,Tom Pernice Jr.,71.17,427,6
93,T94,T94,Glen Day,71.2,356,5
94,T94,T94,Zach Johnson,71.2,356,5
95,T94,T94,Matt Jones,71.2,356,5
96,T94,T94,Justin Leonard,71.2,356,5
97,T98,T98,Greg Kraft,71.25,570,8
98,T98,T98,Shigeki Maruyama,71.25,285,4
99,T98,T98,David Toms,71.25,285,4
100,101,101,Jon Mills,71.27,784,11
101,102,102,Olin Browne,71.36,785,11
102,103,103,Ian Poulter,71.4,357,5
103,T104,T104,Fred Couples,71.57,501,7
104,T104,T104,Heath Slocum,71.57,501,7
105,T106,T106,Tommy Armour III,71.6,358,5
106,T106,T106,Aaron Baddeley,71.6,358,5
107,T106,T106,Trevor Immelman,71.6,358,5
108,109,109,Robert Gamez,71.63,573,8
109,110,110,Stewart Cink,71.67,215,3
110,T111,T111,Cliff Kresge,71.7,717,10
111,T111,T111,Michael Letzig,71.7,717,10
112,T111,T111,Boo Weekley,71.7,717,10
113,114,114,Charlie Wi,71.75,574,8
114,T115,T115,Steve Flesch,71.8,718,10
115,T115,T115,John Senden,71.8,718,10
116,117,117,Craig Kanada,71.83,431,6
117,T118,T118,Cameron Beckman,71.88,575,8
118,T118,T118,Marc Turnesa,71.88,575,8
119,120,120,Daniel Chopra,71.89,647,9
120,121,121,Brett Rumford,71.9,719,10
121,122,122,Dustin Johnson,71.92,863,12
122,T123,T123,Chad Campbell,72.0,720,10
123,T123,T123,Mark Hensby,72.0,504,7
124,T123,T123,Hunter Mahan,72.0,1008,14
125,T123,T123,Scott McCarron,72.0,288,4
126,T123,T123,D.J. Trahan,72.0,648,9
127,128,128,Nick Watney,72.11,649,9
128,129,129,Jim McGovern,72.13,577,8
129,T130,T130,Bob Estes,72.14,505,7
130,T130,T130,Padraig Harrington,72.14,505,7
131,T130,T130,Bob Sowards,72.14,505,7
132,T133,T133,Ben Curtis,72.17,433,6
133,T133,T133,Chris DiMarco,72.17,433,6
134,T133,T133,J.B. Holmes,72.17,433,6
135,136,136,Rich Beem,72.22,650,9
136,T137,T137,Stuart Appleby,72.25,289,4
137,T137,T137,Jeff Gove,72.25,289,4
138,139,139,Mathias Grönberg,72.27,795,11
139,T140,T140,Ryuji Imada,72.29,506,7
140,T140,T140,Richard Johnson,72.29,506,7
141,T140,T140,Nick O'Hern,72.29,506,7
142,T143,T143,Geoff Ogilvy,72.33,434,6
143,T143,T143,Andres Romero,72.33,434,6
144,145,145,Jin Park,72.38,579,8
145,T146,T146,Stephen Ames,72.4,362,5
146,T146,T146,David Lutterus,72.4,362,5
147,148,148,Brandt Jobe,72.43,507,7
148,T149,T149,Ryan Armour,72.5,580,8
149,T149,T149,Ernie Els,72.5,290,4
150,T149,T149,Freddie Jacobson,72.5,290,4
151,T149,T149,Vijay Singh,72.5,435,6
152,153,153,Jesper Parnevik,72.56,653,9
153,154,154,Paul Casey,72.6,363,5
154,T155,T155,Brad Elder,72.67,218,3
155,T155,T155,Steve Lowery,72.67,654,9
156,T155,T155,Rod Pampling,72.67,436,6
157,158,158,Tim Petrovic,72.73,800,11
158,159,159,Tom Scherrer,72.75,291,4
159,160,160,Tim Clark,72.8,728,10
160,161,161,Charles Howell III,72.86,510,7
161,162,162,Davis Love III,72.88,583,8
162,T163,T163,Cody Freeman,73.0,292,4
163,T163,T163,Jeff Quinney,73.0,584,8
164,T163,T163,Mike Weir,73.0,438,6
165,166,166,Kevin Stadler,73.11,658,9
166,T167,T167,Joe Ogilvie,73.2,732,10
167,T167,T167,Tag Ridings,73.2,366,5
168,T167,T167,Scott Verplank,73.2,366,5
169,170,170,Ron Whittaker,73.25,586,8
170,171,171,Justin Bolli,73.29,513,7
171,172,172,Alex Cejka,73.33,220,3
172,173,173,Jerry Kelly,73.36,807,11
173,174,174,Steve Allan,73.4,367,5
174,T175,T175,Jim Furyk,73.5,147,2
175,T175,T175,Matt Kuchar,73.5,441,6
176,T175,T175,Stephen Leaney,73.5,147,2
177,T175,T175,Vaughn Taylor,73.5,735,10
178,179,179,Chris Stroud,73.57,515,7
179,180,180,Jason Allred,73.6,368,5
180,181,181,Pat Perez,73.63,589,8
181,T182,T182,Will MacKenzie,73.67,221,3
182,T182,T182,Phil Mickelson,73.67,221,3
183,184,184,Todd Hamilton,73.7,737,10
184,185,185,Paul Goydos,73.8,369,5
185,186,186,Nathan Green,73.86,517,7
186,T187,T187,Jason Day,74.0,444,6
187,T187,T187,Lucas Glover,74.0,296,4
188,T187,T187,Ryan Palmer,74.0,370,5
189,190,190,J.P. Hayes,74.17,445,6
190,191,191,Kent Jones,74.4,372,5
191,192,192,Marco Dawson,74.5,298,4
192,193,193,Jimmy Walker,74.71,523,7
193,194,194,Travis Perkins,75.13,601,8
194,T195,T195,David Duval,75.2,376,5
195,T195,T195,Tommy Gainey,75.2,376,5
196,197,197,Todd Demsey,77.0,77,1
