,First_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_3_Scoring_Average_AVG,First_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
177,T176,T176,John Rollins,72.6,363,5
178,179,179,Brad Adamonis,72.67,218,3
179,180,180,Brenden Pappas,72.75,291,4
180,181,181,Todd Hamilton,72.86,510,7
181,T182,T182,Trevor Immelman,73.0,292,4
182,T182,T182,Shigeki Maruyama,73.0,146,2
183,T182,T182,Brett Rumford,73.0,292,4
184,185,185,Justin Bolli,73.17,439,6
185,186,186,Ian Poulter,73.33,220,3
186,187,187,Richard Johnson,73.4,367,5
187,188,188,John Mallinger,73.5,588,8
188,189,189,Kyle Thompson,73.67,221,3
189,190,190,Mark Calcavecchia,73.8,369,5
190,191,191,J.P. Hayes,74.0,74,1
191,192,192,Johnson Wagner,74.33,446,6
192,193,193,Brad Elder,74.4,372,5
193,194,194,Ron Whittaker,74.5,149,2
194,195,195,Alex Cejka,74.75,299,4
195,196,196,Travis Perkins,75.0,75,1
196,197,197,Tommy Armour III,78.0,156,2
