,First_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_4_Scoring_Average_AVG,First_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
145,T146,T146,Daniel Chopra,72.25,578,8
146,T146,T146,Kevin Stadler,72.25,289,4
147,T148,T148,Stewart Cink,72.33,651,9
148,T148,T148,Mathias Grönberg,72.33,217,3
149,T148,T148,John Huston,72.33,434,6
150,T148,T148,Charles Warren,72.33,434,6
151,152,152,Brett Quigley,72.38,579,8
152,T153,T153,Tom Lehman,72.5,435,6
153,T153,T153,Jin Park,72.5,145,2
154,T153,T153,Ted Purdy,72.5,145,2
155,T153,T153,Jeff Quinney,72.5,580,8
156,T153,T153,Brandt Snedeker,72.5,580,8
157,158,158,Ben Curtis,72.55,798,11
158,159,159,Bill Haas,72.56,653,9
159,T160,T160,Gavin Coles,72.6,363,5
160,T160,T160,Nathan Green,72.6,363,5
161,T160,T160,Ian Poulter,72.6,363,5
162,T163,T163,Ryan Armour,72.67,218,3
163,T163,T163,Jason Day,72.67,436,6
164,T163,T163,Davis Love III,72.67,654,9
165,T166,T166,Michael Allen,72.75,291,4
166,T166,T166,Todd Hamilton,72.75,582,8
167,168,168,Brian Davis,72.78,655,9
168,169,169,John Rollins,72.8,364,5
169,170,170,Rocco Mediate,72.86,510,7
170,171,171,Chez Reavie,72.88,583,8
171,172,172,Jeff Overton,72.9,729,10
172,T173,T173,Steve Flesch,73.0,511,7
173,T173,T173,Doug LaBelle II,73.0,292,4
174,T173,T173,Shigeki Maruyama,73.0,146,2
175,T173,T173,Brenden Pappas,73.0,219,3
176,T173,T173,Tag Ridings,73.0,292,4
177,T173,T173,Boo Weekley,73.0,511,7
178,179,179,Bo Van Pelt,73.14,512,7
179,180,180,Trevor Immelman,73.17,439,6
180,T181,T181,Jonathan Byrd,73.25,586,8
181,T181,T181,Johnson Wagner,73.25,293,4
182,183,183,Jay Williamson,73.29,513,7
183,184,184,Jesper Parnevik,73.5,588,8
184,185,185,Adam Scott,73.67,442,6
185,186,186,Alejandro Cañizares,74.0,74,1
186,187,187,J.B. Holmes,74.11,667,9
187,188,188,Nick Flanagan,74.67,224,3
188,189,189,Richard Johnson,75.0,75,1
189,190,190,Kenneth Ferrie,75.33,226,3
190,T191,T191,Robert Gamez,76.5,153,2
191,T191,T191,Jim McGovern,76.5,153,2
192,T191,T191,Kyle Thompson,76.5,153,2
193,194,194,Paul Claxton,78.0,78,1
