,Early_Round_4_Scoring_Average_RANK THIS WEEK,Early_Round_4_Scoring_Average_RANK LAST WEEK,Early_Round_4_Scoring_Average_PLAYER NAME,Early_Round_4_Scoring_Average_AVG,Early_Round_4_Scoring_Average_TOTAL STROKES,Early_Round_4_Scoring_Average_TOTAL ROUNDS
144,145,145,Paul Casey,71.83,431,6
145,146,146,Jeff Overton,71.86,503,7
146,T147,T147,Marco Dawson,71.88,575,8
147,T147,T147,Chris DiMarco,71.88,575,8
148,T147,T147,Paul Goydos,71.88,575,8
149,T150,T150,Nick Flanagan,72.0,720,10
150,T150,T150,Jim Furyk,72.0,288,4
151,T150,T150,Mark Hensby,72.0,288,4
152,T150,T150,Kevin Stadler,72.0,576,8
153,154,154,Tag Ridings,72.1,721,10
154,T155,T155,Lee Janzen,72.11,649,9
155,T155,T155,Y.E. Yang,72.11,649,9
156,T157,T157,Daniel Chopra,72.14,505,7
157,T157,T157,Scott Verplank,72.14,505,7
158,T159,T159,Woody Austin,72.17,866,12
159,T159,T159,Sean O'Hair,72.17,433,6
160,T161,T161,Olin Browne,72.33,651,9
161,T161,T161,Fred Couples,72.33,434,6
162,T161,T161,Jim McGovern,72.33,434,6
163,T161,T161,John Merrick,72.33,434,6
164,165,165,Billy Mayfair,72.36,796,11
165,166,166,Troy Matteson,72.38,579,8
166,167,167,Parker McLachlin,72.45,797,11
167,168,168,Shigeki Maruyama,72.5,290,4
168,169,169,Jimmy Walker,72.57,508,7
169,170,170,Chez Reavie,72.63,581,8
170,T171,T171,Dustin Johnson,72.67,654,9
171,T171,T171,Matt Jones,72.67,872,12
172,T171,T171,Kyle Thompson,72.67,218,3
173,T171,T171,Jay Williamson,72.67,654,9
174,175,175,Rory Sabbatini,72.73,800,11
175,176,176,Todd Hamilton,72.75,582,8
176,T177,T177,Matt Kuchar,72.78,655,9
177,T177,T177,Rocco Mediate,72.78,655,9
178,179,179,Ryan Moore,72.8,364,5
179,180,180,Frank Lickliter II,72.83,1311,18
180,181,181,Patrick Sheehan,72.86,1020,14
181,182,182,John Riegger,72.88,583,8
182,T183,T183,Rich Beem,73.0,730,10
183,T183,T183,Cliff Kresge,73.0,511,7
184,T183,T183,Travis Perkins,73.0,219,3
185,T186,T186,Kenneth Ferrie,73.17,439,6
186,T186,T186,Stephen Leaney,73.17,439,6
187,188,188,David Duval,73.2,366,5
188,189,189,Billy Andrade,73.43,514,7
189,190,190,Jin Park,73.44,661,9
190,191,191,Greg Kraft,73.5,147,2
191,T192,T192,Justin Bolli,74.0,518,7
192,T192,T192,Ángel Cabrera,74.0,370,5
193,T192,T192,Tom Lehman,74.0,148,2
194,195,195,Will MacKenzie,74.25,297,4
195,196,196,Tommy Armour III,74.75,299,4
196,197,197,Dudley Hart,75.33,226,3
