,Front_9_Round_4_Scoring_Average_RANK THIS WEEK,Front_9_Round_4_Scoring_Average_RANK LAST WEEK,Front_9_Round_4_Scoring_Average_PLAYER NAME,Front_9_Round_4_Scoring_Average_AVG,Front_9_Round_4_Scoring_Average_TOTAL STROKES,Front_9_Round_4_Scoring_Average_TOTAL ROUNDS
147,148,148,Vaughn Taylor,35.89,646,18
148,T149,T149,Mark Calcavecchia,35.91,395,11
149,T149,T149,Ian Poulter,35.91,395,11
150,151,151,Trevor Immelman,35.92,467,13
151,T152,T152,Matt Jones,35.93,539,15
152,T152,T152,Brett Quigley,35.93,539,15
153,T154,T154,Jeff Quinney,35.94,575,16
154,T154,T154,Rory Sabbatini,35.94,575,16
155,T156,T156,Stuart Appleby,36.0,720,20
156,T156,T156,Gavin Coles,36.0,396,11
157,T156,T156,Ryan Moore,36.0,396,11
158,T156,T156,Geoff Ogilvy,36.0,468,13
159,T156,T156,Tom Scherrer,36.0,252,7
160,161,161,Troy Matteson,36.06,613,17
161,162,162,Robert Gamez,36.08,433,12
162,163,163,Olin Browne,36.09,397,11
163,164,164,Will MacKenzie,36.1,361,10
164,T165,T165,Stephen Leaney,36.11,325,9
165,T165,T165,Charles Warren,36.11,325,9
166,167,167,Daniel Chopra,36.13,542,15
167,168,168,Todd Demsey,36.14,506,14
168,169,169,Chez Reavie,36.15,723,20
169,170,170,Retief Goosen,36.17,434,12
170,T171,T171,Dudley Hart,36.2,543,15
171,T171,T171,John Huston,36.2,362,10
172,T171,T171,Greg Kraft,36.2,362,10
173,174,174,Ángel Cabrera,36.22,326,9
174,175,175,Nick Watney,36.24,761,21
175,176,176,Bob Sowards,36.25,290,8
176,T177,T177,Nick Flanagan,36.27,544,15
177,T177,T177,Jason Gore,36.27,544,15
178,179,179,Rich Beem,36.31,581,16
179,180,180,Tommy Gainey,36.33,218,6
180,181,181,J.B. Holmes,36.41,619,17
181,182,182,Jim McGovern,36.42,437,12
182,T183,T183,Cody Freeman,36.5,219,6
183,T183,T183,Cliff Kresge,36.5,511,14
184,T183,T183,Tom Lehman,36.5,292,8
185,186,186,Rocco Mediate,36.53,621,17
186,187,187,Jimmy Walker,36.55,402,11
187,188,188,Jin Park,36.58,439,12
188,189,189,Justin Bolli,36.62,476,13
189,190,190,Billy Andrade,36.64,403,11
190,191,191,Travis Perkins,36.75,147,4
191,192,192,Marco Dawson,36.83,442,12
192,193,193,Kenneth Ferrie,36.9,369,10
193,194,194,Jesper Parnevik,36.93,554,15
194,195,195,Jay Williamson,36.94,591,16
195,196,196,Shigeki Maruyama,37.38,299,8
196,197,197,Kyle Thompson,37.63,301,8
