,Par_5_Eagle_Leaders_RANK THIS WEEK,Par_5_Eagle_Leaders_RANK LAST WEEK,Par_5_Eagle_Leaders_PLAYER NAME,Par_5_Eagle_Leaders_ROUNDS,Par_5_Eagle_Leaders_TOTAL,Par_5_Eagle_Leaders_TOTAL PAR 5 HOLES,Par_5_Eagle_Leaders_TOTAL HOLE OUTS
99,T90,T90,J.J. Henry,108,4,334,2.0
100,T90,T90,Tim Herron,97,4,282,1.0
101,T90,T90,Zach Johnson,85,4,262,2.0
102,T90,T90,Justin Leonard,101,4,282,1.0
103,T90,T90,Jim McGovern,75,4,224,1.0
104,T90,T90,Jeff Overton,103,4,335,
105,T90,T90,Jeff Quinney,87,4,280,1.0
106,T90,T90,Chez Reavie,102,4,305,1.0
107,T90,T90,Rory Sabbatini,77,4,226,
108,T90,T90,Bob Tway,70,4,221,1.0
109,T90,T90,Boo Weekley,86,4,259,
110,T90,T90,Ron Whittaker,54,4,173,1.0
111,T90,T90,Jay Williamson,96,4,300,1.0
112,T90,T90,Mark Wilson,107,4,327,
113,T114,T114,Stephen Ames,83,3,244,2.0
114,T114,T114,Billy Andrade,71,3,224,2.0
115,T114,T114,Stuart Appleby,87,3,248,1.0
116,T114,T114,Bart Bryant,81,3,237,2.0
117,T114,T114,Ángel Cabrera,55,3,154,1.0
118,T114,T114,Tim Clark,90,3,251,
119,T114,T114,Ben Crane,86,3,263,
120,T114,T114,Ben Curtis,80,3,234,
121,T114,T114,Marco Dawson,64,3,211,2.0
122,T114,T114,James Driscoll,85,3,281,1.0
123,T114,T114,David Duval,51,3,176,1.0
124,T114,T114,Kenneth Ferrie,72,3,243,
125,T114,T114,Robert Gamez,79,3,248,
126,T114,T114,Sergio Garcia,72,3,192,1.0
127,T114,T114,Nathan Green,95,3,307,
128,T114,T114,Todd Hamilton,92,3,297,1.0
129,T114,T114,Freddie Jacobson,78,3,229,1.0
130,T114,T114,Brandt Jobe,52,3,160,
131,T114,T114,Cliff Kresge,84,3,255,2.0
132,T114,T114,Tom Lehman,51,3,157,
133,T114,T114,Peter Lonard,92,3,273,
134,T114,T114,Jeff Maggert,86,3,276,
135,T114,T114,Ryan Moore,72,3,237,
136,T114,T114,Joe Ogilvie,100,3,314,
137,T114,T114,Geoff Ogilvy,65,3,198,1.0
138,T114,T114,Ryan Palmer,69,3,215,1.0
139,T114,T114,Jin Park,85,3,284,
140,T114,T114,Ted Purdy,68,3,219,3.0
141,T114,T114,Andres Romero,69,3,197,2.0
142,T114,T114,Tom Scherrer,56,3,194,
143,T114,T114,David Toms,70,3,196,1.0
144,T114,T114,Dean Wilson,109,3,335,1.0
145,T146,T146,Shane Bertsch,96,2,300,1.0
146,T146,T146,Paul Casey,55,2,158,
147,T146,T146,Gavin Coles,54,2,172,1.0
148,T146,T146,Ernie Els,51,2,140,1.0
149,T146,T146,Brian Gay,102,2,298,1.0
150,T146,T146,Jeff Gove,50,2,154,
151,T146,T146,Paul Goydos,78,2,240,
152,T146,T146,Padraig Harrington,52,2,149,
153,T146,T146,Dudley Hart,74,2,227,
154,T146,T146,John Huston,56,2,189,
155,T146,T146,Trevor Immelman,70,2,192,1.0
156,T146,T146,Richard Johnson,60,2,170,
157,T146,T146,Kent Jones,68,2,224,
158,T146,T146,Craig Kanada,65,2,199,
159,T146,T146,Greg Kraft,63,2,205,
160,T146,T146,Kenny Perry,97,2,288,1.0
161,T146,T146,Tim Petrovic,97,2,314,1.0
162,T146,T146,Chris Riley,51,2,167,1.0
163,T146,T146,Kyle Thompson,70,2,230,
164,T146,T146,Marc Turnesa,87,2,280,
165,T146,T146,Omar Uresti,74,2,244,
166,T146,T146,Scott Verplank,82,2,237,1.0
167,T146,T146,Johnson Wagner,83,2,266,
168,T169,T169,Jason Allred,63,1,200,1.0
169,T169,T169,Tommy Armour III,77,1,232,
170,T169,T169,Alex Cejka,75,1,236,
171,T169,T169,Paul Claxton,63,1,207,
172,T169,T169,Glen Day,64,1,189,
173,T169,T169,Ken Duke,116,1,362,
174,T169,T169,Steve Elkington,84,1,271,
175,T169,T169,Harrison Frazar,73,1,233,1.0
176,T169,T169,Cody Freeman,66,1,215,
177,T169,T169,J.P. Hayes,67,1,209,
178,T169,T169,Ryuji Imada,80,1,260,1.0
179,T169,T169,Lee Janzen,89,1,300,
180,T169,T169,Jerry Kelly,89,1,266,
181,T169,T169,Doug LaBelle II,65,1,189,
182,T169,T169,David Lutterus,59,1,181,
183,T169,T169,John Mallinger,95,1,282,
184,T169,T169,Shigeki Maruyama,50,1,157,1.0
185,T169,T169,Jesper Parnevik,88,1,273,
186,T169,T169,Corey Pavin,69,1,199,
187,T169,T169,Travis Perkins,53,1,179,
188,T169,T169,Ian Poulter,51,1,143,
189,T169,T169,Brett Rumford,72,1,230,
