,Sub-Par_Rounds_RANK THIS WEEK,Sub-Par_Rounds_RANK LAST WEEK,Sub-Par_Rounds_PLAYER NAME,Sub-Par_Rounds_EVENTS
125,T124,T124,Chad Collins,24
126,T124,T124,Jerry Kelly,31
127,T124,T124,Davis Love III,23
128,T124,T124,Jeff Maggert,28
129,T124,T124,Corey Pavin,20
130,T131,T131,Ryan Armour,32
131,T131,T131,Glen Day,19
132,T131,T131,Paul Goydos,25
133,T131,T131,Mark Hensby,26
134,T131,T131,Kent Jones,23
135,T131,T131,Craig Kanada,23
136,T131,T131,Jim McGovern,26
137,T131,T131,Jin Park,30
138,T131,T131,Steve Stricker,22
139,T131,T131,Omar Uresti,24
140,T141,T141,Billy Andrade,24
141,T141,T141,Marco Dawson,21
142,T141,T141,Brad Elder,23
143,T141,T141,John Huston,18
144,T141,T141,Brenden Pappas,24
145,T141,T141,Jimmy Walker,24
146,T147,T147,Steve Allan,21
147,T147,T147,Robert Gamez,26
148,T149,T149,Jason Allred,23
149,T149,T149,Alex Cejka,25
150,T149,T149,Fred Couples,18
151,T149,T149,Geoff Ogilvy,20
152,T149,T149,David Toms,20
153,T154,T154,Gavin Coles,16
154,T154,T154,Chris DiMarco,29
155,T154,T154,Kenneth Ferrie,25
156,T154,T154,Harrison Frazar,23
157,T154,T154,Freddie Jacobson,24
158,T154,T154,Richard Johnson,29
159,T154,T154,Greg Kraft,21
160,T154,T154,Ryan Moore,24
161,T154,T154,Tom Scherrer,20
162,T163,T163,Mark Calcavecchia,25
163,T163,T163,Padraig Harrington,15
164,T163,T163,Ted Purdy,25
165,T163,T163,Kyle Thompson,26
166,T167,T167,Olin Browne,27
167,T167,T167,Doug LaBelle II,22
168,T167,T167,Johnson Wagner,26
169,T170,T170,Paul Claxton,23
170,T170,T170,Jason Dufner,16
171,T170,T170,Retief Goosen,18
172,T170,T170,Scott McCarron,22
173,T170,T170,Adam Scott,15
174,T170,T170,Bob Sowards,22
175,176,176,Andrew Buckle,15
176,T177,T177,Will MacKenzie,21
177,T177,T177,Chris Riley,17
178,T177,T177,Brett Rumford,26
179,T180,T180,Mark Brooks,17
180,T180,T180,Alejandro Cañizares,16
181,T180,T180,Larry Mize,16
182,T183,T183,Ángel Cabrera,17
183,T183,T183,Paul Casey,16
184,T183,T183,Tommy Gainey,24
185,T183,T183,Trevor Immelman,22
186,T183,T183,Ron Whittaker,22
187,T188,T188,Fred Funk,14
188,T188,T188,J.P. Hayes,26
189,T188,T188,Bob Heintz,17
190,T188,T188,Andres Romero,20
191,T192,T192,Brian Bateman,18
192,T192,T192,Tom Byrum,12
193,T192,T192,Ernie Els,16
194,T192,T192,Shigeki Maruyama,18
195,T196,T196,Jason Bohn,15
196,T196,T196,Michael Bradley,14
197,T196,T196,Cody Freeman,26
198,T196,T196,Richard Johnson,21
199,T196,T196,David Lutterus,23
200,T196,T196,Garrett Willis,11
201,T202,T202,Jeff Gove,18
202,T202,T202,Brandt Jobe,19
203,T202,T202,Stephen Leaney,17
204,T202,T202,Tom Lehman,17
205,T202,T202,Ian Poulter,15
206,T202,T202,Justin Rose,15
207,T202,T202,Roland Thatcher,15
208,T209,T209,José Coceres,13
209,T209,T209,Dan Forsman,11
210,T209,T209,Shaun Micheel,16
211,T212,T212,Craig Barlow,15
212,T212,T212,Luke Donald,11
213,T212,T212,Dicky Pride,14
214,T212,T212,Paul Stankowski,13
215,T212,T212,Tiger Woods,6
216,217,217,Neal Lancaster,9
217,T218,T218,John Daly,17
218,T218,T218,David Duval,20
219,T218,T218,Robert Karlsson,8
220,T218,T218,Arron Oberholser,10
221,T222,T222,Travis Perkins,23
222,T222,T222,Michael Sim,7
223,T224,T224,Robert Damron,8
224,T224,T224,Kirk Triplett,9
225,T224,T224,Lee Westwood,10
226,T224,T224,Brett Wetterich,11
227,T228,T228,Notah Begay III,9
228,T228,T228,Miguel Angel Jiménez,8
229,T230,T230,Nick Dougherty,8
230,T230,T230,Brent Geiberger,12
231,T230,T230,Jonathan Kaye,8
232,T230,T230,Len Mattiace,11
233,T230,T230,Bob May,4
234,T230,T230,Jeev Milkha Singh,5
235,T236,T236,Niclas Fasth,10
236,T236,T236,Anders Hansen,6
237,T236,T236,Henrik Stenson,9
238,T236,T236,Richard Sterne,8
239,T240,T240,Daisuke Maruyama,4
240,T240,T240,Alvaro Quiros,2
241,T240,T240,Esteban Toledo,3
242,T243,T243,Ian Leggatt,5
243,T243,T243,J.L. Lewis,16
244,T243,T243,WC Liang,6
245,T243,T243,John Morse,7
246,T243,T243,Webb Simpson,6
247,T243,T243,Chip Sullivan,6
248,T243,T243,Michael Thompson,4
249,T243,T243,Casey Wittenberg,4
250,T251,T251,Paul Azinger,9
251,T251,T251,Guy Boros,6
252,T251,T251,"Jim Gallagher, Jr.",7
253,T251,T251,Richard Green,9
254,T251,T251,Soren Hansen,9
255,T251,T251,Brendan Jones,5
256,T251,T251,Søren Kjeldsen,3
257,T251,T251,Danny Lee,2
258,T251,T251,Pablo Martin Benavides,3
259,T251,T251,Graeme McDowell,4
260,T251,T251,Spike McRoy,4
261,T251,T251,Mark O'Meara,5
262,T251,T251,José María Olazábal,4
263,T251,T251,Deane Pappas,3
264,T251,T251,D.A. Points,3
265,T251,T251,Chris Smith,5
266,T251,T251,Graeme Storm,3
267,T251,T251,Jhonattan Vegas,1
268,T251,T251,Grant Waite,8
269,T270,T270,Jay Delsing,8
270,T270,T270,Ross Fisher,6
271,T270,T270,Tom Gillis,3
272,T270,T270,Rob Grube,1
273,T270,T270,Grégory Havret,2
274,T270,T270,Martin Kaymer,8
275,T270,T270,Skip Kendall,6
276,T270,T270,Chris Kirk,3
277,T270,T270,Jamie Lovemark,5
278,T270,T270,Andrew McLardy,2
279,T270,T270,Yusaku Miyazato,1
280,T270,T270,Stephen Poole,1
281,T270,T270,Mike Ruiz,1
282,T270,T270,Joey Sindelar,5
283,T270,T270,Toru Taniguchi,7
284,T270,T270,Diego Vanegas,1
285,T270,T270,Duffy Waldorf,4
286,T287,T287,Ronnie Black,2
287,T287,T287,Ryan Blaum,1
288,T287,T287,Casey Bourque,1
289,T287,T287,Mark Brown,3
290,T287,T287,Bob Burns,7
291,T287,T287,Darren Clarke,2
292,T287,T287,Erik Compton,1
293,T287,T287,Kris Cox,8
294,T287,T287,Stuart Deane,2
295,T287,T287,Chip Deason,1
296,T287,T287,Bryan DeCorso,1
297,T287,T287,Bubba Dickerson,1
298,T287,T287,John Douma,1
299,T287,T287,Rick Fehr,1
300,T287,T287,Richard Finch,2
301,T287,T287,Robert Floyd,3
302,T287,T287,Rickie Fowler,2
303,T287,T287,Philip Francis,1
304,T287,T287,Anton Haig,2
305,T287,T287,David Hearn,2
306,T287,T287,Gabriel Hjertstedt,4
307,T287,T287,Spencer Levin,1
308,T287,T287,Andrew Magee,3
309,T287,T287,Jonathan Moore,2
310,T287,T287,Chapchai Nirat,1
311,T287,T287,Greg Norman,4
312,T287,T287,Dennis Paulson,1
313,T287,T287,Nick Price,1
314,T287,T287,Jeff Sluman,2
315,T287,T287,Phil Tataurangi,6
316,T287,T287,Nick Taylor,2
317,T287,T287,Peter Tomasulo,2
318,T287,T287,Jon Turcott,2
319,T287,T287,Drew Weaver,4
320,T287,T287,Oliver Wilson,4
321,T322,T322,Thomas Aiken,1
322,T322,T322,Fulton Allem,1
323,T322,T322,Alex Aragon,2
324,T322,T322,Adam Bland,1
325,T322,T322,Michael Campbell,6
326,T322,T322,Brandel Chamblee,1
327,T322,T322,SSP Chawrasia,1
328,T322,T322,Bobby Clampett,1
329,T322,T322,Trevor Dodds,2
330,T322,T322,Scott Dunlap,1
331,T322,T322,Reid Edstrom,1
332,T322,T322,Josh Esler,1
333,T322,T322,Brad Faxon,3
334,T322,T322,Tony Finau,1
335,T322,T322,Benjamin Fox,1
336,T322,T322,David Frost,3
337,T322,T322,Keiichiro Fukabori,1
338,T322,T322,Hunter Haas,1
339,T322,T322,Peter Hanson,4
340,T322,T322,Matt Harmon,1
341,T322,T322,Mike Heinen,7
342,T322,T322,Justin Hicks,1
343,T322,T322,Scott Hoch,1
344,T322,T322,Hidemasa Hoshino,1
345,T322,T322,David Howell,3
346,T322,T322,Daniel Im,1
347,T322,T322,Pete Jordan,1
348,T322,T322,Peter Karmis,1
349,T322,T322,James Kingston,5
350,T322,T322,Patton Kizzire,1
351,T322,T322,Colt Knost,5
352,T322,T322,Derek Lamely,1
353,T322,T322,Bernhard Langer,2
354,T322,T322,Rick Leibovich,3
355,T322,T322,Luke List,2
356,T322,T322,Prayad Marksaeng,4
357,T322,T322,Dick Mast,1
358,T322,T322,Abs Mawjii,1
359,T322,T322,Paul McGinley,1
360,T322,T322,Kelly Mitchum,1
361,T322,T322,Kiyoshi Miyazato,1
362,T322,T322,Colin Montgomerie,7
363,T322,T322,Wilfredo Morales,1
364,T322,T322,Trevor Murphy,1
365,T322,T322,David Ogrin,1
366,T322,T322,Louis Oosthuizen,3
367,T322,T322,Greg Owen,1
368,T322,T322,Andrew Parr,2
369,T322,T322,David Peoples,2
370,T322,T322,Rod Perry,1
371,T322,T322,Fran Quinn,1
372,T322,T322,Rob Rashell,1
373,T322,T322,Dustin Risdon,1
374,T322,T322,Jake Roos,2
375,T322,T322,Marco Ruiz,1
376,T322,T322,Curt Sanders,3
377,T322,T322,Ted Schulz,1
378,T322,T322,Thomas Sherreard,1
379,T322,T322,Adam Short,1
380,T322,T322,Bruce Smith,1
381,T322,T322,Mike Standly,1
382,T322,T322,Scott Strange,3
383,T322,T322,Miguel Suarez,1
384,T322,T322,Mitsuhiro Tateyama,1
385,T322,T322,Paul Trittler,1
386,T322,T322,Vance Veazey,1
387,T322,T322,Steve Webster,3
388,T322,T322,Erik Wolf,1
389,T322,T322,Dan Woltman,1
390,T322,T322,Ian Woosnam,1
