,Tenth_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_5_Scoring_Average_AVG,Tenth_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
86,T87,T87,Matt Kuchar,88,4.68,323,69
87,T87,T87,Rod Pampling,83,4.68,309,66
88,T87,T87,John Riegger,73,4.68,187,40
89,T87,T87,Tom Scherrer,56,4.68,290,62
90,T91,T91,Justin Bolli,87,4.69,291,62
91,T91,T91,Fred Couples,60,4.69,150,32
92,T91,T91,Brett Rumford,72,4.69,244,52
93,T91,T91,Patrick Sheehan,124,4.69,352,75
94,T91,T91,Charlie Wi,97,4.69,211,45
95,T96,T96,Stuart Appleby,87,4.7,207,44
96,T96,T96,Alejandro Cañizares,52,4.7,235,50
97,T96,T96,Robert Gamez,79,4.7,235,50
98,T96,T96,Tim Herron,97,4.7,296,63
99,T96,T96,Doug LaBelle II,65,4.7,216,46
100,T96,T96,Parker McLachlin,88,4.7,343,73
101,T96,T96,Tom Pernice Jr.,104,4.7,310,66
102,T96,T96,Ian Poulter,51,4.7,94,20
103,T96,T96,Rory Sabbatini,77,4.7,249,53
104,T105,T105,Cameron Beckman,87,4.71,231,49
105,T105,T105,Glen Day,64,4.71,231,49
106,T105,T105,Todd Demsey,80,4.71,278,59
107,T105,T105,Kenneth Ferrie,72,4.71,193,41
108,T105,T105,John Huston,56,4.71,146,31
109,T105,T105,Lee Janzen,89,4.71,372,79
110,T105,T105,Jerry Kelly,89,4.71,198,42
111,T105,T105,Tom Lehman,51,4.71,198,42
112,T105,T105,Frank Lickliter II,107,4.71,377,80
113,T105,T105,Kevin Na,97,4.71,240,51
114,T105,T105,Chris Riley,51,4.71,146,31
115,T105,T105,John Senden,93,4.71,198,42
116,T117,T117,Robert Garrigus,90,4.72,269,57
117,T117,T117,Ryuji Imada,80,4.72,250,53
118,T117,T117,Will MacKenzie,62,4.72,288,61
119,T117,T117,John Mallinger,95,4.72,283,60
120,T117,T117,Kevin Streelman,114,4.72,203,43
121,T117,T117,Nicholas Thompson,113,4.72,316,67
122,T123,T123,Matt Jones,95,4.73,378,80
123,T123,T123,Michael Letzig,88,4.73,156,33
124,T123,T123,Troy Matteson,94,4.73,364,77
125,T123,T123,Billy Mayfair,103,4.73,241,51
126,T123,T123,Jeff Overton,103,4.73,293,62
127,T123,T123,Tim Petrovic,97,4.73,298,63
128,T123,T123,Jimmy Walker,73,4.73,175,37
129,T130,T130,Dudley Hart,74,4.74,204,43
130,T130,T130,J.P. Hayes,67,4.74,199,42
131,T130,T130,Charley Hoffman,94,4.74,256,54
132,T130,T130,Steve Lowery,74,4.74,161,34
133,T130,T130,Bo Van Pelt,101,4.74,204,43
134,T130,T130,Jay Williamson,96,4.74,327,69
135,T136,T136,Nick Flanagan,89,4.75,385,81
136,T136,T136,Cliff Kresge,84,4.75,209,44
137,T136,T136,Brett Quigley,80,4.75,171,36
138,T136,T136,Kyle Thompson,70,4.75,280,59
139,T136,T136,D.J. Trahan,94,4.75,266,56
140,T141,T141,Chris DiMarco,87,4.76,243,51
141,T141,T141,Steve Elkington,84,4.76,219,46
142,T141,T141,George McNeill,97,4.76,181,38
143,T141,T141,Vaughn Taylor,103,4.76,238,50
144,T141,T141,Omar Uresti,74,4.76,276,58
145,T141,T141,Johnson Wagner,83,4.76,214,45
146,T147,T147,Briny Baird,113,4.77,253,53
147,T147,T147,Alex Cejka,75,4.77,367,77
148,T147,T147,Gavin Coles,54,4.77,167,35
149,T147,T147,Martin Laird,98,4.77,229,48
150,T147,T147,David Lutterus,59,4.77,167,35
151,T147,T147,Jeff Quinney,87,4.77,186,39
152,T153,T153,Mark Calcavecchia,67,4.78,110,23
153,T153,T153,James Driscoll,85,4.78,282,59
154,T153,T153,Jim McGovern,75,4.78,191,40
155,T153,T153,Heath Slocum,104,4.78,363,76
156,T157,T157,Tim Clark,90,4.79,201,42
157,T157,T157,Ernie Els,51,4.79,115,24
158,T159,T159,Bart Bryant,81,4.8,197,41
159,T159,T159,Mark Hensby,71,4.8,221,46
160,T159,T159,Richard Johnson,77,4.8,192,40
161,T159,T159,Stephen Leaney,53,4.8,221,46
162,T159,T159,Davis Love III,78,4.8,192,40
163,T164,T164,Ryan Armour,87,4.81,399,83
164,T164,T164,Rich Beem,90,4.81,202,42
165,T164,T164,Zach Johnson,85,4.81,231,48
166,T164,T164,John Merrick,98,4.81,202,42
167,T164,T164,Jon Mills,95,4.81,308,64
168,T169,T169,Cody Freeman,66,4.82,265,55
169,T169,T169,Richard Johnson,60,4.82,164,34
170,T169,T169,Dustin Johnson,92,4.82,217,45
171,T169,T169,Travis Perkins,53,4.82,188,39
172,T173,T173,Brad Elder,67,4.83,251,52
173,T173,T173,Sean O'Hair,81,4.83,174,36
174,T173,T173,Nick O'Hern,82,4.83,174,36
175,T173,T173,Jin Park,85,4.83,338,70
176,T177,T177,Chad Collins,72,4.84,155,32
177,T177,T177,Chris Stroud,81,4.84,242,50
178,T179,T179,Geoff Ogilvy,65,4.87,190,39
179,T179,T179,Corey Pavin,69,4.87,190,39
180,T179,T179,Chez Reavie,102,4.87,253,52
181,T182,T182,Olin Browne,77,4.9,250,51
182,T182,T182,Craig Kanada,65,4.9,201,41
183,T182,T182,Bob Sowards,61,4.9,191,39
184,T185,T185,Freddie Jacobson,78,4.91,172,35
185,T185,T185,Kent Jones,68,4.91,260,53
186,T187,T187,Billy Andrade,71,4.93,375,76
187,T187,T187,Paul Claxton,63,4.93,207,42
188,T187,T187,Paul Goydos,78,4.93,217,44
189,T187,T187,Greg Kraft,63,4.93,143,29
190,T191,T191,Paul Casey,55,4.97,179,36
191,T191,T191,K.J. Choi,74,4.97,189,38
192,T193,T193,David Duval,51,5.0,235,47
193,T193,T193,Harrison Frazar,73,5.0,175,35
194,T195,T195,Jason Allred,63,5.03,181,36
195,T195,T195,Brandt Jobe,52,5.03,151,30
196,197,197,Andres Romero,69,5.06,81,16
