,Tenth_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_2_Scoring_Average_AVG,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
63,T62,T62,Chris Riley,70.75,283,4
64,65,65,J.J. Henry,70.78,637,9
65,T66,T66,Eric Axley,70.8,708,10
66,T66,T66,Glen Day,70.8,354,5
67,T66,T66,Matt Kuchar,70.8,354,5
68,T66,T66,Kenny Perry,70.8,354,5
69,70,70,Craig Kanada,70.83,425,6
70,71,71,Robert Garrigus,70.86,496,7
71,72,72,Hunter Mahan,70.89,638,9
72,T73,T73,K.J. Choi,71.0,213,3
73,T73,T73,Harrison Frazar,71.0,568,8
74,T73,T73,Dudley Hart,71.0,142,2
75,T73,T73,Jeff Maggert,71.0,568,8
76,T73,T73,Troy Matteson,71.0,355,5
77,T73,T73,Jeff Overton,71.0,568,8
78,T73,T73,Rory Sabbatini,71.0,284,4
79,T73,T73,Jimmy Walker,71.0,497,7
80,81,81,Charlie Wi,71.11,640,9
81,82,82,Steve Lowery,71.13,569,8
82,T83,T83,Shane Bertsch,71.14,498,7
83,T83,T83,Mathew Goggin,71.14,498,7
84,T83,T83,Brenden Pappas,71.14,498,7
85,86,86,Sean O'Hair,71.17,427,6
86,87,87,Dean Wilson,71.2,712,10
87,88,88,Billy Mayfair,71.22,641,9
88,T89,T89,Nick Flanagan,71.25,285,4
89,T89,T89,Chez Reavie,71.25,570,8
90,91,91,Jin Park,71.29,499,7
91,T92,T92,Lucas Glover,71.33,214,3
92,T92,T92,Kyle Thompson,71.33,214,3
93,T92,T92,D.J. Trahan,71.33,428,6
94,T92,T92,Boo Weekley,71.33,642,9
95,T96,T96,Omar Uresti,71.38,571,8
96,T96,T96,Y.E. Yang,71.38,571,8
97,98,98,Carl Pettersson,71.4,714,10
98,99,99,Olin Browne,71.42,857,12
99,100,100,Brandt Jobe,71.43,500,7
100,T101,T101,Kent Jones,71.5,286,4
101,T101,T101,Tim Petrovic,71.5,715,10
102,T101,T101,Andres Romero,71.5,286,4
103,T101,T101,Tom Scherrer,71.5,286,4
104,105,105,Jerry Kelly,71.56,644,9
105,106,106,Carlos Franco,71.57,501,7
106,107,107,John Rollins,71.6,358,5
107,T108,T108,Jason Day,71.67,430,6
108,T108,T108,Brad Elder,71.67,215,3
109,T108,T108,Trevor Immelman,71.67,215,3
110,T111,T111,Charley Hoffman,71.71,502,7
111,T111,T111,Johnson Wagner,71.71,502,7
112,113,113,Jon Mills,71.73,789,11
113,114,114,Paul Casey,71.75,287,4
114,T115,T115,Robert Allenby,71.83,431,6
115,T115,T115,Nathan Green,71.83,431,6
116,T115,T115,Richard Johnson,71.83,431,6
117,118,118,Martin Laird,71.86,503,7
118,119,119,Corey Pavin,71.89,647,9
119,T120,T120,Chad Collins,72.0,576,8
120,T120,T120,Cody Freeman,72.0,288,4
121,T120,T120,Travis Perkins,72.0,504,7
122,T120,T120,Ian Poulter,72.0,216,3
123,T120,T120,Nicholas Thompson,72.0,504,7
124,T120,T120,Bob Tway,72.0,288,4
125,T120,T120,Charles Warren,72.0,360,5
126,127,127,Brett Quigley,72.1,721,10
127,128,128,Bo Van Pelt,72.11,649,9
128,T129,T129,Davis Love III,72.14,505,7
129,T129,T129,Chris Stroud,72.14,505,7
130,131,131,Ryuji Imada,72.17,433,6
131,T132,T132,Ryan Armour,72.25,578,8
132,T132,T132,Aaron Baddeley,72.25,289,4
133,T134,T134,Jesper Parnevik,72.29,506,7
134,T134,T134,Tim Wilkinson,72.29,506,7
135,136,136,Dustin Johnson,72.42,869,12
136,137,137,Joe Ogilvie,72.44,652,9
137,138,138,Michael Letzig,72.45,797,11
138,T139,T139,Paul Claxton,72.5,580,8
139,T139,T139,Retief Goosen,72.5,435,6
140,141,141,Steve Flesch,72.56,653,9
141,T142,T142,Chad Campbell,72.57,508,7
142,T142,T142,Joe Durant,72.57,508,7
143,T144,T144,Brett Rumford,72.6,726,10
144,T144,T144,Heath Slocum,72.6,363,5
145,T146,T146,Chris DiMarco,72.67,436,6
146,T146,T146,Mike Weir,72.67,218,3
147,148,148,Mark Calcavecchia,72.71,509,7
148,T149,T149,Lee Janzen,72.75,582,8
149,T149,T149,Ron Whittaker,72.75,582,8
150,151,151,Ted Purdy,72.78,655,9
151,152,152,Brad Adamonis,72.8,364,5
152,153,153,Jason Allred,72.83,437,6
153,154,154,Rocco Mediate,72.86,510,7
154,155,155,Todd Hamilton,72.9,729,10
155,T156,T156,Billy Andrade,73.0,146,2
156,T156,T156,Stuart Appleby,73.0,146,2
157,T156,T156,Tommy Gainey,73.0,365,5
158,T156,T156,Jeff Gove,73.0,292,4
159,T156,T156,David Lutterus,73.0,292,4
160,T156,T156,Will MacKenzie,73.0,219,3
161,T156,T156,Jeff Quinney,73.0,511,7
162,T156,T156,Scott Verplank,73.0,219,3
163,164,164,Greg Kraft,73.13,585,8
164,165,165,Jim McGovern,73.14,512,7
165,166,166,Alex Cejka,73.33,220,3
166,167,167,Marc Turnesa,73.38,587,8
167,168,168,Michael Allen,73.4,367,5
168,169,169,Rich Beem,73.44,661,9
169,T170,T170,Stephen Leaney,73.5,147,2
170,T170,T170,Justin Leonard,73.5,147,2
171,T170,T170,Phil Mickelson,73.5,147,2
172,T170,T170,Ryan Moore,73.5,441,6
173,174,174,Kenneth Ferrie,73.6,368,5
174,175,175,Richard Johnson,73.67,442,6
175,T176,T176,Daniel Chopra,73.75,590,8
176,T176,T176,Robert Gamez,73.75,590,8
177,T178,T178,Bart Bryant,73.8,369,5
178,T178,T178,Tag Ridings,73.8,369,5
179,T180,T180,Marco Dawson,74.0,222,3
180,T180,T180,Bob Sowards,74.0,518,7
181,T182,T182,J.P. Hayes,74.17,445,6
182,T182,T182,Rod Pampling,74.17,445,6
183,184,184,Zach Johnson,74.25,297,4
184,T185,T185,Justin Bolli,74.43,521,7
185,T185,T185,James Driscoll,74.43,521,7
186,T187,T187,Ángel Cabrera,74.5,298,4
187,T187,T187,Todd Demsey,74.5,149,2
188,T187,T187,Kevin Sutherland,74.5,149,2
189,190,190,Freddie Jacobson,74.67,224,3
190,191,191,Bubba Watson,74.75,299,4
191,192,192,Steve Allan,74.8,374,5
192,T193,T193,Ernie Els,75.0,75,1
193,T193,T193,Steve Stricker,75.0,75,1
194,195,195,Alejandro Cañizares,75.5,302,4
195,196,196,David Duval,76.75,307,4
196,197,197,Adam Scott,77.5,155,2
