,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
46,T47,T47,Steve Elkington,35.24,599,17
47,T47,T47,Troy Matteson,35.24,599,17
48,T49,T49,Stuart Appleby,35.25,705,20
49,T49,T49,Jason Day,35.25,423,12
50,T49,T49,Retief Goosen,35.25,423,12
51,T52,T52,J.J. Henry,35.26,670,19
52,T52,T52,Charles Howell III,35.26,670,19
53,T52,T52,Martin Laird,35.26,670,19
54,T52,T52,Justin Leonard,35.26,811,23
55,56,56,Jon Mills,35.27,529,15
56,57,57,Brandt Jobe,35.29,247,7
57,58,58,Chad Campbell,35.32,671,19
58,T59,T59,Ryan Armour,35.33,424,12
59,T59,T59,Aaron Baddeley,35.33,530,15
60,T59,T59,Robert Gamez,35.33,424,12
61,T59,T59,Brett Rumford,35.33,318,9
62,T59,T59,Tim Wilkinson,35.33,636,18
63,64,64,Hunter Mahan,35.35,601,17
64,T65,T65,Gavin Coles,35.36,389,11
65,T65,T65,Chris DiMarco,35.36,495,14
66,T67,T67,Tommy Armour III,35.38,460,13
67,T67,T67,Nick O'Hern,35.38,566,16
68,T67,T67,Mark Wilson,35.38,849,24
69,T70,T70,John Huston,35.4,354,10
70,T70,T70,Craig Kanada,35.4,354,10
71,T70,T70,Pat Perez,35.4,708,20
72,T70,T70,Nicholas Thompson,35.4,708,20
73,74,74,Heath Slocum,35.41,779,22
74,T75,T75,Kent Jones,35.42,425,12
75,T75,T75,John Merrick,35.42,673,19
76,T77,T77,James Driscoll,35.43,496,14
77,T77,T77,J.P. Hayes,35.43,248,7
78,T77,T77,Marc Turnesa,35.43,496,14
79,80,80,Camilo Villegas,35.44,638,18
80,81,81,Harrison Frazar,35.46,461,13
81,T82,T82,Lucas Glover,35.47,674,19
82,T82,T82,Vijay Singh,35.47,603,17
83,T82,T82,Scott Verplank,35.47,603,17
84,T85,T85,Jason Allred,35.5,284,8
85,T85,T85,Eric Axley,35.5,710,20
86,T85,T85,Brian Gay,35.5,710,20
87,T85,T85,Shigeki Maruyama,35.5,284,8
88,T85,T85,Scott McCarron,35.5,284,8
89,T85,T85,Phil Mickelson,35.5,639,18
90,91,91,Matt Kuchar,35.53,604,17
91,T92,T92,Nathan Green,35.56,640,18
92,T92,T92,Bill Haas,35.56,640,18
93,T92,T92,Tim Petrovic,35.56,569,16
94,95,95,Joe Ogilvie,35.58,676,19
95,96,96,Brian Davis,35.6,712,20
96,T97,T97,Steve Marino,35.63,962,27
97,T97,T97,Jeff Quinney,35.63,570,16
98,T97,T97,Kevin Streelman,35.63,855,24
99,T100,T100,Paul Casey,35.64,392,11
100,T100,T100,Ryan Moore,35.64,392,11
101,T100,T100,Dean Wilson,35.64,784,22
102,103,103,Steve Flesch,35.65,606,17
103,T104,T104,Tom Pernice Jr.,35.68,785,22
104,T104,T104,Kenny Perry,35.68,785,22
105,106,106,Scott Sterling,35.69,571,16
106,T107,T107,Brad Adamonis,35.71,500,14
107,T107,T107,Bob Estes,35.71,607,17
108,109,109,Jeff Maggert,35.73,536,15
109,T110,T110,Bo Van Pelt,35.74,679,19
110,T110,T110,Bubba Watson,35.74,679,19
111,T110,T110,Mike Weir,35.74,679,19
112,T113,T113,Rich Beem,35.75,572,16
113,T113,T113,Carlos Franco,35.75,429,12
114,T113,T113,Davis Love III,35.75,572,16
115,116,116,Joe Durant,35.76,608,17
116,117,117,Geoff Ogilvy,35.77,465,13
117,T118,T118,Briny Baird,35.81,967,27
118,T118,T118,Charlie Wi,35.81,752,21
119,120,120,Bart Bryant,35.82,609,17
120,T121,T121,Stewart Cink,35.83,645,18
121,T121,T121,Vaughn Taylor,35.83,645,18
122,T121,T121,Omar Uresti,35.83,430,12
123,T121,T121,Boo Weekley,35.83,645,18
124,125,125,John Mallinger,35.85,717,20
125,T126,T126,Jeff Gove,35.86,251,7
126,T126,T126,Billy Mayfair,35.86,789,22
127,128,128,Michael Allen,35.89,646,18
128,129,129,Mark Calcavecchia,35.91,395,11
129,130,130,Robert Allenby,35.92,934,26
130,T131,T131,Brett Quigley,35.93,539,15
131,T131,T131,David Toms,35.93,539,15
132,T133,T133,Charley Hoffman,35.94,575,16
133,T133,T133,J.B. Holmes,35.94,611,17
134,T133,T133,Anthony Kim,35.94,647,18
135,T136,T136,Cody Freeman,36.0,216,6
136,T136,T136,Sergio Garcia,36.0,612,17
137,T136,T136,Tim Herron,36.0,720,20
138,T136,T136,Trevor Immelman,36.0,468,13
139,T136,T136,Lee Janzen,36.0,540,15
140,T136,T136,Will MacKenzie,36.0,360,10
141,T136,T136,Ted Purdy,36.0,324,9
142,T136,T136,Chez Reavie,36.0,720,20
143,T136,T136,Rory Sabbatini,36.0,576,16
144,T136,T136,Jay Williamson,36.0,576,16
145,T136,T136,Y.E. Yang,36.0,540,15
146,T147,T147,Tim Clark,36.06,649,18
147,T147,T147,Dustin Johnson,36.06,577,16
148,149,149,Daniel Chopra,36.07,541,15
149,150,150,Mathias Grönberg,36.08,433,12
150,T151,T151,Billy Andrade,36.09,397,11
151,T151,T151,Jim Furyk,36.09,794,22
152,T153,T153,Alejandro Cañizares,36.1,361,10
153,T153,T153,Ernie Els,36.1,361,10
154,T153,T153,Doug LaBelle II,36.1,361,10
155,156,156,Zach Johnson,36.11,650,18
156,T157,T157,Robert Garrigus,36.12,614,17
157,T157,T157,Parker McLachlin,36.12,614,17
158,T159,T159,Olin Browne,36.18,398,11
159,T159,T159,Ian Poulter,36.18,398,11
160,161,161,Patrick Sheehan,36.19,941,26
161,162,162,Matt Jones,36.2,543,15
162,163,163,Kevin Stadler,36.21,507,14
163,164,164,Chris Riley,36.22,326,9
164,T165,T165,Fred Couples,36.25,435,12
165,T165,T165,Chris Stroud,36.25,435,12
166,T165,T165,Kyle Thompson,36.25,290,8
167,168,168,John Rollins,36.26,689,19
168,169,169,Ben Curtis,36.28,653,18
169,170,170,Brandt Snedeker,36.29,617,17
170,171,171,Nick Flanagan,36.33,545,15
171,172,172,Rocco Mediate,36.35,618,17
172,173,173,Johnson Wagner,36.36,509,14
173,174,174,Kevin Na,36.37,691,19
174,175,175,Tom Lehman,36.38,291,8
175,T176,T176,Brad Elder,36.4,364,10
176,T176,T176,Dudley Hart,36.4,546,15
177,178,178,Woody Austin,36.43,838,23
178,179,179,Stephen Leaney,36.44,328,9
179,T180,T180,Paul Goydos,36.46,474,13
180,T180,T180,John Riegger,36.46,474,13
181,182,182,Sean O'Hair,36.47,547,15
182,T183,T183,Todd Hamilton,36.5,657,18
183,T183,T183,Jim McGovern,36.5,438,12
184,T183,T183,Jin Park,36.5,438,12
185,186,186,David Lutterus,36.57,256,7
186,187,187,Ángel Cabrera,36.67,330,9
187,188,188,Jeff Overton,36.74,698,19
188,T189,T189,Jonathan Byrd,36.75,588,16
189,T189,T189,Travis Perkins,36.75,147,4
190,191,191,Kenneth Ferrie,36.9,369,10
191,192,192,Frank Lickliter II,36.95,776,21
192,193,193,Tag Ridings,37.0,555,15
193,194,194,Adam Scott,37.2,372,10
194,195,195,Paul Claxton,37.29,261,7
195,196,196,Mark Hensby,37.3,373,10
196,197,197,David Duval,37.83,227,6
