,Tenth_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_1_Scoring_Average_AVG,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
51,52,52,Joe Durant,70.11,631,9
52,53,53,Tag Ridings,70.13,561,8
53,54,54,Briny Baird,70.17,421,6
54,55,55,Patrick Sheehan,70.22,632,9
55,T56,T56,Brad Elder,70.25,562,8
56,T56,T56,Charles Howell III,70.25,281,4
57,T56,T56,Chris Riley,70.25,281,4
58,T56,T56,D.J. Trahan,70.25,281,4
59,T60,T60,Jim Furyk,70.3,703,10
60,T60,T60,Vaughn Taylor,70.3,703,10
61,62,62,Ron Whittaker,70.33,211,3
62,63,63,Brad Adamonis,70.36,774,11
63,64,64,Nick O'Hern,70.43,493,7
64,65,65,Kevin Stadler,70.44,634,9
65,66,66,Jonathan Byrd,70.5,141,2
66,T67,T67,Steve Flesch,70.6,353,5
67,T67,T67,Robert Gamez,70.6,353,5
68,T67,T67,Jason Gore,70.6,706,10
69,T67,T67,Richard Johnson,70.6,353,5
70,T67,T67,Camilo Villegas,70.6,353,5
71,72,72,Bubba Watson,70.63,565,8
72,T73,T73,Robert Allenby,70.67,212,3
73,T73,T73,Eric Axley,70.67,636,9
74,T73,T73,Padraig Harrington,70.67,212,3
75,T73,T73,John Huston,70.67,212,3
76,T73,T73,Matt Kuchar,70.67,424,6
77,78,78,John Mallinger,70.7,707,10
78,79,79,Lee Janzen,70.71,495,7
79,80,80,Troy Matteson,70.73,778,11
80,T81,T81,Glen Day,70.75,283,4
81,T81,T81,Steve Elkington,70.75,283,4
82,T81,T81,Peter Lonard,70.75,283,4
83,T84,T84,Brian Davis,70.83,425,6
84,T84,T84,Nathan Green,70.83,425,6
85,T84,T84,Brenden Pappas,70.83,425,6
86,T84,T84,Marc Turnesa,70.83,425,6
87,T84,T84,Johnson Wagner,70.83,425,6
88,T89,T89,Tommy Gainey,70.86,496,7
89,T89,T89,Robert Garrigus,70.86,496,7
90,91,91,Todd Demsey,70.88,567,8
91,T92,T92,Stephen Ames,71.0,284,4
92,T92,T92,Cameron Beckman,71.0,497,7
93,T92,T92,Bart Bryant,71.0,213,3
94,T92,T92,Mark Calcavecchia,71.0,213,3
95,T92,T92,Paul Casey,71.0,142,2
96,T92,T92,Kenneth Ferrie,71.0,568,8
97,T92,T92,Charley Hoffman,71.0,568,8
98,T92,T92,Zach Johnson,71.0,355,5
99,T92,T92,Davis Love III,71.0,426,6
100,T92,T92,Billy Mayfair,71.0,426,6
101,T92,T92,Jeff Overton,71.0,568,8
102,T92,T92,Mark Wilson,71.0,639,9
103,104,104,Nick Flanagan,71.1,711,10
104,105,105,Bill Haas,71.11,640,9
105,T106,T106,Justin Bolli,71.13,569,8
106,T106,T106,Rocco Mediate,71.13,569,8
107,T108,T108,Ben Crane,71.17,427,6
108,T108,T108,Carlos Franco,71.17,427,6
109,T108,T108,Jin Park,71.17,427,6
110,T108,T108,Ted Purdy,71.17,427,6
111,112,112,Charlie Wi,71.2,356,5
112,T113,T113,Aaron Baddeley,71.25,285,4
113,T113,T113,Shane Bertsch,71.25,570,8
114,T113,T113,Paul Claxton,71.25,285,4
115,T113,T113,Tim Herron,71.25,570,8
116,T113,T113,Sean O'Hair,71.25,285,4
117,T113,T113,Kevin Streelman,71.25,570,8
118,T113,T113,Bob Tway,71.25,285,4
119,T120,T120,Tim Petrovic,71.29,499,7
120,T120,T120,Nicholas Thompson,71.29,499,7
121,T122,T122,Rory Sabbatini,71.33,428,6
122,T122,T122,Omar Uresti,71.33,214,3
123,T124,T124,Rich Beem,71.38,571,8
124,T124,T124,Ryuji Imada,71.38,571,8
125,T124,T124,Doug LaBelle II,71.38,571,8
126,T124,T124,Scott McCarron,71.38,571,8
127,T128,T128,David Lutterus,71.4,357,5
128,T128,T128,Bo Van Pelt,71.4,357,5
129,T130,T130,Steve Stricker,71.43,500,7
130,T130,T130,Nick Watney,71.43,500,7
131,T132,T132,Kent Jones,71.44,643,9
132,T132,T132,Justin Leonard,71.44,643,9
133,T134,T134,Jim McGovern,71.5,429,6
134,T134,T134,Chris Stroud,71.5,429,6
135,136,136,George McNeill,71.57,501,7
136,T137,T137,Harrison Frazar,71.6,358,5
137,T137,T137,Mathias Grönberg,71.6,358,5
138,T137,T137,Dustin Johnson,71.6,358,5
139,T137,T137,Jon Mills,71.6,358,5
140,T141,T141,Matt Jones,71.67,645,9
141,T141,T141,Martin Laird,71.67,430,6
142,T141,T141,John Merrick,71.67,215,3
143,144,144,Jeff Quinney,71.75,574,8
144,145,145,Alex Cejka,71.82,790,11
145,T146,T146,Cody Freeman,71.83,431,6
146,T146,T146,Stephen Leaney,71.83,431,6
147,T148,T148,Will MacKenzie,71.88,575,8
148,T148,T148,Pat Perez,71.88,575,8
149,T150,T150,Olin Browne,72.0,288,4
150,T150,T150,K.J. Choi,72.0,360,5
151,T150,T150,Gavin Coles,72.0,360,5
152,T150,T150,Bob Estes,72.0,504,7
153,T150,T150,Hunter Mahan,72.0,216,3
154,T150,T150,Steve Marino,72.0,576,8
155,T150,T150,Ryan Moore,72.0,504,7
156,T150,T150,Tim Wilkinson,72.0,432,6
157,T158,T158,J.B. Holmes,72.14,505,7
158,T158,T158,Geoff Ogilvy,72.14,505,7
159,T160,T160,Jason Day,72.17,433,6
160,T160,T160,J.P. Hayes,72.17,433,6
161,162,162,Tom Lehman,72.25,289,4
162,163,163,Cliff Kresge,72.33,434,6
163,164,164,Charles Warren,72.4,724,10
164,T165,T165,Paul Goydos,72.5,580,8
165,T165,T165,Corey Pavin,72.5,290,4
166,T165,T165,Travis Perkins,72.5,435,6
167,T165,T165,Tom Scherrer,72.5,290,4
168,169,169,Daniel Chopra,72.6,726,10
169,T170,T170,Brandt Jobe,72.67,218,3
170,T170,T170,Chez Reavie,72.67,654,9
171,T170,T170,Bob Sowards,72.67,218,3
172,173,173,Billy Andrade,72.7,727,10
173,174,174,Ryan Armour,72.8,728,10
174,T175,T175,Rod Pampling,72.86,510,7
175,T175,T175,John Rollins,72.86,510,7
176,T177,T177,Chris DiMarco,73.0,511,7
177,T177,T177,Freddie Jacobson,73.0,292,4
178,T177,T177,Richard Johnson,73.0,438,6
179,T177,T177,Michael Letzig,73.0,219,3
180,181,181,Parker McLachlin,73.11,658,9
181,182,182,Heath Slocum,73.2,366,5
182,183,183,Y.E. Yang,73.29,513,7
183,T184,T184,Craig Kanada,73.33,440,6
184,T184,T184,John Riegger,73.33,220,3
185,186,186,Jason Allred,73.67,442,6
186,187,187,James Driscoll,73.78,664,9
187,188,188,David Duval,73.83,443,6
188,189,189,Mark Hensby,73.88,591,8
189,190,190,Kyle Thompson,74.13,593,8
190,191,191,Brett Rumford,74.33,223,3
191,192,192,Chad Collins,74.4,372,5
192,193,193,Greg Kraft,74.5,298,4
193,194,194,Trevor Immelman,74.67,224,3
194,195,195,Andres Romero,75.0,75,1
