,Back_9_Round_1_Scoring_Average_RANK THIS WEEK,Back_9_Round_1_Scoring_Average_RANK LAST WEEK,Back_9_Round_1_Scoring_Average_PLAYER NAME,Back_9_Round_1_Scoring_Average_AVG,Back_9_Round_1_Scoring_Average_TOTAL STROKES,Back_9_Round_1_Scoring_Average_TOTAL ROUNDS
107,T107,T107,Ian Poulter,35.79,501,14
108,T107,T107,Omar Uresti,35.79,859,24
109,T107,T107,Y.E. Yang,35.79,1038,29
110,T111,T111,Nathan Green,35.8,1074,30
111,T111,T111,Kevin Stadler,35.8,1074,30
112,113,113,Jim McGovern,35.81,931,26
113,T114,T114,Ryan Palmer,35.82,788,22
114,T114,T114,Bob Sowards,35.82,788,22
115,116,116,Mike Weir,35.83,860,24
116,T117,T117,Sean O'Hair,35.84,896,25
117,T117,T117,Andres Romero,35.84,681,19
118,119,119,Daniel Chopra,35.85,932,26
119,120,120,Carl Pettersson,35.86,1040,29
120,121,121,Harrison Frazar,35.87,825,23
121,T122,T122,Shigeki Maruyama,35.88,610,17
122,T122,T122,Tim Petrovic,35.88,1148,32
123,T124,T124,Joe Durant,35.89,1005,28
124,T124,T124,Parker McLachlin,35.89,969,27
125,126,126,Steve Flesch,35.9,1041,29
126,127,127,Pat Perez,35.92,934,26
127,T128,T128,Chad Campbell,35.93,1006,28
128,T128,T128,Ernie Els,35.93,539,15
129,T128,T128,Todd Hamilton,35.93,1006,28
130,T131,T131,Doug LaBelle II,35.95,791,22
131,T131,T131,Steve Stricker,35.95,755,21
132,T133,T133,Kenneth Ferrie,35.96,899,25
133,T133,T133,Ryan Moore,35.96,863,24
134,T133,T133,Rod Pampling,35.96,971,27
135,T133,T133,Boo Weekley,35.96,827,23
136,T137,T137,Ryan Armour,35.97,1115,31
137,T137,T137,Chris DiMarco,35.97,1043,29
138,T137,T137,Jon Mills,35.97,1151,32
139,T140,T140,Tim Clark,36.0,936,26
140,T140,T140,Jeff Quinney,36.0,1008,28
141,T142,T142,Bob Estes,36.04,1009,28
142,T142,T142,Davis Love III,36.04,829,23
143,T142,T142,Steve Lowery,36.04,901,25
144,T142,T142,Rocco Mediate,36.04,973,27
145,146,146,Ron Whittaker,36.05,793,22
146,147,147,Joe Ogilvie,36.07,1046,29
147,T148,T148,Tommy Armour III,36.08,866,24
148,T148,T148,Jimmy Walker,36.08,866,24
149,T150,T150,Robert Garrigus,36.1,1047,29
150,T150,T150,Michael Letzig,36.1,1047,29
151,T150,T150,Troy Matteson,36.1,1083,30
152,T153,T153,Justin Bolli,36.11,1011,28
153,T153,T153,Jason Day,36.11,1011,28
154,T153,T153,Jeff Maggert,36.11,1011,28
155,T153,T153,Nick Watney,36.11,975,27
156,157,157,J.P. Hayes,36.12,939,26
157,158,158,Aaron Baddeley,36.14,759,21
158,159,159,K.J. Choi,36.15,723,20
159,T160,T160,Bill Haas,36.16,1121,31
160,T160,T160,Hunter Mahan,36.16,904,25
161,T162,T162,Dustin Johnson,36.17,1085,30
162,T162,T162,Charles Warren,36.17,1049,29
163,T164,T164,Alejandro Cañizares,36.19,579,16
164,T164,T164,Kyle Thompson,36.19,941,26
165,166,166,Jerry Kelly,36.2,1086,30
166,T167,T167,Cliff Kresge,36.21,1014,28
167,T167,T167,Brenden Pappas,36.21,869,24
168,169,169,Matt Kuchar,36.22,978,27
169,170,170,Freddie Jacobson,36.25,870,24
170,171,171,Cody Freeman,36.27,943,26
171,172,172,Richard Johnson,36.28,1052,29
172,173,173,Matt Jones,36.29,1125,31
173,174,174,Jin Park,36.3,1089,30
174,T175,T175,Scott McCarron,36.32,799,22
175,T175,T175,John Rollins,36.32,1017,28
176,177,177,John Senden,36.33,981,27
177,178,178,Trevor Immelman,36.38,764,21
178,T179,T179,Paul Goydos,36.4,910,25
179,T179,T179,Mathias Grönberg,36.4,1092,30
180,181,181,Tommy Gainey,36.42,874,24
181,182,182,David Lutterus,36.43,838,23
182,183,183,Steve Allan,36.48,766,21
183,184,184,Tom Scherrer,36.5,730,20
184,T185,T185,Brandt Jobe,36.53,694,19
185,T185,T185,Tom Lehman,36.53,621,17
186,187,187,Ryuji Imada,36.56,914,25
187,188,188,Jason Allred,36.57,841,23
188,189,189,Chris Stroud,36.62,1062,29
189,T190,T190,Billy Andrade,36.63,879,24
190,T190,T190,Ángel Cabrera,36.63,586,16
191,192,192,Padraig Harrington,36.64,513,14
192,193,193,Travis Perkins,36.65,843,23
193,194,194,Paul Casey,36.67,550,15
194,195,195,Mark Hensby,36.73,955,26
195,196,196,David Duval,36.74,698,19
196,197,197,Retief Goosen,36.88,627,17
