,First_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_4_Scoring_Average_AVG,First_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
106,T104,T104,Ian Poulter,71.25,285,4
107,T104,T104,Brett Quigley,71.25,285,4
108,109,109,David Toms,71.29,499,7
109,T110,T110,Brandt Jobe,71.4,357,5
110,T110,T110,Kevin Sutherland,71.4,357,5
111,T112,T112,Jason Allred,71.5,429,6
112,T112,T112,Alex Cejka,71.5,286,4
113,T112,T112,Retief Goosen,71.5,429,6
114,T112,T112,Ted Purdy,71.5,429,6
115,T112,T112,Brandt Snedeker,71.5,429,6
116,T112,T112,Vaughn Taylor,71.5,429,6
117,118,118,Charley Hoffman,71.55,787,11
118,T119,T119,Paul Casey,71.6,358,5
119,T119,T119,Geoff Ogilvy,71.6,358,5
120,121,121,Camilo Villegas,71.63,573,8
121,T122,T122,Stephen Ames,71.67,430,6
122,T122,T122,Chris DiMarco,71.67,430,6
123,T122,T122,James Driscoll,71.67,645,9
124,T122,T122,Bill Haas,71.67,215,3
125,T122,T122,Doug LaBelle II,71.67,215,3
126,T122,T122,Shigeki Maruyama,71.67,215,3
127,T128,T128,Brad Adamonis,71.75,287,4
128,T128,T128,Harrison Frazar,71.75,287,4
129,130,130,Nicholas Thompson,71.78,646,9
130,T131,T131,Michael Allen,71.8,718,10
131,T131,T131,Michael Letzig,71.8,359,5
132,T131,T131,Jeff Quinney,71.8,359,5
133,T131,T131,Charlie Wi,71.8,359,5
134,135,135,Kevin Stadler,71.86,503,7
135,136,136,Rory Sabbatini,71.88,575,8
136,T137,T137,Bart Bryant,72.0,576,8
137,T137,T137,Brian Davis,72.0,288,4
138,T137,T137,Todd Hamilton,72.0,504,7
139,T137,T137,Dudley Hart,72.0,144,2
140,T137,T137,Mark Hensby,72.0,216,3
141,T137,T137,Lee Janzen,72.0,360,5
142,T137,T137,Sean O'Hair,72.0,360,5
143,T137,T137,Jeff Overton,72.0,360,5
144,T137,T137,Carl Pettersson,72.0,648,9
145,T137,T137,Chez Reavie,72.0,360,5
146,T137,T137,Vijay Singh,72.0,216,3
147,148,148,Bubba Watson,72.11,649,9
148,149,149,Nick Flanagan,72.13,577,8
149,150,150,Dustin Johnson,72.14,505,7
150,151,151,Carlos Franco,72.17,433,6
151,T152,T152,Fred Couples,72.2,361,5
152,T152,T152,Cliff Kresge,72.2,361,5
153,T154,T154,Alejandro Cañizares,72.25,289,4
154,T154,T154,Paul Claxton,72.25,289,4
155,T154,T154,Ryan Moore,72.25,289,4
156,157,157,Kevin Streelman,72.29,506,7
157,T158,T158,Jim Furyk,72.33,217,3
158,T158,T158,John Merrick,72.33,434,6
159,160,160,Billy Mayfair,72.36,796,11
160,T161,T161,Paul Goydos,72.43,507,7
161,T161,T161,Troy Matteson,72.43,507,7
162,T161,T161,Y.E. Yang,72.43,507,7
163,T164,T164,Woody Austin,72.5,725,10
164,T164,T164,John Mallinger,72.5,580,8
165,T164,T164,Scott McCarron,72.5,145,2
166,T164,T164,Parker McLachlin,72.5,580,8
167,T164,T164,John Riegger,72.5,435,6
168,169,169,Frank Lickliter II,72.55,798,11
169,170,170,Patrick Sheehan,72.58,871,12
170,171,171,Kyle Thompson,72.67,218,3
171,172,172,Craig Kanada,72.75,291,4
172,173,173,Daniel Chopra,72.8,364,5
173,174,174,Robert Allenby,72.88,583,8
174,T175,T175,Rich Beem,73.0,730,10
175,T175,T175,David Duval,73.0,292,4
176,T175,T175,Tom Scherrer,73.0,73,1
177,178,178,Matt Jones,73.1,731,10
178,179,179,Kenneth Ferrie,73.17,439,6
179,180,180,Marco Dawson,73.25,293,4
180,T181,T181,Brett Rumford,73.33,220,3
181,T181,T181,Jimmy Walker,73.33,440,6
182,183,183,Stephen Leaney,73.4,367,5
183,T184,T184,Greg Kraft,73.5,147,2
184,T184,T184,Scott Verplank,73.5,294,4
185,T186,T186,Matt Kuchar,73.6,368,5
186,T186,T186,Jay Williamson,73.6,368,5
187,T188,T188,Billy Andrade,74.0,296,4
188,T188,T188,Ángel Cabrera,74.0,370,5
189,T188,T188,Travis Perkins,74.0,148,2
190,191,191,Jim McGovern,74.5,298,4
191,192,192,Will MacKenzie,74.67,224,3
192,T193,T193,Tommy Armour III,75.0,225,3
193,T193,T193,Justin Bolli,75.0,375,5
194,195,195,Jin Park,75.4,377,5
