,Best_YTD_Streak_wo_a_3-Putt_RANK THIS WEEK,Best_YTD_Streak_wo_a_3-Putt_RANK LAST WEEK,Best_YTD_Streak_wo_a_3-Putt_PLAYER NAME,Best_YTD_Streak_wo_a_3-Putt_EVENTS,Best_YTD_Streak_wo_a_3-Putt_BEST STREAK,Best_YTD_Streak_wo_a_3-Putt_CURRENT STREAK
569,T555,T555,Heath West,1,21,4.0
570,T571,T571,Tom Kalinowski,1,20,15.0
571,T571,T571,Gary March,1,20,15.0
572,T571,T571,Gary Player,1,20,20.0
573,T571,T571,David Roesch,1,20,11.0
574,T571,T571,Sal Spallone,1,20,7.0
575,T576,T576,Shawn Baker,1,19,19.0
576,T576,T576,Andre Bossert,1,19,5.0
577,T576,T576,Marcus Fraser,1,19,1.0
578,T576,T576,David Gossett,1,19,6.0
579,T576,T576,Kip Henley,1,19,16.0
580,T576,T576,Reed Hughes,1,19,5.0
581,T576,T576,Steve LeBrun,1,19,13.0
582,T576,T576,Sean McDonagh,1,19,19.0
583,T576,T576,Rob Moss,1,19,16.0
584,T576,T576,Andy Oldcorn,1,19,19.0
585,T576,T576,Kevin PomArleau,2,19,14.0
586,T576,T576,Andrew Price,1,19,15.0
587,T576,T576,Mike Ruiz,1,19,15.0
588,T576,T576,Curt Saathoff,1,19,19.0
589,T576,T576,Javier Sanchez,1,19,4.0
590,T576,T576,Adam Short,1,19,16.0
591,T576,T576,Craig Thomas,1,19,19.0
592,T576,T576,Fuzzy Zoeller,1,19,6.0
593,T594,T594,Mike Bennett,1,18,18.0
594,T594,T594,Andrew Butterfield,1,18,2.0
595,T594,T594,Mark Carnevale,1,18,2.0
596,T594,T594,Scott Curiel,1,18,18.0
597,T594,T594,Rick Fehr,1,18,18.0
598,T594,T594,Raymond Floyd,1,18,1.0
599,T594,T594,Chris Kamin,1,18,18.0
600,T594,T594,Travis Long,1,18,10.0
601,T594,T594,Brian Madison,1,18,18.0
602,T594,T594,Brett Rumford,1,18,18.0
603,T594,T594,Jim Rutledge,1,18,18.0
604,T594,T594,Richard Scott,1,18,18.0
605,T594,T594,David Smail,1,18,7.0
606,T594,T594,Stephen Woodard,1,18,18.0
607,T608,T608,Joe Affrunti,2,17,5.0
608,T608,T608,Camilo Benedetti,1,17,1.0
609,T608,T608,David Diaz,1,17,7.0
610,T608,T608,Joakim Haeggman,4,17,7.0
611,T608,T608,Nickolas Jones,1,17,10.0
612,T608,T608,Paul Stankowski,1,17,
613,T608,T608,Tadahiro Takayama,1,17,5.0
614,T608,T608,TJ Wilson,1,17,17.0
615,T616,T616,Will Dodson,1,16,10.0
616,T616,T616,Tim Huber,1,16,
617,T616,T616,Randy Joyner,1,16,2.0
618,T616,T616,Peter Lawrie,1,16,2.0
619,T616,T616,John Nelson,1,16,15.0
620,T616,T616,Josh Teater,1,16,9.0
621,T616,T616,Chris Wiemers,1,16,8.0
622,T623,T623,Lars Brovold,1,15,15.0
623,T623,T623,Greg Casagranda,1,15,13.0
624,T623,T623,Danny Chia,1,15,15.0
625,T623,T623,Tim Fleming,1,15,15.0
626,T623,T623,Steven Hakes,1,15,
627,T623,T623,Andrew Marshall,1,15,15.0
628,T623,T623,Jonathan Mathias,1,15,15.0
629,T623,T623,Brett Melton,1,15,3.0
630,T623,T623,Lindy Miller,1,15,1.0
631,T623,T623,David Ping,1,15,15.0
632,T623,T623,Conrad Ray,1,15,15.0
633,T623,T623,Wilhelm Schauman,1,15,15.0
634,T623,T623,Pierre-Henri Soero,1,15,6.0
635,T623,T623,Tim Thelen,1,15,7.0
636,T623,T623,Tommy Tolles,1,15,6.0
637,T623,T623,David Yarnes,1,15,15.0
638,T639,T639,Mickey Barker,1,14,10.0
639,T639,T639,Bob Boyd,1,14,14.0
640,T639,T639,Robert Coles,1,14,4.0
641,T639,T639,Charles Coody,1,14,6.0
642,T639,T639,Patrick Duty,1,14,13.0
643,T639,T639,Derek Gillespie,1,14,14.0
644,T639,T639,Billy Jack,1,14,2.0
645,T639,T639,Tony Jacklin,1,14,7.0
646,T639,T639,Jeff Martin,1,14,14.0
647,T639,T639,Timothy O'Neal,2,14,2.0
648,T639,T639,Michael Sim,1,14,13.0
649,T650,T650,Marco Gortana,1,13,1.0
650,T650,T650,Roger Maltbie,1,13,5.0
651,T650,T650,Eric Manning,1,13,5.0
652,T653,T653,Wil Collins,2,12,12.0
653,T653,T653,Tom Sutter,1,12,12.0
654,T655,T655,Josh McCumber,1,11,5.0
655,T655,T655,Brian Nosler,1,11,11.0
656,T657,T657,Chris Campbell,1,10,6.0
657,T657,T657,Jeffrey Yeckes,1,10,10.0
658,T659,T659,Austin Eaton III,1,9,5.0
659,T659,T659,Richard Moir,1,9,4.0
660,T659,T659,John Wade,1,9,5.0
661,662,662,Jerry Haas,1,7,
662,663,663,Billy Casper,1,5,3.0
