,YTD_Sub-Par_Rounds_Streak_RANK THIS WEEK,YTD_Sub-Par_Rounds_Streak_RANK LAST WEEK,YTD_Sub-Par_Rounds_Streak_PLAYER NAME,YTD_Sub-Par_Rounds_Streak_VALUE
120,T98,T98,Corey Pavin,6
121,T98,T98,Pat Perez,6
122,T98,T98,Kenny Perry,6
123,T98,T98,Ian Poulter,6
124,T98,T98,Nick Price,6
125,T98,T98,Ted Purdy,6
126,T98,T98,Patrick Sheehan,6
127,T98,T98,Joey Snyder III,6
128,T98,T98,Kevin Stadler,6
129,T98,T98,Darron Stiles,6
130,T98,T98,Steve Stricker,6
131,T98,T98,Kevin Sutherland,6
132,T98,T98,Vaughn Taylor,6
133,T98,T98,Kirk Triplett,6
134,T98,T98,Duffy Waldorf,6
135,T98,T98,Dean Wilson,6
136,T98,T98,Mark Wilson,6
137,T138,T138,Steve Allan,5
138,T138,T138,Stephen Ames,5
139,T138,T138,Chris Anderson,5
140,T138,T138,Billy Andrade,5
141,T138,T138,Tommy Armour III,5
142,T138,T138,Aaron Baddeley,5
143,T138,T138,Cameron Beckman,5
144,T138,T138,Rich Beem,5
145,T138,T138,Guy Boros,5
146,T138,T138,Chad Campbell,5
147,T138,T138,K.J. Choi,5
148,T138,T138,Gavin Coles,5
149,T138,T138,Ben Curtis,5
150,T138,T138,Jay Delsing,5
151,T138,T138,Steve Elkington,5
152,T138,T138,Bob Estes,5
153,T138,T138,Todd Fischer,5
154,T138,T138,Steve Flesch,5
155,T138,T138,Brent Geiberger,5
156,T138,T138,Tom Gillis,5
157,T138,T138,Paul Gow,5
158,T138,T138,Jay Haas,5
159,T138,T138,Bill Haas,5
160,T138,T138,Donnie Hammond,5
161,T138,T138,Padraig Harrington,5
162,T138,T138,David Hearn,5
163,T138,T138,Mark Hensby,5
164,T138,T138,Ryuji Imada,5
165,T138,T138,Peter Jacobsen,5
166,T138,T138,Freddie Jacobson,5
167,T138,T138,Jonathan Kaye,5
168,T138,T138,Skip Kendall,5
169,T138,T138,Hank Kuehne,5
170,T138,T138,Tom Lehman,5
171,T138,T138,Spencer Levin,5
172,T138,T138,J.L. Lewis,5
173,T138,T138,Frank Lickliter II,5
174,T138,T138,Will MacKenzie,5
175,T138,T138,Spike McRoy,5
176,T138,T138,Colin Montgomerie,5
177,T138,T138,Ryan Moore,5
178,T138,T138,Sean O'Hair,5
179,T138,T138,Nick O'Hern,5
180,T138,T138,Geoff Ogilvy,5
181,T138,T138,Jesper Parnevik,5
182,T138,T138,Craig Parry,5
183,T138,T138,David Peoples,5
184,T138,T138,D.A. Points,5
185,T138,T138,Scott Simpson,5
186,T138,T138,Mike Springer,5
187,T138,T138,Esteban Toledo,5
188,T138,T138,Jay Williamson,5
189,T190,T190,Michael Allen,4
190,T190,T190,Paul Azinger,4
191,T190,T190,Colby Beckstrom,4
192,T190,T190,Craig Bowden,4
193,T190,T190,Jeff Brehaut,4
194,T190,T190,D.J. Brigman,4
195,T190,T190,Olin Browne,4
196,T190,T190,Tom Byrum,4
197,T190,T190,Jim Carter,4
198,T190,T190,Paul Casey,4
199,T190,T190,Alex Cejka,4
200,T190,T190,John Cook,4
201,T190,T190,Chris DiMarco,4
202,T190,T190,David Edwards,4
203,T190,T190,John Elliott,4
204,T190,T190,Brad Fabel,4
205,T190,T190,Nick Gilliam,4
206,T190,T190,Matt Gogel,4
207,T190,T190,Paul Goydos,4
208,T190,T190,Hunter Haas,4
209,T190,T190,Jeff Hart,4
210,T190,T190,Mike Heinen,4
211,T190,T190,Matt Hendrix,4
212,T190,T190,Scott Hoch,4
213,T190,T190,Per-Ulrik Johansson,4
214,T190,T190,Jason Knutzon,4
215,T190,T190,Ian Leggatt,4
216,T190,T190,Wayne Levi,4
217,T190,T190,Michael Long,4
218,T190,T190,Len Mattiace,4
219,T190,T190,Graeme McDowell,4
220,T190,T190,Larry Mize,4
221,T190,T190,Dennis Paulson,4
222,T190,T190,Carl Paulson,4
223,T190,T190,Rob Rashell,4
224,T190,T190,Chris Riley,4
225,T190,T190,Adam Scott,4
226,T190,T190,Jeff Sluman,4
227,T190,T190,Mario Tiziani,4
228,T190,T190,D.J. Trahan,4
229,T190,T190,Grant Waite,4
230,T231,T231,Notah Begay III,3
231,T231,T231,Thomas Bjørn,3
232,T231,T231,Michael Bradley,3
233,T231,T231,Jaxon Brigman,3
234,T231,T231,Mark Brooks,3
235,T231,T231,Bob Burns,3
236,T231,T231,Michael Campbell,3
237,T231,T231,Erik Compton,3
238,T231,T231,Trevor Dodds,3
239,T231,T231,Scott Drummond,3
240,T231,T231,Danny Ellis,3
241,T231,T231,Nick Faldo,3
242,T231,T231,Brad Faxon,3
243,T231,T231,Nick Flanagan,3
244,T231,T231,Robin Freeman,3
245,T231,T231,Glen Hnatiuk,3
246,T231,T231,David Howell,3
247,T231,T231,Steve Jones,3
248,T231,T231,Tom Kite,3
249,T231,T231,Joel Kribel,3
250,T231,T231,Matt Kuchar,3
251,T231,T231,John Maginnes,3
252,T231,T231,Jim McGovern,3
253,T231,T231,Brenden Pappas,3
254,T231,T231,Dicky Pride,3
255,T231,T231,Michael Putnam,3
256,T231,T231,Dave Rummells,3
257,T231,T231,Lloyd Saltman,3
258,T231,T231,Tom Scherrer,3
259,T231,T231,Chris Starkjohann,3
260,T231,T231,Henrik Stenson,3
261,T231,T231,Andre Stolz,3
262,T231,T231,Mike Weir,3
263,T231,T231,Lee Westwood,3
264,T231,T231,Garrett Willis,3
265,T266,T266,Jason Allred,2
266,T266,T266,John Bickerton,2
267,T266,T266,Steven Bowditch,2
268,T266,T266,Chris Couch,2
269,T266,T266,Ryan Dillon,2
270,T266,T266,Nick Dougherty,2
271,T266,T266,Bradley Dredge,2
272,T266,T266,Scott Dunlap,2
273,T266,T266,David Duval,2
274,T266,T266,Simon Dyson,2
275,T266,T266,David Frost,2
276,T266,T266,"Jim Gallagher, Jr.",2
277,T266,T266,Richard Green,2
278,T266,T266,Gary Hallberg,2
279,T266,T266,Peter Hanson,2
280,T266,T266,Brian Henninger,2
281,T266,T266,Tetsuji Hiratsuka,2
282,T266,T266,Charley Hoffman,2
283,T266,T266,P.H. Horgan III,2
284,T266,T266,Mike Hulbert,2
285,T266,T266,Yasuharu Imano,2
286,T266,T266,Trevor Immelman,2
287,T266,T266,Tripp Isenhour,2
288,T266,T266,Miguel Angel Jiménez,2
289,T266,T266,Simon Khan,2
290,T266,T266,Maarten Lafeber,2
291,T266,T266,Brad Lardon,2
292,T266,T266,Thomas Levet,2
293,T266,T266,David Lundstrom,2
294,T266,T266,Sandy Lyle,2
295,T266,T266,Steve Marino,2
296,T266,T266,Dick Mast,2
297,T266,T266,Blaine McCallister,2
298,T266,T266,Paul McGinley,2
299,T266,T266,John Morgan,2
300,T266,T266,John Morse,2
301,T266,T266,Sean Murphy,2
302,T266,T266,Greg Norman,2
303,T266,T266,Steve Pate,2
304,T266,T266,Craig Perks,2
305,T266,T266,Scott Piercy,2
306,T266,T266,Ben Portie,2
307,T266,T266,Tom Purtzer,2
308,T266,T266,John Riegger,2
309,T266,T266,Gene Sauers,2
310,T266,T266,Bob Sowards,2
311,T266,T266,Tadahiro Takayama,2
312,T266,T266,Toru Taniguchi,2
313,T266,T266,Camilo Villegas,2
314,T266,T266,Jimmy Walker,2
315,T266,T266,Tom Watson,2
316,T266,T266,Brian Watts,2
317,T266,T266,Willie Wood,2
318,T266,T266,Y.E. Yang,2
