,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
101,102,102,Sergio Garcia,29.15,379,13
102,103,103,Jason Dufner,29.17,525,18
103,T104,T104,Bob Heintz,29.2,292,10
104,T104,T104,Vaughn Taylor,29.2,438,15
105,T104,T104,Kirk Triplett,29.2,292,10
106,T107,T107,Casey Wittenberg,29.22,263,9
107,T107,T107,Y.E. Yang,29.22,526,18
108,109,109,Ryan Moore,29.24,497,17
109,110,110,Hunter Mahan,29.26,673,23
110,111,111,Stephen Ames,29.27,439,15
111,112,112,Tim Petrovic,29.28,527,18
112,113,113,Stewart Cink,29.31,469,16
113,T114,T114,Matt Bettencourt,29.32,557,19
114,T114,T114,Kevin Sutherland,29.32,645,22
115,T114,T114,Nick Watney,29.32,557,19
116,T117,T117,Martin Laird,29.33,352,12
117,T117,T117,Marc Leishman,29.33,528,18
118,T119,T119,J.B. Holmes,29.38,382,13
119,T119,T119,Adam Scott,29.38,235,8
120,121,121,Briny Baird,29.4,441,15
121,122,122,Tommy Armour III,29.42,353,12
122,123,123,Justin Rose,29.43,412,14
123,T124,T124,Nathan Green,29.5,649,22
124,T124,T124,Peter Lonard,29.5,354,12
125,T124,T124,D.A. Points,29.5,590,20
126,T124,T124,Heath Slocum,29.5,472,16
127,T124,T124,Brian Vranesh,29.5,177,6
128,T129,T129,Stuart Appleby,29.53,443,15
129,T129,T129,Jason Bohn,29.53,561,19
130,T129,T129,Ernie Els,29.53,443,15
131,132,132,Jason Gore,29.54,384,13
132,133,133,Bart Bryant,29.55,325,11
133,134,134,Cameron Beckman,29.56,473,16
134,135,135,Billy Mayfair,29.57,414,14
135,136,136,Nicholas Thompson,29.59,503,17
136,137,137,Ángel Cabrera,29.64,326,11
137,138,138,Charles Howell III,29.68,564,19
138,139,139,Steve Elkington,29.69,386,13
139,140,140,Kris Blanks,29.7,297,10
140,141,141,Rocco Mediate,29.71,505,17
141,142,142,Chad Campbell,29.72,535,18
142,143,143,Todd Hamilton,29.77,387,13
143,144,144,Davis Love III,29.79,566,19
144,145,145,Andres Romero,29.8,298,10
145,T146,T146,Mark Calcavecchia,29.87,448,15
146,T146,T146,Bill Lunde,29.87,448,15
147,148,148,Sean O'Hair,29.88,508,17
148,149,149,Tag Ridings,29.89,269,9
149,T150,T150,Colt Knost,29.9,299,10
150,T150,T150,Marc Turnesa,29.9,299,10
151,T152,T152,Kent Jones,29.91,329,11
152,T152,T152,Kenny Perry,29.91,688,23
153,154,154,Jay Williamson,29.92,359,12
154,T155,T155,Alex Cejka,29.94,479,16
155,T155,T155,Camilo Villegas,29.94,509,17
156,T157,T157,Jonathan Byrd,29.95,569,19
157,T157,T157,J.J. Henry,29.95,629,21
158,T157,T157,John Senden,29.95,629,21
159,T160,T160,Peter Tomasulo,30.0,150,5
160,T160,T160,Charles Warren,30.0,330,11
161,T162,T162,Robert Garrigus,30.06,481,16
162,T162,T162,Aron Price,30.06,511,17
163,164,164,Johnson Wagner,30.07,451,15
164,165,165,Steve Lowery,30.13,482,16
165,166,166,Boo Weekley,30.22,544,18
166,167,167,Steve Flesch,30.29,424,14
167,T168,T168,Robert Allenby,30.33,455,15
168,T168,T168,Joe Durant,30.33,273,9
169,T170,T170,Michael Allen,30.36,425,14
170,T170,T170,Tom Lehman,30.36,334,11
171,172,172,Scott Sterling,30.38,243,8
172,173,173,Troy Matteson,30.44,548,18
173,174,174,Rich Beem,30.45,335,11
174,175,175,Greg Owen,30.5,549,18
175,176,176,Jeff Maggert,30.54,397,13
176,177,177,Rick Price,30.6,153,5
177,178,178,Vijay Singh,30.67,460,15
178,179,179,Chris Stroud,30.81,493,16
179,T180,T180,Brian Bateman,30.83,185,6
180,T180,T180,K.J. Choi,30.83,370,12
181,182,182,Ricky Barnes,30.89,278,9
182,183,183,Will MacKenzie,31.45,346,11
183,184,184,Gary Woodland,31.78,286,9
