,Putting_from_15-25_RANK THIS WEEK,Putting_from_15-25_RANK LAST WEEK,Putting_from_15-25_PLAYER NAME,Putting_from_15-25_ROUNDS,Putting_from_15-25_% MADE,Putting_from_15-25_ATTEMPTS,Putting_from_15-25_PUTTS MADE
107,108,108,Boo Weekley,79,15.42,240,37
108,T109,T109,Mathew Goggin,76,15.38,195,30
109,T109,T109,Greg Owen,97,15.38,286,44
110,T109,T109,Brian Vranesh,51,15.38,143,22
111,112,112,Rory Sabbatini,81,15.28,216,33
112,113,113,Bubba Watson,73,15.26,190,29
113,114,114,J.J. Henry,97,15.25,295,45
114,T115,T115,Bart Bryant,58,15.2,171,26
115,T115,T115,Spencer Levin,75,15.2,250,38
116,T115,T115,Gary Woodland,53,15.2,125,19
117,T118,T118,Kent Jones,73,15.15,198,30
118,T118,T118,Vijay Singh,71,15.15,165,25
119,120,120,Chris DiMarco,97,15.14,284,43
120,121,121,Will MacKenzie,69,15.13,238,36
121,122,122,Tim Petrovic,97,15.09,285,43
122,123,123,Ryan Moore,89,15.07,219,33
123,124,124,Steve Elkington,70,15.04,226,34
124,T125,T125,Brian Davis,103,15.0,300,45
125,T125,T125,Cliff Kresge,78,15.0,240,36
126,127,127,Jarrod Lyle,65,14.91,161,24
127,128,128,Johnson Wagner,81,14.84,256,38
128,129,129,Glen Day,79,14.76,210,31
129,130,130,Aron Price,89,14.74,285,42
130,131,131,Joe Durant,62,14.72,163,24
131,132,132,Kevin Streelman,97,14.63,294,43
132,T133,T133,Briny Baird,89,14.52,248,36
133,T133,T133,John Mallinger,90,14.52,241,35
134,135,135,Rich Beem,77,14.49,207,30
135,136,136,Brian Bateman,55,14.36,181,26
136,T137,T137,John Rollins,92,14.29,245,35
137,T137,T137,Scott Sterling,51,14.29,161,23
138,T137,T137,D.J. Trahan,96,14.29,287,41
139,140,140,Brett Quigley,92,14.23,246,35
140,141,141,Bob Estes,78,14.22,232,33
141,142,142,Paul Goydos,79,14.08,206,29
142,143,143,Jeff Overton,92,14.04,235,33
143,144,144,Y.E. Yang,83,13.99,243,34
144,145,145,Kevin Stadler,65,13.9,187,26
145,146,146,Greg Kraft,51,13.89,144,20
146,147,147,Jeff Maggert,79,13.87,274,38
147,148,148,Peter Tomasulo,61,13.79,174,24
148,149,149,Rocco Mediate,79,13.6,250,34
149,150,150,Jeff Klauk,97,13.49,304,41
150,151,151,Brad Adamonis,70,13.36,247,33
151,152,152,Patrick Sheehan,51,13.24,136,18
152,153,153,David Duval,56,13.21,159,21
153,154,154,Ian Poulter,59,13.18,129,17
154,155,155,Jason Bohn,88,13.17,281,37
155,156,156,Casey Wittenberg,71,13.16,190,25
156,157,157,Tiger Woods,64,13.14,137,18
157,158,158,Ricky Barnes,67,13.11,183,24
158,159,159,Retief Goosen,74,13.09,191,25
159,160,160,Phil Mickelson,66,13.07,153,20
160,161,161,Adam Scott,53,13.01,123,16
161,162,162,Richard Johnson,85,12.87,272,35
162,163,163,Robert Allenby,71,12.68,205,26
163,164,164,Kenny Perry,92,12.66,237,30
164,165,165,Woody Austin,84,12.65,245,31
165,166,166,John Merrick,91,12.6,246,31
166,167,167,Jason Dufner,90,12.22,270,33
167,168,168,Peter Lonard,86,12.21,262,32
168,169,169,Steve Flesch,77,12.17,230,28
169,170,170,Billy Mayfair,83,12.16,222,27
170,171,171,Heath Slocum,95,11.96,301,36
171,172,172,Charles Warren,63,11.92,193,23
172,173,173,Robert Garrigus,83,11.7,265,31
173,174,174,Tom Lehman,55,11.59,138,16
174,175,175,Charles Howell III,99,11.46,288,33
175,176,176,Chez Reavie,81,11.36,264,30
176,177,177,Leif Olson,51,10.95,137,15
177,178,178,Jay Williamson,69,10.85,212,23
178,179,179,Fred Couples,54,10.53,133,14
179,180,180,Tommy Armour III,58,10.44,182,19
180,181,181,Rick Price,54,10.27,146,15
181,182,182,Jimmy Walker,74,10.0,200,20
182,183,183,Stuart Appleby,79,9.59,219,21
183,184,184,Ernie Els,70,8.18,159,13
