,Putting_from_6_RANK THIS WEEK,Putting_from_6_RANK LAST WEEK,Putting_from_6_PLAYER NAME,Putting_from_6_ROUNDS,Putting_from_6_% MADE,Putting_from_6_ATTEMPTS,Putting_from_6_PUTTS MADE
44,45,45,Bill Lunde,83,73.49,83,61
45,46,46,Y.E. Yang,83,73.33,75,55
46,T47,T47,Michael Allen,73,73.21,56,41
47,T47,T47,Eric Axley,71,73.21,56,41
48,T47,T47,Ángel Cabrera,55,73.21,56,41
49,T47,T47,Brian Vranesh,51,73.21,56,41
50,51,51,Tim Herron,87,73.08,78,57
51,52,52,Steve Lowery,83,73.03,89,65
52,53,53,Richard Johnson,85,72.84,81,59
53,54,54,Mark Wilson,99,72.73,110,80
54,55,55,Rory Sabbatini,81,72.6,73,53
55,56,56,Rich Beem,77,72.55,51,37
56,T57,T57,Robert Garrigus,83,72.22,72,52
57,T57,T57,Kevin Stadler,65,72.22,54,39
58,59,59,Ryan Moore,89,72.16,97,70
59,60,60,Chez Reavie,81,72.06,68,49
60,61,61,Fred Couples,54,72.0,50,36
61,T62,T62,Greg Chalmers,85,71.91,89,64
62,T62,T62,Charley Hoffman,97,71.91,89,64
63,64,64,Tom Pernice Jr.,82,71.79,78,56
64,65,65,Todd Hamilton,83,71.43,70,50
65,66,66,Tim Clark,81,71.19,59,42
66,T67,T67,Briny Baird,89,71.05,76,54
67,T67,T67,Steve Elkington,70,71.05,76,54
68,T67,T67,John Merrick,91,71.05,76,54
69,70,70,Ted Purdy,101,71.0,100,71
70,71,71,Darron Stiles,52,70.91,55,39
71,72,72,John Senden,100,70.79,89,63
72,73,73,Brian Bateman,55,70.73,41,29
73,74,74,Joe Ogilvie,85,70.65,92,65
74,T75,T75,Sean O'Hair,80,70.59,68,48
75,T75,T75,Andres Romero,58,70.59,51,36
76,77,77,J.B. Holmes,74,70.53,95,67
77,78,78,Tag Ridings,50,70.45,44,31
78,79,79,Spencer Levin,75,70.37,81,57
79,80,80,Daniel Chopra,89,70.24,84,59
80,81,81,Chris DiMarco,97,70.21,94,66
81,82,82,Ken Duke,87,70.15,67,47
82,83,83,Aron Price,89,69.9,103,72
83,84,84,Robert Allenby,71,69.84,63,44
84,T85,T85,Rick Price,54,69.7,66,46
85,T85,T85,Boo Weekley,79,69.7,66,46
86,T87,T87,Cameron Beckman,87,69.66,89,62
87,T87,T87,Nick O'Hern,90,69.66,89,62
88,T89,T89,K.J. Choi,65,69.64,56,39
89,T89,T89,Brad Faxon,59,69.64,56,39
90,T89,T89,Charles Warren,63,69.64,56,39
91,92,92,John Rollins,92,69.61,102,71
92,93,93,Scott Verplank,88,69.44,72,50
93,94,94,David Mathis,82,69.41,85,59
94,95,95,Leif Olson,51,69.35,62,43
95,96,96,Davis Love III,89,69.33,75,52
96,T97,T97,Mark Brooks,55,69.23,52,36
97,T97,T97,Carl Pettersson,86,69.23,78,54
98,99,99,Ben Crane,93,69.05,84,58
99,T100,T100,Chris Riley,77,68.97,58,40
100,T100,T100,Johnson Wagner,81,68.97,87,60
101,102,102,David Duval,56,68.89,45,31
102,103,103,Steve Flesch,77,68.75,80,55
103,104,104,Anthony Kim,76,68.66,67,46
104,105,105,Jerry Kelly,90,68.49,73,50
105,106,106,Jason Bohn,88,68.29,82,56
106,107,107,Jason Dufner,90,68.24,85,58
107,108,108,Geoff Ogilvy,78,68.18,66,45
108,109,109,Scott Piercy,85,68.04,97,66
109,110,110,Ian Poulter,59,67.86,56,38
110,111,111,Heath Slocum,95,67.74,93,63
111,112,112,Vaughn Taylor,88,67.5,80,54
112,113,113,Kenny Perry,92,67.47,83,56
113,T114,T114,Freddie Jacobson,83,67.44,86,58
114,T114,T114,Dean Wilson,81,67.44,86,58
115,116,116,John Mallinger,90,67.19,64,43
116,117,117,Corey Pavin,73,67.12,73,49
117,118,118,David Toms,98,67.07,82,55
118,119,119,Marc Leishman,91,67.05,88,59
119,T120,T120,Brad Adamonis,70,66.67,66,44
120,T120,T120,Stewart Cink,79,66.67,66,44
121,T120,T120,Ben Curtis,63,66.67,36,24
122,T120,T120,Padraig Harrington,66,66.67,57,38
123,T120,T120,Scott McCarron,91,66.67,78,52
124,T120,T120,Greg Owen,97,66.67,108,72
125,T120,T120,Pat Perez,74,66.67,66,44
126,127,127,Derek Fathauer,63,66.04,53,35
127,T128,T128,Harrison Frazar,93,65.98,97,64
128,T128,T128,Charles Howell III,99,65.98,97,64
129,130,130,Matt Jones,56,65.96,47,31
130,131,131,Bart Bryant,58,65.91,44,29
131,T132,T132,Sergio Garcia,59,65.85,41,27
132,T132,T132,Bob Heintz,59,65.85,41,27
133,134,134,Lee Janzen,74,65.79,76,50
134,135,135,Scott Sterling,51,65.71,35,23
135,136,136,Woody Austin,84,65.69,102,67
136,137,137,Stuart Appleby,79,65.67,67,44
137,138,138,Glen Day,79,65.52,58,38
138,T139,T139,Chad Campbell,90,65.38,78,51
139,T139,T139,Jimmy Walker,74,65.38,78,51
140,141,141,Bob Estes,78,65.33,75,49
141,142,142,Rocco Mediate,79,65.15,66,43
142,143,143,Kent Jones,73,64.79,71,46
143,144,144,Rod Pampling,72,64.71,68,44
144,145,145,James Nitties,86,64.52,93,60
145,146,146,Lucas Glover,93,64.47,76,49
146,147,147,Parker McLachlin,71,64.38,73,47
147,T148,T148,Retief Goosen,74,64.29,56,36
148,T148,T148,Kevin Streelman,97,64.29,98,63
149,T148,T148,Kirk Triplett,60,64.29,70,45
150,T151,T151,Paul Goydos,79,64.1,78,50
151,T151,T151,Gary Woodland,53,64.1,39,25
152,153,153,Joe Durant,62,64.0,50,32
153,154,154,Jay Williamson,69,63.79,58,37
154,T155,T155,Alex Cejka,82,63.64,77,49
155,T155,T155,J.J. Henry,97,63.64,99,63
156,T155,T155,Justin Leonard,95,63.64,66,42
157,T155,T155,Peter Lonard,86,63.64,99,63
158,T155,T155,Vijay Singh,71,63.64,55,35
159,T155,T155,Bo Van Pelt,100,63.64,99,63
160,161,161,Matt Bettencourt,98,63.46,104,66
161,162,162,Justin Rose,71,63.16,76,48
162,163,163,Martin Laird,72,63.01,73,46
163,164,164,Matt Weibring,65,62.96,54,34
164,165,165,Marc Turnesa,77,62.5,96,60
165,166,166,Peter Tomasulo,61,62.0,50,31
166,167,167,Chris Stroud,88,61.9,84,52
167,168,168,Troy Matteson,95,61.7,94,58
168,169,169,Kris Blanks,60,61.67,60,37
169,170,170,Adam Scott,53,61.54,52,32
170,171,171,Tim Petrovic,97,61.39,101,62
171,172,172,Brendon de Jonge,90,61.36,88,54
172,T173,T173,Stephen Ames,77,60.71,56,34
173,T173,T173,Ricky Barnes,67,60.71,56,34
174,T173,T173,D.A. Points,99,60.71,84,51
175,176,176,Nicholas Thompson,96,60.67,89,54
176,177,177,Billy Mayfair,83,60.49,81,49
177,178,178,Jason Gore,74,60.38,53,32
178,179,179,D.J. Trahan,96,59.78,92,55
179,180,180,Will MacKenzie,69,59.74,77,46
180,181,181,Jonathan Byrd,89,58.54,82,48
181,182,182,Patrick Sheehan,51,58.14,43,25
182,183,183,Tom Lehman,55,56.25,32,18
183,184,184,Ernie Els,70,52.63,57,30
