,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
79,T78,T78,Jerry Kelly,2.78,13,468
80,T78,T78,Martin Laird,2.78,12,432
81,T78,T78,Tom Lehman,2.78,8,288
82,T78,T78,George McNeill,2.78,13,468
83,T78,T78,Kevin Na,2.78,13,468
84,T78,T78,Vijay Singh,2.78,10,360
85,86,86,Dean Wilson,2.87,15,522
86,T87,T87,Jonathan Byrd,2.89,13,450
87,T87,T87,Robert Garrigus,2.89,13,450
88,89,89,Greg Kraft,2.91,11,378
89,90,90,Padraig Harrington,2.92,10,342
90,91,91,Jason Day,2.94,9,306
91,92,92,Kevin Sutherland,2.99,14,468
92,93,93,Kent Jones,3.01,13,432
93,94,94,Rod Pampling,3.03,12,396
94,95,95,Charles Warren,3.06,11,360
95,T96,T96,Bill Haas,3.07,16,522
96,T96,T96,Todd Hamilton,3.07,16,522
97,T96,T96,Kevin Streelman,3.07,16,522
98,99,99,Sergio Garcia,3.13,9,288
99,T100,T100,Mark Calcavecchia,3.14,13,414
100,T100,T100,Bubba Watson,3.14,13,414
101,102,102,Troy Matteson,3.15,17,540
102,T103,T103,K.J. Choi,3.17,12,378
103,T103,T103,Daniel Chopra,3.17,16,504
104,T103,T103,Jeff Overton,3.17,16,504
105,T103,T103,Steve Stricker,3.17,12,378
106,T107,T107,Rich Beem,3.21,15,468
107,T107,T107,Ryan Palmer,3.21,15,468
108,T107,T107,Tom Pernice Jr.,3.21,15,468
109,110,110,Nicholas Thompson,3.23,18,558
110,T111,T111,Brendon de Jonge,3.26,17,522
111,T111,T111,Carl Pettersson,3.26,17,522
112,113,113,Ted Purdy,3.33,18,540
113,T114,T114,J.J. Henry,3.37,17,504
114,T114,T114,Marc Leishman,3.37,17,504
115,T114,T114,Joe Ogilvie,3.37,17,504
116,T117,T117,Ricky Barnes,3.38,14,414
117,T117,T117,Kenny Perry,3.38,14,414
118,119,119,Jason Dufner,3.42,16,468
119,T120,T120,Stewart Cink,3.44,13,378
120,T120,T120,Bryce Molder,3.44,13,378
121,T120,T120,Justin Rose,3.44,13,378
122,123,123,Marc Turnesa,3.45,18,522
123,T124,T124,Ángel Cabrera,3.47,10,288
124,T124,T124,Matt Kuchar,3.47,15,432
125,T124,T124,Hunter Mahan,3.47,15,432
126,T124,T124,Scott Sterling,3.47,10,288
127,T128,T128,Rocco Mediate,3.54,14,396
128,T128,T128,Chris Riley,3.54,14,396
129,130,130,Paul Goydos,3.56,16,450
130,131,131,Mark Wilson,3.57,18,504
131,132,132,Tim Petrovic,3.58,20,558
132,133,133,Kris Blanks,3.61,13,360
133,T134,T134,Steve Flesch,3.63,17,468
134,T134,T134,Lucas Glover,3.63,17,468
135,T136,T136,Woody Austin,3.7,16,432
136,T136,T136,Peter Lonard,3.7,20,540
137,T136,T136,John Mallinger,3.7,18,486
138,T136,T136,Rick Price,3.7,14,378
139,T136,T136,Jimmy Walker,3.7,16,432
140,T136,T136,Boo Weekley,3.7,14,378
141,142,142,Andres Romero,3.8,13,342
142,143,143,Fred Couples,3.82,11,288
143,144,144,D.A. Points,3.83,20,522
144,T145,T145,Chad Campbell,3.85,18,468
145,T145,T145,Glen Day,3.85,18,468
146,T145,T145,Davis Love III,3.85,18,468
147,148,148,Kevin Stadler,3.89,14,360
148,149,149,David Mathis,3.91,19,486
149,150,150,Mark Brooks,3.92,12,306
150,151,151,Stephen Ames,4.04,16,396
151,152,152,Steve Lowery,4.12,20,486
152,T153,T153,Brian Davis,4.17,24,576
153,T153,T153,Jason Gore,4.17,18,432
154,T153,T153,Will MacKenzie,4.17,18,432
155,T153,T153,Scott Piercy,4.17,21,504
156,T153,T153,Brett Quigley,4.17,21,504
157,T153,T153,Rory Sabbatini,4.17,18,432
158,159,159,Matt Weibring,4.29,17,396
159,T160,T160,Ernie Els,4.32,14,324
160,T160,T160,Bill Lunde,4.32,21,486
161,T162,T162,Jason Bohn,4.44,20,450
162,T162,T162,Casey Wittenberg,4.44,20,450
163,164,164,Heath Slocum,4.63,25,540
164,T165,T165,Darron Stiles,4.72,17,360
165,T165,T165,Camilo Villegas,4.72,17,360
166,T167,T167,Ben Crane,4.94,24,486
167,T167,T167,Gary Woodland,4.94,16,324
168,169,169,Jeff Maggert,4.96,25,504
169,170,170,Leif Olson,5.03,19,378
170,T171,T171,Sean O'Hair,5.05,20,396
171,T171,T171,Jay Williamson,5.05,20,396
172,173,173,J.B. Holmes,5.11,23,450
173,T174,T174,Robert Allenby,5.28,19,360
174,T174,T174,Brian Vranesh,5.28,19,360
175,176,176,Derek Fathauer,5.33,24,450
176,T177,T177,Billy Mayfair,5.36,27,504
177,T177,T177,Chris Stroud,5.36,27,504
178,T179,T179,Joe Durant,5.56,20,360
179,T179,T179,Brendon Todd,5.56,21,378
180,181,181,Matt Bettencourt,5.73,32,558
181,182,182,Adam Scott,5.86,19,324
182,183,183,Peter Tomasulo,6.0,27,450
183,184,184,Kirk Triplett,6.39,23,360
