,Putts_Made_Per_Event_Over_10_RANK THIS WEEK,Putts_Made_Per_Event_Over_10_RANK LAST WEEK,Putts_Made_Per_Event_Over_10_PLAYER NAME,Putts_Made_Per_Event_Over_10_ROUNDS,Putts_Made_Per_Event_Over_10_PUTTS MADE
126,T121,T121,Heath Slocum,95,4.5
127,T121,T121,Scott Sterling,51,4.5
128,T121,T121,Marc Turnesa,77,4.5
129,T121,T121,Johnson Wagner,81,4.5
130,T131,T131,Fred Couples,54,4.4
131,T131,T131,Steve Elkington,70,4.4
132,T131,T131,Robert Garrigus,83,4.4
133,T131,T131,Charles Howell III,99,4.4
134,T131,T131,Brett Quigley,92,4.4
135,T131,T131,Kevin Stadler,65,4.4
136,T131,T131,Matt Weibring,65,4.4
137,T138,T138,Alex Cejka,82,4.3
138,T138,T138,Jason Gore,74,4.3
139,T138,T138,Bill Haas,91,4.3
140,T138,T138,Todd Hamilton,83,4.3
141,T142,T142,Glen Day,79,4.2
142,T142,T142,Nicholas Thompson,96,4.2
143,T144,T144,Kris Blanks,60,4.1
144,T144,T144,K.J. Choi,65,4.1
145,T144,T144,Joe Durant,62,4.1
146,T144,T144,Brad Faxon,59,4.1
147,T144,T144,Jeff Maggert,79,4.1
148,T144,T144,Ryan Palmer,78,4.1
149,T144,T144,Chez Reavie,81,4.1
150,T144,T144,Brendon Todd,53,4.1
151,T152,T152,Rich Beem,77,4.0
152,T152,T152,Mark Calcavecchia,72,4.0
153,T152,T152,Ken Duke,87,4.0
154,T152,T152,Peter Lonard,86,4.0
155,T156,T156,Brad Adamonis,70,3.9
156,T156,T156,Adam Scott,53,3.9
157,T156,T156,Vijay Singh,71,3.9
158,T159,T159,Derek Fathauer,63,3.8
159,T159,T159,Mathew Goggin,76,3.8
160,T159,T159,Greg Owen,97,3.8
161,T159,T159,Andres Romero,58,3.8
162,T163,T163,Steve Flesch,77,3.7
163,T163,T163,Colt Knost,71,3.7
164,T163,T163,Will MacKenzie,69,3.7
165,T163,T163,Brian Vranesh,51,3.7
166,T163,T163,Jimmy Walker,74,3.7
167,T168,T168,J.B. Holmes,74,3.6
168,T168,T168,Cliff Kresge,78,3.6
169,170,170,Billy Mayfair,83,3.5
170,T171,T171,Tommy Armour III,58,3.4
171,T171,T171,Greg Kraft,51,3.4
172,T171,T171,Jarrod Lyle,65,3.4
173,T171,T171,Casey Wittenberg,71,3.4
174,T171,T171,Gary Woodland,53,3.4
175,T176,T176,Eric Axley,71,3.3
176,T176,T176,Jay Williamson,69,3.3
177,T178,T178,Leif Olson,51,3.2
178,T178,T178,Darron Stiles,52,3.2
179,T180,T180,Ricky Barnes,67,3.1
180,T180,T180,Brian Bateman,55,3.1
181,T182,T182,David Duval,56,2.9
182,T182,T182,Peter Tomasulo,61,2.9
183,184,184,Rick Price,54,2.4
