,Putting_from_-_10-15_RANK THIS WEEK,Putting_from_-_10-15_RANK LAST WEEK,Putting_from_-_10-15_PLAYER NAME,Putting_from_-_10-15_ROUNDS,Putting_from_-_10-15_% MADE,Putting_from_-_10-15_ATTEMPTS,Putting_from_-_10-15_PUTTS MADE
36,37,37,Ryuji Imada,85,33.71,175,59
37,38,38,Kevin Streelman,97,33.61,244,82
38,39,39,Steve Stricker,81,33.54,161,54
39,40,40,Mike Weir,85,33.52,182,61
40,T41,T41,Ben Curtis,63,33.33,126,42
41,T41,T41,Sergio Garcia,59,33.33,120,40
42,T41,T41,Charles Warren,63,33.33,159,53
43,44,44,Vaughn Taylor,88,33.18,217,72
44,45,45,Ryan Moore,89,33.01,209,69
45,46,46,Sean O'Hair,80,32.91,158,52
46,47,47,Charlie Wi,92,32.89,225,74
47,48,48,Derek Fathauer,63,32.87,143,47
48,49,49,Stephen Ames,77,32.74,168,55
49,50,50,Tim Petrovic,97,32.67,202,66
50,51,51,Paul Goydos,79,32.65,196,64
51,52,52,Tim Clark,81,32.64,193,63
52,53,53,Nathan Green,104,32.62,233,76
53,54,54,John Merrick,91,32.56,172,56
54,55,55,Martin Laird,72,32.54,169,55
55,56,56,John Mallinger,90,32.45,188,61
56,57,57,John Senden,100,32.44,262,85
57,58,58,Jonathan Byrd,89,32.42,219,71
58,T59,T59,Jason Dufner,90,32.14,224,72
59,T59,T59,Geoff Ogilvy,78,32.14,168,54
60,61,61,Marc Turnesa,77,32.07,184,59
61,62,62,Leif Olson,51,31.86,113,36
62,63,63,Justin Rose,71,31.85,157,50
63,T64,T64,Brian Gay,96,31.72,186,59
64,T64,T64,Dustin Johnson,85,31.72,186,59
65,66,66,Scott Sterling,51,31.63,98,31
66,67,67,Tiger Woods,64,31.62,136,43
67,68,68,Daniel Chopra,89,31.5,200,63
68,69,69,George McNeill,82,31.4,242,76
69,70,70,Eric Axley,71,31.33,150,47
70,71,71,Scott Verplank,88,31.3,230,72
71,72,72,Ted Purdy,101,31.27,259,81
72,T73,T73,Anthony Kim,76,31.25,160,50
73,T73,T73,Ian Poulter,59,31.25,112,35
74,75,75,Tag Ridings,50,31.19,109,34
75,76,76,Jeff Overton,92,31.09,193,60
76,77,77,Ernie Els,70,30.92,152,47
77,78,78,Matt Jones,56,30.84,107,33
78,79,79,Bob Heintz,59,30.83,133,41
79,80,80,Chris Riley,77,30.77,182,56
80,81,81,Woody Austin,84,30.73,218,67
81,82,82,Spencer Levin,75,30.49,164,50
82,83,83,David Toms,98,30.38,237,72
83,84,84,Charley Hoffman,97,30.31,254,77
84,85,85,Patrick Sheehan,51,30.28,109,33
85,86,86,Tim Herron,87,30.26,228,69
86,87,87,Heath Slocum,95,30.24,248,75
87,88,88,Richard Johnson,85,30.22,182,55
88,89,89,Bill Lunde,83,30.21,235,71
89,90,90,Freddie Jacobson,83,30.2,202,61
90,T91,T91,Tom Pernice Jr.,82,30.19,212,64
91,T91,T91,D.J. Trahan,96,30.19,212,64
92,93,93,Bubba Watson,73,30.06,163,49
93,T94,T94,Ángel Cabrera,55,30.0,110,33
94,T94,T94,Zach Johnson,94,30.0,230,69
95,96,96,Chris Stroud,88,29.77,215,64
96,97,97,Brian Bateman,55,29.75,121,36
97,98,98,Jeff Maggert,79,29.74,232,69
98,99,99,Chris DiMarco,97,29.66,236,70
99,100,100,Marc Leishman,91,29.6,223,66
100,101,101,Rod Pampling,72,29.55,176,52
101,T102,T102,Camilo Villegas,76,29.38,160,47
102,T102,T102,Nick Watney,86,29.38,177,52
103,104,104,Padraig Harrington,66,29.36,109,32
104,T105,T105,Brian Davis,103,29.32,249,73
105,T105,T105,Todd Hamilton,83,29.32,191,56
106,107,107,Jerry Kelly,90,29.31,232,68
107,108,108,Troy Matteson,95,29.3,256,75
108,109,109,Brett Quigley,92,29.23,195,57
109,110,110,Stewart Cink,79,29.19,161,47
110,111,111,Joe Ogilvie,85,29.15,223,65
111,112,112,Brian Vranesh,51,29.03,124,36
112,113,113,Steve Lowery,83,28.89,225,65
113,114,114,D.A. Points,99,28.87,239,69
114,T115,T115,Aaron Baddeley,66,28.77,146,42
115,T115,T115,Ben Crane,93,28.77,212,61
116,T115,T115,Nick O'Hern,90,28.77,212,61
117,118,118,J.J. Henry,97,28.7,223,64
118,119,119,Charles Howell III,99,28.64,213,61
119,120,120,Scott Piercy,85,28.5,207,59
120,121,121,Peter Lonard,86,28.38,222,63
121,122,122,James Nitties,86,28.37,215,61
122,123,123,Matt Weibring,65,28.28,145,41
123,T124,T124,Glen Day,79,28.21,195,55
124,T124,T124,Peter Tomasulo,61,28.21,117,33
125,126,126,Y.E. Yang,83,28.16,206,58
126,127,127,Jimmy Walker,74,28.14,167,47
127,128,128,Lucas Glover,93,28.05,221,62
128,129,129,Brad Adamonis,70,28.03,157,44
129,130,130,Briny Baird,89,27.98,193,54
130,131,131,Brendon Todd,53,27.97,143,40
131,132,132,Chad Campbell,90,27.92,197,55
132,133,133,Chez Reavie,81,27.89,190,53
133,T134,T134,John Rollins,92,27.85,219,61
134,T134,T134,Nicholas Thompson,96,27.85,237,66
135,136,136,Rory Sabbatini,81,27.46,193,53
136,137,137,J.B. Holmes,74,27.43,175,48
137,138,138,Harrison Frazar,93,27.39,241,66
138,139,139,Kirk Triplett,60,27.33,161,44
139,140,140,Steve Marino,98,27.19,228,62
140,141,141,Cliff Kresge,78,27.17,173,47
141,142,142,Michael Allen,73,27.16,162,44
142,143,143,Greg Kraft,51,27.12,118,32
143,144,144,Steve Elkington,70,27.06,170,46
144,145,145,Mathew Goggin,76,27.04,159,43
145,146,146,Joe Durant,62,26.92,130,35
146,147,147,Stuart Appleby,79,26.79,209,56
147,148,148,Johnson Wagner,81,26.73,202,54
148,149,149,Brendon de Jonge,90,25.99,227,59
149,T150,T150,Jason Gore,74,25.93,189,49
150,T150,T150,Greg Owen,97,25.93,189,49
151,152,152,Rocco Mediate,79,25.75,167,43
152,153,153,Kevin Stadler,65,25.49,153,39
153,154,154,Alex Cejka,82,25.41,181,46
154,155,155,Ryan Palmer,78,25.37,201,51
155,156,156,Casey Wittenberg,71,25.35,142,36
156,157,157,Robert Allenby,71,25.15,163,41
157,158,158,Jason Bohn,88,25.1,259,65
158,159,159,Kris Blanks,60,25.0,120,30
159,160,160,Robert Garrigus,83,24.89,221,55
160,161,161,Kevin Sutherland,96,24.75,198,49
161,162,162,Billy Mayfair,83,24.73,186,46
162,T163,T163,Steve Flesch,77,24.71,174,43
163,T163,T163,Boo Weekley,79,24.71,174,43
164,T165,T165,David Duval,56,24.17,120,29
165,T165,T165,Bill Haas,91,24.17,211,51
166,167,167,Ken Duke,87,24.02,229,55
167,168,168,Will MacKenzie,69,23.9,159,38
168,169,169,Colt Knost,71,23.72,156,37
169,170,170,Rick Price,54,23.71,97,23
170,171,171,Bart Bryant,58,23.3,176,41
171,172,172,Tommy Armour III,58,23.02,139,32
172,173,173,Adam Scott,53,23.01,113,26
173,174,174,Davis Love III,89,22.55,204,46
174,175,175,Darron Stiles,52,22.41,116,26
175,176,176,K.J. Choi,65,22.38,143,32
176,177,177,Mark Calcavecchia,72,22.04,186,41
177,178,178,Cameron Beckman,87,21.84,206,45
178,179,179,Jarrod Lyle,65,21.71,152,33
179,180,180,Andres Romero,58,21.62,111,24
180,181,181,Ricky Barnes,67,21.38,145,31
181,182,182,Vijay Singh,71,21.19,151,32
182,183,183,Gary Woodland,53,18.87,106,20
183,184,184,Jay Williamson,69,16.49,188,31
