,Putting_from_5-15_RANK THIS WEEK,Putting_from_5-15_RANK LAST WEEK,Putting_from_5-15_PLAYER NAME,Putting_from_5-15_ROUNDS,Putting_from_5-15_% MADE,Putting_from_5-15_ATTEMPTS,Putting_from_5-15_PUTTS MADE
117,118,118,Mark Brooks,55,44.57,276,123
118,119,119,Charley Hoffman,97,44.55,633,282
119,120,120,Charles Howell III,99,44.52,566,252
120,121,121,Jimmy Walker,74,44.5,436,194
121,122,122,Tommy Armour III,58,44.47,389,173
122,123,123,Chad Campbell,90,44.42,493,219
123,124,124,Charles Warren,63,44.33,388,172
124,125,125,Nicholas Thompson,96,44.3,605,268
125,T126,T126,J.J. Henry,97,44.13,571,252
126,T126,T126,Greg Owen,97,44.13,571,252
127,128,128,Bill Haas,91,44.11,569,251
128,129,129,David Duval,56,44.08,338,149
129,130,130,Steve Flesch,77,44.02,468,206
130,131,131,Rory Sabbatini,81,43.97,489,215
131,132,132,James Nitties,86,43.93,535,235
132,T133,T133,Steve Elkington,70,43.81,436,191
133,T133,T133,John Senden,100,43.81,646,283
134,135,135,Heath Slocum,95,43.69,634,277
135,136,136,Cameron Beckman,87,43.65,520,227
136,137,137,Darron Stiles,52,43.59,312,136
137,138,138,Casey Wittenberg,71,43.55,372,162
138,139,139,Rod Pampling,72,43.54,441,192
139,140,140,Troy Matteson,95,43.44,617,268
140,141,141,Tag Ridings,50,43.33,270,117
141,142,142,K.J. Choi,65,43.3,358,155
142,143,143,Robert Garrigus,83,43.26,527,228
143,144,144,Chez Reavie,81,43.25,474,205
144,145,145,Ernie Els,70,43.22,398,172
145,146,146,Chris DiMarco,97,43.15,584,252
146,147,147,Camilo Villegas,76,43.14,408,176
147,T148,T148,Bubba Watson,73,43.01,386,166
148,T148,T148,Boo Weekley,79,43.01,465,200
149,150,150,Peter Lonard,86,42.76,566,242
150,151,151,Mathew Goggin,76,42.75,414,177
151,T152,T152,Jason Bohn,88,42.52,588,250
152,T152,T152,Chris Stroud,88,42.52,508,216
153,154,154,Michael Allen,73,42.42,396,168
154,155,155,Peter Tomasulo,61,42.31,312,132
155,156,156,Kris Blanks,60,42.07,347,146
156,157,157,Kevin Stadler,65,42.02,357,150
157,158,158,Rick Price,54,41.98,293,123
158,159,159,Tom Lehman,55,41.91,241,101
159,160,160,Kirk Triplett,60,41.9,401,168
160,161,161,J.B. Holmes,74,41.89,487,204
161,162,162,Jonathan Byrd,89,41.79,548,229
162,163,163,D.J. Trahan,96,41.7,566,236
163,164,164,Greg Kraft,51,41.67,288,120
164,165,165,Davis Love III,89,41.6,524,218
165,166,166,Alex Cejka,82,41.26,492,203
166,167,167,D.A. Points,99,41.17,583,240
167,168,168,Rocco Mediate,79,40.87,438,179
168,169,169,Brendon de Jonge,90,40.82,583,238
169,170,170,Glen Day,79,40.53,454,184
170,171,171,Gary Woodland,53,40.52,269,109
171,172,172,Jarrod Lyle,65,40.17,351,141
172,173,173,Robert Allenby,71,40.15,401,161
173,174,174,Will MacKenzie,69,39.95,438,175
174,175,175,Ken Duke,87,39.62,520,206
175,176,176,Joe Durant,62,39.6,346,137
176,177,177,Jason Gore,74,39.15,447,175
177,178,178,Billy Mayfair,83,38.72,470,182
178,179,179,Bart Bryant,58,38.62,391,151
179,180,180,Vijay Singh,71,38.32,381,146
180,181,181,Adam Scott,53,37.89,285,108
181,182,182,Stuart Appleby,79,37.77,458,173
182,183,183,Jay Williamson,69,37.44,406,152
183,184,184,Ricky Barnes,67,34.88,344,120
