,Putting_from_-__25_RANK THIS WEEK,Putting_from_-__25_RANK LAST WEEK,Putting_from_-__25_PLAYER NAME,Putting_from_-__25_ROUNDS,Putting_from_-__25_% MADE,Putting_from_-__25_ATTEMPTS,Putting_from_-__25_PUTTS MADE
43,44,44,Robert Garrigus,83,6.54,306,20
44,45,45,David Toms,98,6.51,307,20
45,46,46,Geoff Ogilvy,78,6.49,231,15
46,47,47,Joe Durant,62,6.48,216,14
47,48,48,Matt Kuchar,82,6.47,278,18
48,49,49,Paul Goydos,79,6.46,263,17
49,50,50,Kevin Stadler,65,6.44,233,15
50,51,51,Bob Heintz,59,6.37,204,13
51,52,52,Hunter Mahan,94,6.36,330,21
52,53,53,Woody Austin,84,6.33,316,20
53,54,54,David Mathis,82,6.32,285,18
54,T55,T55,Brian Davis,103,6.29,350,22
55,T55,T55,Lucas Glover,93,6.29,318,20
56,T55,T55,Carl Pettersson,86,6.29,318,20
57,58,58,Bart Bryant,58,6.28,207,13
58,T59,T59,Matt Bettencourt,98,6.27,367,23
59,T59,T59,Mike Weir,85,6.27,255,16
60,T61,T61,Ryan Moore,89,6.25,352,22
61,T61,T61,Justin Rose,71,6.25,240,15
62,T63,T63,Ian Poulter,59,6.21,161,10
63,T63,T63,D.J. Trahan,96,6.21,354,22
64,65,65,Marc Leishman,91,6.2,387,24
65,66,66,Daniel Chopra,89,6.1,328,20
66,67,67,Mark Wilson,99,6.07,379,23
67,T68,T68,Dustin Johnson,85,6.02,249,15
68,T68,T68,Peter Lonard,86,6.02,332,20
69,70,70,Bubba Watson,73,5.98,234,14
70,71,71,Adam Scott,53,5.97,201,12
71,72,72,Brian Gay,96,5.9,322,19
72,73,73,Phil Mickelson,66,5.88,187,11
73,74,74,Steve Elkington,70,5.78,277,16
74,T75,T75,Mark Brooks,55,5.77,156,9
75,T75,T75,Derek Fathauer,63,5.77,208,12
76,T75,T75,Kevin Na,91,5.77,312,18
77,T78,T78,Ernie Els,70,5.74,209,12
78,T78,T78,Davis Love III,89,5.74,331,19
79,80,80,Tim Clark,81,5.73,192,11
80,81,81,Dean Wilson,81,5.69,281,16
81,82,82,Jason Dufner,90,5.68,317,18
82,83,83,Bill Haas,91,5.63,373,21
83,84,84,Chris DiMarco,97,5.59,358,20
84,85,85,Chris Riley,77,5.58,269,15
85,T86,T86,Chad Campbell,90,5.56,288,16
86,T86,T86,Pat Perez,74,5.56,270,15
87,88,88,John Mallinger,90,5.52,290,16
88,89,89,Kris Blanks,60,5.49,182,10
89,90,90,Rocco Mediate,79,5.43,276,15
90,91,91,Tommy Armour III,58,5.42,203,11
91,92,92,J.J. Henry,97,5.4,426,23
92,93,93,Corey Pavin,73,5.39,241,13
93,94,94,Zach Johnson,94,5.37,335,18
94,95,95,Jimmy Walker,74,5.36,261,14
95,T96,T96,Richard Johnson,85,5.34,337,18
96,T96,T96,Martin Laird,72,5.34,281,15
97,T96,T96,Bill Lunde,83,5.34,337,18
98,T96,T96,Andres Romero,58,5.34,206,11
99,100,100,Kirk Triplett,60,5.33,225,12
100,101,101,Michael Letzig,96,5.31,339,18
101,102,102,Alex Cejka,82,5.3,283,15
102,T103,T103,Leif Olson,51,5.26,190,10
103,T103,T103,Nick Watney,86,5.26,323,17
104,T103,T103,Casey Wittenberg,71,5.26,247,13
105,106,106,Sergio Garcia,59,5.21,192,10
106,107,107,Chris Stroud,88,5.19,347,18
107,108,108,Tag Ridings,50,5.18,193,10
108,T109,T109,Jerry Kelly,90,5.12,293,15
109,T109,T109,Jeff Quinney,78,5.12,293,15
110,T109,T109,Y.E. Yang,83,5.12,293,15
111,112,112,Scott Piercy,85,5.1,353,18
112,113,113,Scott Sterling,51,5.08,177,9
113,114,114,Stuart Appleby,79,5.04,258,13
114,115,115,Robert Allenby,71,5.02,239,12
115,116,116,Brett Quigley,92,5.01,339,17
116,117,117,Jay Williamson,69,5.0,240,12
117,118,118,Will MacKenzie,69,4.98,241,12
118,119,119,Stewart Cink,79,4.96,242,12
119,120,120,Sean O'Hair,80,4.94,263,13
120,121,121,Scott McCarron,91,4.93,406,20
121,T122,T122,Brendon de Jonge,90,4.92,325,16
122,T122,T122,Todd Hamilton,83,4.92,264,13
123,T124,T124,Kent Jones,73,4.9,286,14
124,T124,T124,Rory Sabbatini,81,4.9,245,12
125,126,126,Glen Day,79,4.88,287,14
126,127,127,Retief Goosen,74,4.85,227,11
127,T128,T128,Jonathan Byrd,89,4.79,334,16
128,T128,T128,Padraig Harrington,66,4.79,167,8
129,130,130,K.J. Choi,65,4.78,209,10
130,T131,T131,Eric Axley,71,4.76,252,12
131,T131,T131,Anthony Kim,76,4.76,231,11
132,133,133,Brad Adamonis,70,4.74,253,12
133,134,134,Colt Knost,71,4.71,255,12
134,135,135,Brian Bateman,55,4.69,213,10
135,136,136,George McNeill,82,4.67,300,14
136,137,137,John Senden,100,4.63,454,21
137,138,138,Billy Mayfair,83,4.57,328,15
138,T139,T139,Steve Lowery,83,4.56,307,14
139,T139,T139,Tom Pernice Jr.,82,4.56,307,14
140,141,141,Troy Matteson,95,4.51,399,18
141,142,142,Stephen Ames,77,4.49,245,11
142,T143,T143,Charles Howell III,99,4.47,358,16
143,T143,T143,Kevin Streelman,97,4.47,403,18
144,T145,T145,Rich Beem,77,4.44,270,12
145,T145,T145,Scott Verplank,88,4.44,315,14
146,147,147,Ángel Cabrera,55,4.4,159,7
147,148,148,Justin Leonard,95,4.38,274,12
148,149,149,Brian Vranesh,51,4.37,183,8
149,150,150,Heath Slocum,95,4.35,345,15
150,151,151,David Duval,56,4.22,166,7
151,T152,T152,Darron Stiles,52,4.19,167,7
152,T152,T152,Brendon Todd,53,4.19,215,9
153,154,154,Briny Baird,89,4.13,339,14
154,155,155,Bryce Molder,69,4.1,244,10
155,156,156,Bo Van Pelt,100,4.07,344,14
156,157,157,Mathew Goggin,76,4.06,271,11
157,T158,T158,Nathan Green,104,4.01,424,17
158,T158,T158,Boo Weekley,79,4.01,274,11
159,160,160,Mark Calcavecchia,72,4.0,250,10
160,161,161,Brandt Snedeker,81,3.99,276,11
161,162,162,Aron Price,89,3.95,354,14
162,163,163,Matt Jones,56,3.9,231,9
163,164,164,Jason Bohn,88,3.86,337,13
164,165,165,Rick Price,54,3.8,184,7
165,166,166,Ryan Palmer,78,3.78,291,11
166,167,167,Vaughn Taylor,88,3.69,325,12
167,168,168,Cliff Kresge,78,3.65,274,10
168,169,169,Tom Lehman,55,3.64,165,6
169,170,170,Charley Hoffman,97,3.59,362,13
170,171,171,Greg Owen,97,3.49,401,14
171,172,172,Charles Warren,63,3.43,233,8
172,173,173,Ricky Barnes,67,3.33,210,7
173,174,174,Camilo Villegas,76,3.2,250,8
174,175,175,Jarrod Lyle,65,3.15,222,7
175,176,176,Vijay Singh,71,3.11,193,6
176,177,177,Ken Duke,87,3.03,264,8
177,178,178,Peter Tomasulo,61,3.02,199,6
178,179,179,Jason Gore,74,2.82,248,7
179,180,180,Tim Herron,87,2.79,323,9
180,T181,T181,Freddie Jacobson,83,2.62,305,8
181,T181,T181,Nicholas Thompson,96,2.62,381,10
182,183,183,Jeff Maggert,79,2.3,305,7
183,184,184,J.B. Holmes,74,1.61,248,4
