,Best_YTD_Streak_wo_a_3-Putt_RANK THIS WEEK,Best_YTD_Streak_wo_a_3-Putt_RANK LAST WEEK,Best_YTD_Streak_wo_a_3-Putt_PLAYER NAME,Best_YTD_Streak_wo_a_3-Putt_EVENTS,Best_YTD_Streak_wo_a_3-Putt_BEST STREAK,Best_YTD_Streak_wo_a_3-Putt_CURRENT STREAK
568,T565,T565,Jeff Klauk,1,19,1.0
569,T565,T565,Erich Kuhlman,1,19,19.0
570,T565,T565,Alexandre Rocha,1,19,19.0
571,T565,T565,Chris Sessler,1,19,19.0
572,T565,T565,Bruce Smith,1,19,1.0
573,T565,T565,Andre Stolz,1,19,4.0
574,T565,T565,Jon Turcott,1,19,5.0
575,T576,T576,Bob Boyle,1,18,4.0
576,T576,T576,Bobby Cochran,1,18,17.0
577,T576,T576,John Gibson,1,18,18.0
578,T576,T576,John Godwin,1,18,10.0
579,T576,T576,Brian Hull,1,18,18.0
580,T576,T576,John Ray Leary,1,18,8.0
581,T576,T576,James Lepp,1,18,17.0
582,T576,T576,Wayne Levi,1,18,13.0
583,T576,T576,John Mason,1,18,18.0
584,T576,T576,Hiroshi Matsuo,1,18,7.0
585,T576,T576,Hirofumi Miyase,1,18,18.0
586,T576,T576,Andrew Raitt,1,18,11.0
587,T576,T576,Mike Schuchart,1,18,8.0
588,T576,T576,John Traub,1,18,18.0
589,T576,T576,Jhonattan Vegas,1,18,
590,T591,T591,Jim Benepe,1,17,4.0
591,T591,T591,Clodomiro Carranza,1,17,10.0
592,T591,T591,Erik Compton,1,17,13.0
593,T591,T591,Richie Coughlan,1,17,
594,T591,T591,Rett Crowder,1,17,17.0
595,T591,T591,Doug Dunakey,1,17,2.0
596,T591,T591,Tom Glissmeyer,1,17,14.0
597,T591,T591,Michael Harris,1,17,10.0
598,T591,T591,John Lynch,1,17,13.0
599,T591,T591,Malcolm MacKenzie,1,17,11.0
600,T591,T591,Mark Maness,1,17,17.0
601,T591,T591,Casey Martin,1,17,
602,T591,T591,Rolf Muntz,1,17,17.0
603,T591,T591,John Nelson,1,17,13.0
604,T591,T591,Scott Piercy,1,17,15.0
605,T591,T591,Curt Saathoff,1,17,9.0
606,T591,T591,Denis Watson,1,17,17.0
607,T591,T591,Chris Winkel,1,17,8.0
608,T591,T591,Bob Wolcott,1,17,9.0
609,T610,T610,Bob Byman,1,16,16.0
610,T610,T610,Matt McDougall,1,16,6.0
611,T610,T610,Mårten Olander,1,16,4.0
612,T610,T610,Rod Perry,1,16,13.0
613,T610,T610,Chez Reavie,1,16,12.0
614,T610,T610,Mike Reilly,1,16,4.0
615,T616,T616,Ken Allard,1,15,15.0
616,T616,T616,Cortney Brisson,1,15,15.0
617,T616,T616,Derek Gillespie,1,15,12.0
618,T616,T616,Rob Labritz,1,15,7.0
619,T616,T616,Jim Lemon,1,15,15.0
620,T616,T616,Kris Moe,1,15,14.0
621,T616,T616,Nick O'Hern,1,15,15.0
622,T616,T616,Jim Schuman,1,15,6.0
623,T616,T616,Brian Smith,1,15,15.0
624,T616,T616,Matt Weibring,1,15,12.0
625,T626,T626,Camilo Benedetti,1,14,1.0
626,T626,T626,Don Berry,1,14,
627,T626,T626,Michael Combs,1,14,4.0
628,T626,T626,Rich Crim,1,14,11.0
629,T626,T626,Wayne DeFrancesco,1,14,3.0
630,T626,T626,James Healey,1,14,9.0
631,T626,T626,Scott Henderson,1,14,2.0
632,T626,T626,Rob Johnson,1,14,1.0
633,T626,T626,Bill Lunde,1,14,9.0
634,T626,T626,Roger Maltbie,1,14,5.0
635,T626,T626,Dick Mast,1,14,14.0
636,T626,T626,Mark Miller,1,14,5.0
637,T626,T626,Ryan Ouellette,1,14,3.0
638,T626,T626,"Ron Philo, Jr.",2,14,11.0
639,T626,T626,Kevin Shields,1,14,14.0
640,T626,T626,Dave Tentis,1,14,14.0
641,T626,T626,Craig Thomas,1,14,3.0
642,T643,T643,John Adams,1,13,13.0
643,T643,T643,Bret Guetz,1,13,9.0
644,T643,T643,Soren Hansen,1,13,9.0
645,T643,T643,Ben Hoffhine,1,13,7.0
646,T643,T643,Mike Kullberg,1,13,13.0
647,T643,T643,Richard Scott,1,13,13.0
648,T643,T643,Jeff Seavey,1,13,11.0
649,T643,T643,Annika Sorenstam,1,13,6.0
650,T643,T643,Paul Wesselingh,1,13,7.0
651,T643,T643,Gary Wolstenholme,1,13,10.0
652,T643,T643,Tate Zyroll,1,13,13.0
653,T654,T654,Robert Coles,1,12,5.0
654,T654,T654,Ben Crenshaw,1,12,12.0
655,T654,T654,Ricardo Gonzalez,1,12,11.0
656,T654,T654,J.B. Holmes,1,12,4.0
657,T654,T654,Euan Little,1,12,9.0
658,T654,T654,Michael Pearson,1,12,7.0
659,T654,T654,Kasey Scott,1,12,12.0
660,T661,T661,Kirk Nelson,1,11,11.0
661,T661,T661,Ron Skayhan,1,11,6.0
662,T661,T661,Hideto Tanihara,1,11,4.0
663,T661,T661,George Zahringer,1,11,1.0
664,T665,T665,Woody Blackburn,1,10,5.0
665,T665,T665,Charles Coody,1,10,10.0
666,T665,T665,Rick Schuller,1,10,10.0
667,T668,T668,Royden Heirakuji,1,9,3.0
668,T668,T668,John Jacobs,1,9,1.0
669,T670,T670,Tom Kite,1,8,3.0
670,T670,T670,Cameron Percy,1,8,7.0
671,672,672,Charles Challen,1,7,7.0
