,YTD_Sub-Par_Rounds_Streak_RANK THIS WEEK,YTD_Sub-Par_Rounds_Streak_RANK LAST WEEK,YTD_Sub-Par_Rounds_Streak_PLAYER NAME,YTD_Sub-Par_Rounds_Streak_VALUE
150,T134,T134,J.J. Henry,5
151,T134,T134,Freddie Jacobson,5
152,T134,T134,Brandt Jobe,5
153,T134,T134,Per-Ulrik Johansson,5
154,T134,T134,Peter Lonard,5
155,T134,T134,John Maginnes,5
156,T134,T134,Len Mattiace,5
157,T134,T134,Blaine McCallister,5
158,T134,T134,Jim McGovern,5
159,T134,T134,Shaun Micheel,5
160,T134,T134,John Morgan,5
161,T134,T134,Craig Parry,5
162,T134,T134,Craig Perks,5
163,T134,T134,Carl Pettersson,5
164,T134,T134,Phillip Price,5
165,T134,T134,Jeff Quinney,5
166,T134,T134,Chris Smith,5
167,T134,T134,Mike Sposa,5
168,T134,T134,Phil Tataurangi,5
169,T134,T134,Vance Veazey,5
170,T134,T134,Dean Wilson,5
171,T172,T172,Steven Alker,4
172,T172,T172,Paul Azinger,4
173,T172,T172,Aaron Baddeley,4
174,T172,T172,Todd Barranger,4
175,T172,T172,Doug Barron,4
176,T172,T172,"David Berganio, Jr.",4
177,T172,T172,Jay Don Blake,4
178,T172,T172,Jason Buha,4
179,T172,T172,Bob Burns,4
180,T172,T172,Jason Caron,4
181,T172,T172,Jim Carter,4
182,T172,T172,Tom Carter,4
183,T172,T172,Brandel Chamblee,4
184,T172,T172,José Coceres,4
185,T172,T172,John Cook,4
186,T172,T172,Danny Ellis,4
187,T172,T172,Niclas Fasth,4
188,T172,T172,Robin Freeman,4
189,T172,T172,Jeff Gallagher,4
190,T172,T172,Brian Gay,4
191,T172,T172,Kelly Gibson,4
192,T172,T172,Jason Gore,4
193,T172,T172,Brian Henninger,4
194,T172,T172,Scott Hoch,4
195,T172,T172,Steve Jones,4
196,T172,T172,Jeff Klein,4
197,T172,T172,Matt Kuchar,4
198,T172,T172,Ian Leggatt,4
199,T172,T172,Thomas Levet,4
200,T172,T172,Billy Mayfair,4
201,T172,T172,James McLean,4
202,T172,T172,Andy Miller,4
203,T172,T172,Patrick Moore,4
204,T172,T172,Mark O'Meara,4
205,T172,T172,Steve Pate,4
206,T172,T172,Nick Price,4
207,T172,T172,Justin Rose,4
208,T172,T172,Gene Sauers,4
209,T172,T172,Brent Schwarzrock,4
210,T172,T172,Adam Scott,4
211,T172,T172,Mike Springer,4
212,T172,T172,Craig Stadler,4
213,T172,T172,Mike Standly,4
214,T172,T172,"Dave Stockton, Jr.",4
215,T172,T172,Steve Stricker,4
216,T172,T172,David Sutherland,4
217,T172,T172,Ty Tryon,4
218,T172,T172,Grant Waite,4
219,T172,T172,Brian Watts,4
220,T172,T172,Jay Williamson,4
221,T172,T172,Willie Wood,4
222,T223,T223,Gavin Coles,3
223,T223,T223,David Edwards,3
224,T223,T223,Nick Faldo,3
225,T223,T223,Edward Fryatt,3
226,T223,T223,"Jim Gallagher, Jr.",3
227,T223,T223,Ernie Gonzalez,3
228,T223,T223,Ken Green,3
229,T223,T223,Mathias Grönberg,3
230,T223,T223,Gary Hallberg,3
231,T223,T223,Padraig Harrington,3
232,T223,T223,Mark Hensby,3
233,T223,T223,Joel Kribel,3
234,T223,T223,Paul Lawrie,3
235,T223,T223,Stephen Leaney,3
236,T223,T223,Hunter Mahan,3
237,T223,T223,Bob May,3
238,T223,T223,John Morse,3
239,T223,T223,Greg Norman,3
240,T223,T223,José María Olazábal,3
241,T223,T223,Anthony Painter,3
242,T223,T223,Matt Peterson,3
243,T223,T223,Tom Scherrer,3
244,T223,T223,Kenneth Staton,3
245,T223,T223,Darron Stiles,3
246,T223,T223,Lee Westwood,3
247,T223,T223,Cameron Yancey,3
248,T223,T223,Kaname Yokoo,3
249,T250,T250,Fulton Allem,2
250,T250,T250,Jeremy Anderson,2
251,T250,T250,Andy Bean,2
252,T250,T250,Thomas Bjørn,2
253,T250,T250,Phil Blackmar,2
254,T250,T250,Michael Bradley,2
255,T250,T250,Brad Bryant,2
256,T250,T250,Ángel Cabrera,2
257,T250,T250,Barry Cheesman,2
258,T250,T250,Brian Davis,2
259,T250,T250,David Duval,2
260,T250,T250,Brad Elder,2
261,T250,T250,Ignacio Garrido,2
262,T250,T250,Yasuharu Imano,2
263,T250,T250,Toshi Izawa,2
264,T250,T250,Pete Jordan,2
265,T250,T250,Greg Kraft,2
266,T250,T250,Graeme McDowell,2
267,T250,T250,Larry Mize,2
268,T250,T250,Colin Montgomerie,2
269,T250,T250,Alan Morin,2
270,T250,T250,Michael Muehr,2
271,T250,T250,Gary Nicklaus,2
272,T250,T250,Ian Poulter,2
273,T250,T250,Tag Ridings,2
274,T250,T250,Larry Rinker,2
275,T250,T250,Mark Roe,2
276,T250,T250,Scott Simpson,2
277,T250,T250,Kevin Stadler,2
278,T250,T250,Mario Tiziani,2
279,T250,T250,Stan Utley,2
280,T250,T250,Nick Watney,2
281,T250,T250,D.A. Weibring,2
282,T250,T250,Richard Zokol,2
