,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
119,T118,T118,Mark Wiebe,3.29,16,486
120,121,121,Jay Delsing,3.3,19,576
121,T122,T122,Billy Andrade,3.33,18,540
122,T122,T122,Eric Booker,3.33,18,540
123,T122,T122,Bart Bryant,3.33,15,450
124,T122,T122,Paul Curry,3.33,15,450
125,T122,T122,Scott Dunlap,3.33,18,540
126,T122,T122,Neal Lancaster,3.33,18,540
127,T122,T122,Perry Moss,3.33,12,360
128,T122,T122,Kenny Perry,3.33,12,360
129,T130,T130,Trevor Dodds,3.37,17,504
130,T130,T130,Craig Perks,3.37,17,504
131,132,132,Notah Begay III,3.38,14,414
132,133,133,David Sutherland,3.41,19,558
133,134,134,K.J. Choi,3.45,18,522
134,135,135,Joe Ozaki,3.47,10,288
135,136,136,Tim Herron,3.5,17,486
136,137,137,Tommy Tolles,3.51,12,342
137,138,138,Brad Fabel,3.52,19,540
138,139,139,Rocco Mediate,3.54,14,396
139,140,140,Jay Haas,3.56,16,450
140,141,141,Jay Don Blake,3.57,18,504
141,T142,T142,Edward Fryatt,3.58,20,558
142,T142,T142,Steve Gotsche,3.58,20,558
143,144,144,Craig Stadler,3.61,13,360
144,T145,T145,Bobby Cochran,3.64,19,522
145,T145,T145,Gary Nicklaus,3.64,19,522
146,T147,T147,Scott Gump,3.65,23,630
147,T147,T147,Carl Paulson,3.65,21,576
148,T149,T149,Fulton Allem,3.7,16,432
149,T149,T149,Fred Couples,3.7,12,324
150,T149,T149,Peter Jacobsen,3.7,14,378
151,T149,T149,Billy Mayfair,3.7,18,486
152,153,153,Shigeki Maruyama,3.78,17,450
153,154,154,Joey Sindelar,3.83,20,522
154,155,155,Lee Janzen,3.85,18,468
155,156,156,Michael Clark II,3.91,19,486
156,157,157,Omar Uresti,3.92,24,612
157,T158,T158,Bob Burns,3.97,20,504
158,T158,T158,Joe Durant,3.97,20,504
159,160,160,Craig Bowden,4.0,18,450
160,T161,T161,Craig Barlow,4.02,21,522
161,T161,T161,Jason Buha,4.02,21,522
162,163,163,Mike Weir,4.06,19,468
163,164,164,Harrison Frazar,4.11,17,414
164,T165,T165,Mathew Goggin,4.17,24,576
165,T165,T165,John Maginnes,4.17,24,576
166,T165,T165,Craig Parry,4.17,15,360
167,168,168,Tommy Armour III,4.21,22,522
168,169,169,John Daly,4.22,19,450
169,170,170,Barry Cheesman,4.25,26,612
170,T171,T171,Frank Lickliter II,4.26,23,540
171,T171,T171,Shaun Micheel,4.26,23,540
172,173,173,Dudley Hart,4.35,18,414
173,174,174,Nick Faldo,4.37,11,252
174,175,175,Vijay Singh,4.4,19,432
175,176,176,Craig Spence,4.44,24,540
176,177,177,Cameron Beckman,4.49,21,468
177,178,178,Franklin Langham,4.53,22,486
178,179,179,Aaron Bengoechea,4.56,23,504
179,180,180,Jeff Gove,4.63,25,540
180,T181,T181,Corey Pavin,4.67,21,450
181,T181,T181,Rory Sabbatini,4.67,21,450
182,T183,T183,Brandel Chamblee,4.72,17,360
183,T183,T183,Tom Purtzer,4.72,17,360
184,T185,T185,Sergio Garcia,4.76,12,252
185,T185,T185,Gabriel Hjertstedt,4.76,24,504
186,187,187,Kelly Gibson,4.79,25,522
187,188,188,Robert Damron,4.94,24,486
188,189,189,Olin Browne,4.98,26,522
189,190,190,David Peoples,5.16,26,504
190,191,191,Jeff Maggert,5.33,24,450
191,192,192,John Rollins,5.35,26,486
192,193,193,Rich Beem,5.36,27,504
193,194,194,Nolan Henke,5.73,33,576
194,195,195,Woody Austin,5.91,33,558
